Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1632900    	45600    	22900      	1353800              	109000        	19200
200   	2172600    	85500    	41100      	1987700              	90000        	24700
300   	3105700    	149900    	67100      	3871000              	145700        	38900
400   	4117600    	196300    	89600      	4092800              	204700        	51400
500   	5662300    	253500    	113700      	5080000              	262700        	64500
600   	6992800    	339000    	182200      	6215800              	349700        	80200
700   	8121000    	421600    	177000      	8271400              	441800        	102300
800   	11658500    	549300    	241300      	11124900              	589000        	139800
900   	9931000    	569800    	343400      	9512800              	527700        	124400
1000   	11769400    	570000    	243800      	11058200              	593900        	136900
1100   	22580900    	1500800    	644600      	20862900              	1338500        	301100
1200   	20883500    	1480700    	634500      	20194400              	1090600        	185200
1300   	21256900    	1383200    	562000      	18201200              	877300        	200500
1400   	17359400    	1025200    	356300      	26712000              	1322000        	298400
1500   	23729500    	916600    	388000      	27780700              	1273600        	531000
1600   	23564500    	1219000    	516800      	23901700              	2510800        	508700
1700   	21448100    	1053100    	444800      	19103600              	1098800        	240200
1800   	31941800    	1482700    	618700      	21424200              	1190800        	261700
1900   	34909900    	2107600    	1051900      	26596700              	2162700        	467900
2000   	24901600    	1406600    	557700      	22643300              	1311900        	281500
2100   	39459200    	1781900    	747100      	40804900              	2664800        	597700
2200   	43974200    	1511400    	634700      	32611400              	1753600        	625700
2300   	36984000    	1959700    	860300      	31835700              	1933300        	423900
2400   	47255500    	1638100    	683500      	37765500              	2561300        	521600
2500   	42593500    	2732600    	1088000      	35278000              	2845300        	376700
2600   	34225000    	1718400    	706200      	33324300              	2512900        	475500
2700   	40773500    	1794600    	734300      	33146400              	1852100        	396600
2800   	37902900    	1850700    	764800      	41502000              	3545500        	542900
2900   	39355500    	2668500    	999600      	40142200              	2011600        	494900
3000   	37604300    	3327500    	1035900      	40392100              	3249200        	679600
3100   	50308300    	3125100    	1349200      	46013900              	3445000        	494900
3200   	41999500    	2797800    	1397300      	42979400              	2857200        	587300
3300   	59408100    	2446000    	992800      	51935800              	2349900        	502800
3400   	55988800    	3077900    	1217000      	49735600              	3045500        	651000
3500   	49487300    	2633900    	1025300      	63114700              	2583200        	532000
3600   	46407100    	3351800    	1342400      	52947300              	3118900        	1098500
3700   	58675700    	2799400    	1575600      	50594800              	3442800        	685300
3800   	52560700    	3524600    	1220300      	54415300              	3517500        	930100
3900   	53526000    	2706100    	1142600      	49377500              	3375300        	580100
4000   	60355800    	6631800    	2781200      	58877300              	2886300        	590500
4100   	62096000    	3263200    	1911600      	61006800              	3099200        	632900
4200   	75382000    	3654500    	1776000      	55101100              	3048000        	624000
4300   	52154600    	3439800    	1274700      	69820700              	5386400        	687500
4400   	67394300    	4363700    	1742400      	61621700              	3342800        	671200
4500   	72158200    	5533200    	3059100      	71386900              	3298200        	673200
4600   	65219200    	6043600    	3449900      	82599900              	3814300        	737100
4700   	64778500    	3887900    	1473800      	87771100              	5192500        	705200
4800   	71655700    	5947900    	2464100      	76673100              	6039000        	1114900
4900   	94697500    	7514900    	2076500      	102172100              	9672500        	1884700
5000   	85728500    	5363200    	1808300      	72911700              	4915700        	1188500
5100   	67178900    	5407200    	2129800      	70373100              	4975200        	1849300
5200   	76838200    	4592100    	1675500      	71719600              	5182700        	848600
5300   	75939100    	4943200    	2514200      	77777100              	3976600        	905700
5400   	85787800    	5758700    	1918500      	82418700              	4525900        	834600
5500   	78285000    	3993700    	1623700      	87591400              	5214800        	1638200
5600   	87813800    	4727600    	2529600      	79888600              	7809200        	2112700
5700   	88563800    	5461400    	2192200      	85290600              	5610700        	932400
5800   	88550700    	5478400    	2477000      	90432800              	4631700        	945800
5900   	84429500    	4823200    	1917700      	85511600              	5953500        	1237300
6000   	84777800    	5099100    	1793400      	85516800              	6228300        	1180400
6100   	89672400    	6660900    	4185500      	84750300              	5027300        	994900
6200   	92820600    	5727100    	2298400      	86311200              	10739800        	2139300
6300   	124639900    	6193800    	2020300      	89921900              	5425300        	1037600
6400   	97355100    	6556200    	1896500      	84064400              	6728400        	1226800
6500   	105473600    	8332800    	3476600      	94772900              	6076600        	1068600
6600   	104778400    	6523000    	1997400      	87773200              	7399200        	1320800
6700   	97573800    	5715200    	2008600      	87846500              	6715100        	1048600
6800   	105472700    	7613500    	2747200      	97972100              	5258900        	1176500
6900   	91463000    	5167700    	2082900      	102277000              	6787200        	1306700
