Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2687800    	65700    	33300      	1586500              	70800        	22400
200   	5182900    	224700    	132200      	2649600              	116500        	32800
300   	5044600    	139300    	65400      	3134600              	146300        	38900
400   	4128200    	194300    	88000      	4771600              	230000        	55300
500   	5355400    	253400    	116300      	5679500              	367500        	65500
600   	6345900    	315200    	138300      	6177200              	512800        	86900
700   	9813400    	375700    	165800      	9502000              	593500        	143500
800   	8921500    	441900    	237100      	10190100              	693400        	160200
900   	12851300    	589900    	272000      	10913200              	656300        	154800
1000   	14802300    	571600    	248600      	11858700              	1485700        	188300
1100   	13865300    	947500    	338200      	20732800              	720300        	161100
1200   	19729200    	3624100    	339000      	19528300              	835500        	181000
1300   	19431200    	980200    	354500      	17548300              	907500        	195900
1400   	18518600    	949000    	380500      	19247300              	1233400        	211700
1500   	17976900    	912200    	386700      	18005700              	960300        	223600
1600   	25573200    	1669400    	672600      	25963500              	1035000        	250900
1700   	22922200    	1415800    	553300      	21761400              	1369200        	299000
1800   	23376100    	1252900    	494500      	24408800              	1459500        	269800
1900   	22975000    	1187300    	519800      	25221900              	2129400        	334500
2000   	30601100    	1687500    	580000      	24381100              	1308800        	279500
2100   	25832900    	1657900    	694000      	25143000              	1400900        	295900
2200   	27562200    	2591200    	593700      	29231800              	2178000        	315600
2300   	31566800    	1972800    	683900      	41740600              	4852300        	362300
2400   	34360200    	1811100    	720900      	32336700              	1823700        	371900
2500   	33966900    	2123200    	1178900      	34705000              	2240900        	585000
2600   	46234900    	1870200    	818000      	40307000              	2171300        	432400
2700   	52639000    	2590600    	793300      	41766100              	2393200        	428800
2800   	48016000    	2671800    	993200      	45414500              	2358800        	463000
2900   	42870100    	2415300    	1010500      	36944400              	2101800        	423200
3000   	33921900    	2004500    	834400      	49695800              	2610100        	610600
3100   	40523700    	2645800    	965700      	36953800              	2182100        	521100
3200   	43033800    	2164600    	890400      	47405900              	3019600        	689300
3300   	41786000    	2230900    	919800      	39347800              	2649800        	645700
3400   	49467000    	6400400    	2192400      	51029900              	3226700        	663600
3500   	44826200    	3342900    	1708200      	46540100              	3205400        	678200
3600   	58953600    	3384700    	1445100      	53970300              	3220300        	666500
3700   	46337200    	2650800    	1036300      	46448900              	2664600        	600100
3800   	45833000    	3576100    	1337400      	55509300              	2830300        	709800
3900   	48139800    	3656400    	1138400      	48879900              	3377800        	927500
4000   	53385300    	5380500    	1206400      	55721200              	3209800        	601000
4100   	52375900    	3617400    	1486900      	46671100              	2996600        	606200
4200   	61264400    	2937400    	1199900      	60281100              	3260000        	668700
4300   	61573100    	3024700    	1239400      	63040700              	4681400        	1023600
4400   	59851100    	4666600    	1928300      	58859000              	3210300        	652900
4500   	67685100    	4620600    	1290300      	63089800              	4059200        	672500
4600   	62365300    	4129400    	1662500      	82675600              	3875700        	736400
4700   	68048400    	5709300    	1989700      	69598000              	3952700        	765100
4800   	77277500    	4038000    	2125900      	65716600              	3591400        	764000
4900   	68672700    	5742300    	2001300      	65289600              	4298900        	888400
5000   	63143900    	3609200    	1488500      	62232600              	5001300        	856000
5100   	70684900    	3693800    	1516100      	69729700              	4780700        	1011700
5200   	73740000    	4480400    	2548400      	65596300              	4900500        	992600
5300   	74506600    	4778300    	2781800      	80245100              	5874300        	918600
5400   	78633600    	3921800    	1615200      	81610400              	4434400        	1294100
5500   	89671700    	4929600    	1989500      	88454000              	6695000        	1934400
5600   	83688000    	4558400    	1855100      	74457800              	6404000        	1816800
5700   	82636900    	4396200    	1702700      	83793900              	7005800        	1436400
5800   	93457000    	4948100    	1803400      	77329800              	5500400        	1075800
5900   	87721800    	4334700    	1729500      	83426000              	6260800        	1222900
6000   	206232100    	7105700    	3171000      	100734900              	7087100        	995400
6100   	89864900    	5915800    	1965700      	80656000              	5790400        	966300
6200   	82196400    	5943100    	1845900      	77237500              	6975800        	1023300
6300   	90353900    	5170200    	2370900      	95257700              	7200600        	1241300
6400   	92169400    	4781700    	1980500      	86956300              	5014200        	987900
6500   	92287300    	4796800    	1954100      	126454000              	15327800        	1618100
6600   	115750300    	10339000    	2214800      	143166400              	6444800        	1371600
6700   	121553000    	11639200    	4428700      	98852300              	5341600        	1038400
6800   	107869700    	6975100    	2550300      	98466300              	7329600        	1150000
6900   	115253700    	9334500    	3037600      	105635100              	6058100        	1136400
7000   	105912900    	6369200    	2657900      	96588200              	7589200        	2167400
7100   	99685600    	6913200    	2404300      	106991400              	9556600        	1822500
7200   	117487900    	9569400    	4908800      	128622600              	6380900        	1700100
7300   	102259600    	7403800    	2658300      	106566100              	5761300        	1131200
7400   	102590600    	10149700    	2624300      	96096400              	6635700        	1153100
7500   	104309900    	9424600    	2441000      	104696600              	6834900        	1165100
7600   	185575800    	22821100    	5290000      	124251400              	10244200        	1277600
