Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1758400    	53800    	27900      	1289100              	39900        	12800
200   	2361700    	88200    	41300      	2802000              	91900        	25700
300   	3774000    	140600    	64500      	3628100              	232600        	69800
400   	5062000    	223200    	95300      	4528000              	229500        	55100
500   	6961200    	290200    	121100      	5756000              	296400        	68700
600   	7556500    	313100    	140800      	6175800              	328000        	80000
700   	7800000    	375400    	163500      	7327600              	392400        	95400
800   	10676300    	437900    	193100      	10201900              	644000        	143100
900   	11394700    	509700    	216000      	9462900              	525100        	124700
1000   	12687600    	569800    	245200      	10502900              	592000        	135300
1100   	12044500    	635900    	341800      	11927600              	663200        	149600
1200   	13498000    	1176400    	429100      	15513700              	835600        	180700
1300   	22372500    	2301900    	662000      	48768100              	1530300        	337000
1400   	20515700    	1401500    	433600      	17972000              	1140700        	224200
1500   	17940300    	913900    	390900      	21855000              	1377500        	333500
1600   	21586200    	1485900    	769800      	20862300              	1042000        	229700
1700   	20532000    	1321000    	555800      	20317200              	1093000        	239100
1800   	20961600    	1686100    	843400      	22757200              	1165800        	253200
1900   	22117200    	1182200    	501500      	21052700              	1236700        	267600
2000   	25810400    	1262400    	524700      	24443600              	1329900        	285800
2100   	25354100    	1349900    	574800      	24334100              	1508000        	294900
2200   	24151600    	1403600    	585700      	23522100              	1458600        	310700
2300   	28140100    	1653600    	663000      	30507800              	1541900        	536400
2400   	33712200    	1562400    	683400      	26080100              	1621800        	344900
2500   	32035200    	1677800    	725400      	27188400              	1745500        	360800
2600   	31588200    	1698600    	714800      	28455700              	1792300        	379900
2700   	37986900    	2393500    	913100      	32644100              	1884500        	403100
2800   	36300700    	2134500    	819000      	32401200              	2184400        	440800
2900   	35621200    	1917500    	796700      	33551600              	2686500        	454300
3000   	38899300    	2034900    	828200      	33419000              	2339000        	467500
3100   	39857400    	2699200    	1324400      	37535500              	2161400        	452700
3200   	35844500    	3491900    	1079600      	40294100              	2517700        	566600
3300   	39082800    	2254600    	921400      	35824300              	2330300        	482400
3400   	37706200    	2314200    	988000      	38783600              	2686400        	501900
3500   	42977100    	2466600    	989200      	41863700              	2520400        	522600
3600   	45041700    	2539700    	1088900      	44531800              	2563500        	531100
3700   	44525900    	2621400    	1039200      	42773300              	2636300        	545400
3800   	48223100    	2608800    	1081400      	45141000              	3539000        	838700
3900   	54434900    	3231200    	1660200      	51689900              	4234900        	826300
4000   	55646300    	2782100    	1146300      	50478600              	4720900        	803500
4100   	65947700    	4597000    	1781100      	51092200              	5614700        	648100
4200   	64550400    	3952100    	2308400      	52875200              	3592300        	664900
4300   	58567100    	4908000    	1345700      	55261800              	3123700        	634300
4400   	67115500    	4931800    	1863500      	49287100              	3266000        	654100
4500   	51564000    	3188000    	1324800      	54562200              	3687300        	723200
4600   	52103100    	3239600    	1337200      	50354200              	3376700        	689300
4700   	56371400    	3427700    	1477200      	55900700              	3456800        	710000
4800   	61971400    	3403700    	1381700      	55122200              	3560600        	724000
4900   	62700800    	3561800    	1429800      	56486600              	4457900        	743300
5000   	57085200    	5362600    	1541000      	62703000              	3718600        	1062300
5100   	60645800    	3651200    	1490800      	62515500              	3826200        	779900
5200   	69355100    	4215900    	1607400      	64178700              	4455200        	1191000
5300   	63180300    	3867600    	1537700      	68553100              	3974200        	812000
5400   	62565900    	3887500    	1599100      	65585400              	4048300        	826600
5500   	73466100    	4482000    	1750000      	65965000              	4159300        	841700
5600   	68472200    	4668400    	2288800      	65854300              	4297400        	857800
5700   	66626100    	4134700    	1674400      	72530200              	4371700        	980400
5800   	72298300    	4222300    	1710100      	66037000              	4496000        	889000
5900   	72308200    	4300200    	1777100      	65463700              	4473400        	903400
6000   	69654500    	5920400    	2987500      	77818700              	4661500        	919500
6100   	74554000    	4456800    	1886000      	73244600              	6777100        	983700
6200   	77962600    	4537600    	1830100      	75330200              	5925200        	1026900
6300   	79300700    	5181900    	2090800      	73303600              	4810600        	966700
6400   	80552700    	5338100    	2053300      	81087000              	4928200        	986700
6500   	83493700    	5935000    	1954200      	79002400              	6294700        	1000600
6600   	77019400    	5112100    	3003400      	81654500              	5134100        	1016300
6700   	75349800    	4951500    	1988700      	80624200              	5283600        	1052800
6800   	78070100    	5045700    	2058200      	82098200              	6031300        	1064100
6900   	87897900    	5128200    	2092500      	88687400              	5583300        	1128700
7000   	87703200    	5197000    	2123800      	77739000              	5482300        	1089500
7100   	89795800    	5319400    	2117200      	90187800              	5498700        	1106300
7200   	92945100    	5429800    	2135600      	80695300              	6243800        	1189900
7300   	90664800    	6727700    	2358400      	88064900              	5689500        	1136000
7400   	88332300    	5573900    	2284000      	82517600              	5789600        	1153200
7500   	88832500    	5665500    	2477100      	97334600              	6584500        	1239900
7600   	94818800    	5960300    	3173500      	88218700              	5977700        	1307100
7700   	94777500    	5804700    	2397600      	90254900              	6011300        	1199000
7800   	103622800    	6238400    	2540600      	111657800              	11704400        	2928200
7900   	121704000    	7558200    	2430700      	88650300              	6353900        	1227600
8000   	99593000    	8333000    	2423200      	88963700              	8555300        	1525100
8100   	97313100    	6102200    	2466500      	113220500              	20869000        	2487900
8200   	108018900    	6321500    	2499400      	98029600              	6416500        	1303400
8300   	101303700    	6269100    	2519100      	99709500              	6545100        	1296800
8400   	100184100    	6398500    	2554100      	101770300              	6599200        	1365100
8500   	98177500    	6472000    	2643100      	103092900              	6698500        	1352200
8600   	103623500    	6640300    	2614100      	107062900              	8950300        	1352200
8700   	108436700    	7715500    	2933200      	101738800              	6948200        	1370900
8800   	107213800    	8529700    	2732000      	102900500              	7029400        	1384900
8900   	107205000    	6954500    	2749900      	99030000              	7065000        	1420400
9000   	122298800    	9048600    	2753900      	104433900              	7141600        	1502900
9100   	109846300    	7010200    	2842600      	110387000              	7290900        	1438600
9200   	112891400    	7117100    	2826500      	107676800              	7357900        	1458600
9300   	113539900    	7226900    	2870900      	106541700              	7430000        	1518600
9400   	115500200    	7261200    	2924300      	114394900              	9128500        	2247700
9500   	111889000    	7332600    	2938700      	115423900              	7772900        	1752000
9600   	114814400    	7407300    	2966000      	116639900              	7691700        	1582800
9700   	111110500    	7618400    	3027600      	117444900              	7776700        	1591600
9800   	124996300    	7747200    	3042300      	118399900              	7895300        	1584800
9900   	122136800    	7664900    	3060800      	118045200              	7995700        	1596900
10000   	116152800    	8078900    	3084100      	124949100              	8047400        	1624400
