Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2196300    	56500    	28500      	1428000              	58200        	18100
200   	4792400    	192000    	90300      	4511800              	202700        	61900
300   	7012000    	173600    	80500      	4283600              	183200        	48600
400   	4444100    	216400    	89900      	6766700              	463400        	116600
500   	6076500    	253100    	112800      	5716800              	263900        	64800
600   	7427800    	631600    	163100      	11616400              	620300        	141400
700   	14879200    	930200    	311700      	35749400              	538000        	122600
800   	13826800    	2100900    	453600      	12039100              	530900        	117700
900   	12318400    	578400    	235300      	13231400              	660800        	211700
1000   	14655800    	645600    	302500      	13510100              	607500        	137300
1100   	13233500    	643400    	275300      	12066800              	742400        	158300
1200   	16344500    	706900    	367100      	20333000              	1062000        	217300
1300   	20074700    	789300    	336400      	16167500              	815400        	186300
1400   	17213800    	861200    	360900      	17265400              	1117600        	247700
1500   	16968300    	923600    	398200      	16516200              	950000        	211600
1600   	23811800    	982100    	417200      	26050500              	1811700        	397500
1700   	23279700    	2696400    	917500      	24665200              	1390500        	297800
1800   	32070900    	1494800    	625200      	26967400              	2190900        	484000
1900   	24472100    	2394400    	1009000      	36050000              	1376100        	300300
2000   	31891500    	3580100    	1393800      	29991200              	1964700        	355000
2100   	24478700    	1335600    	553800      	24823300              	1397200        	295000
2200   	28868400    	1427800    	588700      	24004900              	1492100        	309900
2300   	25207100    	1496100    	614500      	49023800              	2791500        	495100
2400   	33632000    	1737500    	698400      	37585300              	1811400        	369100
2500   	40581800    	1624700    	680500      	29744000              	1696000        	361400
2600   	36328700    	2754400    	2156500      	32880100              	1990400        	427600
2700   	39480500    	2019700    	784300      	34530300              	2329300        	498200
2800   	38577400    	3015900    	768600      	52674200              	2422300        	515700
2900   	48869300    	2690400    	1164200      	47050800              	2473200        	533700
3000   	46997200    	2265900    	1149300      	47232200              	3243500        	657100
3100   	45346800    	2163700    	1215200      	39381500              	2188600        	547500
3200   	54842000    	2941600    	1117900      	49304300              	2860300        	589500
3300   	39281300    	2229600    	950700      	42977500              	3242300        	639300
3400   	43492100    	2405300    	947000      	50538300              	3192100        	725900
3500   	47888300    	2702900    	1051600      	41988500              	2513600        	521800
3600   	42169300    	3129900    	1327100      	40938700              	2884800        	564100
3700   	50279200    	2706600    	1332000      	41551800              	3282400        	550200
3800   	50603000    	2626100    	1109500      	52854500              	2788900        	575100
3900   	51259500    	3772500    	1398000      	57148900              	3770900        	753400
4000   	60104500    	4722800    	1875800      	71184300              	3709400        	758900
4100   	71136700    	3358100    	1431300      	64174500              	4906200        	1419000
4200   	67058900    	3124500    	1281800      	47497500              	3440400        	661400
4300   	71700800    	5177800    	2123200      	76458000              	3420500        	702300
4400   	79756200    	4877800    	2054400      	79771700              	5592700        	1141500
4500   	53577400    	3203400    	1318800      	67550400              	4953200        	747000
4600   	75229600    	4333400    	1337600      	59413600              	3425400        	692200
4700   	76957900    	5294900    	1446400      	83048500              	8436200        	1863600
4800   	86448200    	3883800    	1604600      	85764000              	5798500        	1276600
4900   	68529200    	3602200    	1423500      	79718900              	3665900        	747900
5000   	74484300    	3589400    	1453000      	58961800              	4190100        	812000
5100   	87951600    	4709600    	3021500      	80976800              	5883300        	1171900
5200   	92633400    	3841300    	1792300      	88649900              	4646200        	974000
5300   	108669300    	4707000    	1636800      	75796600              	4212100        	809800
5400   	104936900    	3909100    	1645000      	85889500              	5241500        	1063100
5500   	91210200    	8671500    	3642800      	91177500              	6059500        	872200
5600   	89251800    	5346100    	2043500      	70247300              	4236700        	895800
5700   	77119400    	8048700    	1820700      	92604000              	4331600        	931800
5800   	72456700    	4255700    	1712400      	105407100              	9626400        	2155400
5900   	101868100    	4892200    	1879200      	90521800              	10790200        	1679900
6000   	105496200    	6046300    	2189900      	90617900              	10872000        	1857100
6100   	105184800    	6545300    	2776200      	84582500              	7560000        	1496800
6200   	107941900    	7906000    	2331700      	81254600              	5373200        	1014200
6300   	131463800    	6726900    	2212100      	81071400              	4856000        	968500
6400   	112531700    	7842500    	3542500      	100393100              	6808400        	1337100
6500   	103228400    	5992200    	2035100      	93144400              	6259400        	1247700
6600   	96262100    	5315200    	2492400      	81588500              	5125300        	1016000
6700   	100105900    	6780200    	2048500      	84214700              	5774000        	1099300
6800   	106903800    	10470700    	4454500      	118696200              	6444900        	1318900
6900   	141210900    	7121900    	3031700      	140747500              	7031700        	1431400
7000   	110765200    	7329700    	3127900      	103874100              	5703300        	1080000
7100   	119968600    	10259500    	4419600      	95528300              	6309200        	1184300
7200   	117156500    	5372300    	2248700      	103281500              	12651700        	2052500
7300   	115954800    	5842900    	2354700      	121766400              	7829600        	2348800
7400   	113815600    	8492800    	3381500      	113972600              	5834600        	1174800
7500   	91731900    	5690100    	2266200      	116637400              	5876900        	1167500
7600   	180146700    	6905400    	2664700      	108828800              	11820400        	1277100
7700   	110861700    	5859400    	2325600      	107713000              	13713400        	2816300
7800   	140803700    	6090000    	2601400      	148894100              	9310300        	1908800
7900   	140982800    	10906700    	4812200      	95873100              	13585100        	1231300
8000   	108815100    	12051800    	2449500      	155448600              	9293700        	1780600
8100   	159489300    	7799400    	3081000      	138956800              	10856500        	2950900
8200   	130123600    	6533300    	2507800      	110276300              	8824500        	1280100
8300   	114209400    	6618900    	2531700      	158682200              	8350700        	1633600
8400   	149542300    	6450100    	2566200      	136953200              	10759700        	2572300
8500   	105418600    	6493000    	2673400      	140941000              	11129900        	3107100
8600   	115876300    	8369300    	3843100      	143918900              	7796100        	1439700
8700   	143826400    	6749400    	2674400      	139986600              	16329000        	3252600
8800   	135164800    	9267100    	3678700      	153118100              	8495600        	1404400
8900   	121157500    	9436800    	2746600      	160263900              	7956000        	1515400
9000   	146081900    	9980200    	2758700      	135047000              	12229600        	3622700
9100   	141412000    	7017700    	2776400      	148880600              	7646300        	1465200
9200   	130726200    	15370500    	5534700      	115487400              	7371300        	1474300
9300   	182543300    	9513700    	4533300      	174373600              	9165200        	1817100
9400   	171632300    	8522400    	3914000      	142957800              	9063400        	1593600
9500   	134431900    	8488300    	3025300      	118762300              	7684400        	1514500
9600   	141286100    	8373400    	3184300      	122650800              	15799600        	1635600
9700   	172870000    	15411100    	5567900      	126009600              	8878300        	1655300
9800   	151156000    	7706900    	3039700      	138407100              	16642900        	2791000
9900   	178287800    	10749000    	3103600      	188942300              	12919300        	1590300
10000   	150430500    	16462400    	6911900      	132610000              	13123700        	3934500
