Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1710400    	56900    	27000      	1517200              	59800        	17300
200   	2671700    	97200    	44400      	2241400              	102000        	27300
300   	3123600    	141500    	64100      	3178600              	148600        	39400
400   	5540500    	217300    	94300      	4795700              	229600        	56000
500   	5785500    	283300    	122100      	5744400              	295500        	69100
600   	6760500    	341700    	160900      	7757900              	415700        	102100
700   	8455200    	383900    	167700      	8422400              	394300        	96700
800   	8595200    	441000    	199100      	8973600              	461800        	106900
900   	11357000    	510300    	217700      	9606000              	527700        	129100
1000   	13762400    	849800    	368700      	11222700              	727200        	135000
1100   	11778300    	653300    	275600      	11849200              	661400        	153500
1200   	14699400    	784400    	325100      	15545100              	1236200        	166900
1300   	16189900    	859000    	356400      	14495300              	804700        	182100
1400   	16619400    	981500    	396200      	18253600              	897900        	199700
1500   	19537800    	969700    	385200      	16036800              	950600        	209000
1600   	19008200    	979600    	415300      	19194100              	1054100        	290000
1700   	20156500    	1053500    	449500      	18261800              	1091100        	240700
1800   	21638200    	1118400    	476500      	27043800              	1323300        	324600
1900   	23471300    	1188900    	498400      	22797500              	1423600        	347900
2000   	22161500    	1261800    	532700      	23682400              	1311800        	281100
2100   	24927700    	1335700    	556000      	24263900              	1386000        	294600
2200   	26531200    	1401200    	595800      	25936300              	2115100        	476400
2300   	25983500    	1692900    	825200      	26346000              	1540800        	331200
2400   	27802200    	1613300    	646600      	26843200              	1617400        	348800
2500   	27466200    	1624200    	677900      	27243100              	1711200        	363100
2600   	33004200    	1919100    	705700      	28765100              	1831900        	439500
2700   	34034000    	1983000    	791100      	31775600              	1848800        	393700
2800   	32741200    	1980300    	771300      	32847900              	3167500        	727600
2900   	34047100    	1947900    	804800      	34400800              	2031400        	423500
3000   	33945200    	2098100    	857300      	35056300              	2177300        	439500
3100   	34148400    	2072800    	866100      	38114200              	2546700        	522700
3200   	36719200    	2155400    	892600      	34686700              	2269300        	470500
3300   	37529700    	2229300    	925400      	35791600              	2321400        	486500
3400   	44182800    	2309300    	944500      	38852400              	2402700        	498800
3500   	40697900    	3652900    	978100      	41001900              	2523300        	515900
3600   	47826200    	2460200    	1061800      	43345500              	2864700        	566100
3700   	44781700    	2534200    	1047500      	40541900              	2637900        	545800
3800   	42621600    	3478700    	1441400      	46927000              	2806100        	559400
3900   	47200700    	2691300    	1120900      	44825800              	3627000        	795000
4000   	50712000    	3091100    	1157600      	45491600              	2875200        	615600
4100   	46469400    	3220000    	1241100      	50351700              	3312900        	645400
4200   	50027600    	3033600    	1388000      	46152400              	3041800        	619600
4300   	48597000    	3110200    	1224500      	51814500              	3237800        	678300
4400   	55026200    	3081200    	1266100      	48239900              	3208900        	652800
4500   	50044000    	3193500    	1419500      	49153700              	3284800        	689200
4600   	60188800    	3323600    	1319800      	54704500              	3410000        	702200
4700   	57341200    	3719800    	1441900      	56347100              	3461100        	709500
4800   	62886400    	3652800    	1391700      	57521600              	3542700        	728900
4900   	66016000    	5541000    	1416500      	59678800              	4137200        	810200
5000   	81353700    	3578000    	1448200      	68646200              	5324800        	774600
5100   	65067500    	3903100    	1528400      	82962100              	6009900        	1224900
5200   	118750500    	3807600    	1611800      	80243000              	4883300        	1056300
5300   	80913500    	4499700    	1682200      	64425700              	4129000        	810000
5400   	81790800    	4046500    	1596200      	60558500              	4053400        	871100
5500   	67450800    	4998300    	1930700      	63755100              	4211000        	848900
5600   	82311600    	4147400    	1926900      	92548300              	4854600        	930000
5700   	102646800    	4620400    	1815700      	78123300              	5059600        	877300
5800   	74277900    	4376000    	1864600      	91153800              	5154500        	985300
5900   	99876700    	6657800    	2620400      	88402500              	5760800        	966700
6000   	97001500    	5083000    	2251100      	90230000              	8113800        	1562700
6100   	80490600    	4593900    	1785000      	83019800              	10411300        	2182800
6200   	102759000    	6138900    	3210700      	94295000              	6787000        	1288900
6300   	88188100    	5705700    	1897300      	87252800              	7254400        	1815600
6400   	93388000    	9683700    	3135400      	112570900              	4942400        	984300
6500   	99488300    	5034500    	2510500      	90548600              	6377100        	1510900
6600   	91012600    	7263500    	3007400      	113340600              	6935000        	1299200
6700   	113006900    	5591000    	2271300      	108302800              	37887200        	1636300
6800   	102237400    	6013900    	3023300      	88977600              	5889700        	1060100
6900   	115799200    	5155100    	3550000      	99861100              	10681800        	1068300
7000   	113393700    	6938900    	3630200      	110601200              	6172300        	1407800
7100   	110853000    	7997000    	3242800      	113086600              	7753300        	1372100
