Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1341400    	41100    	19600      	1096900              	43900        	13300
200   	2251900    	87700    	41700      	2047200              	91100        	25500
300   	3100100    	140800    	66100      	3375200              	164300        	41800
400   	6011400    	196100    	88100      	4737300              	266800        	67400
500   	7295700    	300900    	144600      	6742900              	344000        	91200
600   	7929800    	408000    	145000      	8731500              	722000        	101500
700   	8640600    	423800    	178300      	7856000              	398600        	96000
800   	9824500    	468600    	204400      	8358000              	462100        	107000
900   	11485000    	503600    	223800      	9775200              	525300        	122300
1000   	12902000    	632300    	266000      	11064400              	593600        	134500
1100   	13024600    	632900    	270600      	11581700              	661200        	148800
1200   	12830900    	702600    	300300      	12680800              	733100        	165200
1300   	14191200    	1208000    	404200      	17155700              	825400        	183700
1400   	19587800    	836700    	357500      	16557600              	881000        	198800
1500   	18821500    	1017400    	406900      	17002000              	954000        	208500
1600   	17233100    	976300    	412900      	17121800              	1024000        	223400
1700   	21015100    	1183400    	479000      	21138900              	1278500        	256100
1800   	24704200    	1811500    	782700      	24820000              	1381700        	272300
1900   	24487300    	1345200    	542500      	25893500              	2394800        	591600
2000   	26840100    	1383400    	528800      	29418200              	1622800        	305100
2100   	34755500    	2113900    	655200      	37719000              	2103000        	344000
2200   	33309500    	1708000    	664400      	28315300              	1650800        	332100
2300   	28800400    	1490300    	623600      	29191200              	1561600        	334300
2400   	29410200    	1564200    	656300      	32816700              	1775500        	400600
2500   	29044500    	1626900    	674000      	30408400              	1701400        	361900
2600   	31241000    	1734900    	724500      	29392700              	1791600        	380700
2700   	30291600    	1785700    	742300      	33932400              	1874900        	428200
2800   	32931300    	1853800    	762400      	32421700              	1931200        	411200
2900   	33715500    	2048400    	797200      	32502800              	2027800        	427900
3000   	38156800    	2377800    	901500      	34887400              	2106500        	437000
3100   	35803200    	2144600    	855600      	33955300              	2165600        	454300
3200   	35152600    	2189100    	879300      	35562300              	2748000        	475200
3300   	41385400    	2264300    	930700      	36123300              	2377900        	489800
3400   	40976800    	2697400    	1007200      	39206800              	2431900        	502800
3500   	46213500    	3711500    	1116400      	39270200              	2490300        	514200
3600   	43638000    	2902600    	1018100      	42363200              	2565000        	527600
3700   	45024500    	3374500    	1105800      	44023900              	2780200        	552800
3800   	46885100    	2753900    	1067500      	46027800              	2725400        	557600
3900   	46557600    	3379000    	1864000      	49099800              	2836200        	576700
4000   	49648400    	2767700    	1137300      	49023300              	3221700        	629700
4100   	54549900    	2873800    	1276900      	52229500              	3327400        	643800
4200   	50596500    	2930100    	1186800      	45835800              	3048800        	620600
4300   	56466200    	3062500    	1273100      	51279300              	3541900        	685900
4400   	51098700    	3131300    	1261400      	51317100              	4459100        	861200
4500   	54982300    	4073500    	1290000      	54040700              	3328800        	678800
4600   	53041600    	3282300    	1344200      	56331900              	3391500        	696000
4700   	55980300    	3406800    	1443200      	53484400              	3605800        	707900
4800   	59371700    	3403400    	1378800      	52661800              	3575500        	725100
4900   	57280500    	3488900    	1425700      	56152800              	4368800        	807400
5000   	57016500    	3578000    	1535300      	56730900              	3807600        	775100
5100   	59311500    	4707500    	1602200      	66150900              	3809600        	776600
5200   	63695900    	3766600    	1605200      	60809500              	4405800        	883700
5300   	77333700    	3927000    	1692900      	75781800              	5294100        	927600
5400   	76199700    	4873000    	2138400      	72167000              	4158000        	837800
5500   	69875600    	4432500    	1713300      	69974400              	4156400        	862500
5600   	64544100    	4059200    	1626400      	62841500              	4327100        	864100
5700   	73835600    	4157800    	1848900      	69927300              	4355700        	875000
5800   	70937800    	4806300    	1865700      	67151100              	4434500        	889300
5900   	72097400    	4318400    	1821600      	76574800              	5031800        	964800
6000   	73718900    	5151200    	1870900      	71484500              	4695500        	921300
6100   	73022300    	4510100    	1811200      	69286500              	4703700        	935700
6200   	80054900    	4612900    	1872900      	77087800              	4869400        	1012700
6300   	93774400    	6924800    	2297600      	84099500              	4964500        	972600
6400   	84159000    	6105000    	2421800      	79551800              	4940900        	991900
6500   	75868500    	4930800    	2006200      	84624300              	6360300        	999300
6600   	82009600    	5559500    	2082300      	79145000              	5091800        	1017000
6700   	82583200    	4959000    	2038100      	79578100              	7531700        	1326400
6800   	82373200    	5154400    	2043300      	87810700              	8855400        	1133400
6900   	103134800    	5784400    	2936400      	94955400              	6825800        	1656100
7000   	88235000    	5221100    	2117300      	83398900              	8035700        	1434800
7100   	96470800    	5445200    	2296300      	87041700              	7174900        	1133300
7200   	102872600    	6585200    	3055600      	98112900              	12834300        	2509700
7300   	105471600    	6100800    	2425400      	91088800              	5739300        	1211500
7400   	95058400    	5867800    	2248900      	90939300              	5768500        	1161300
7500   	87154500    	5663400    	2261500      	96027600              	7770700        	1188200
7600   	92566800    	6477100    	2444600      	93396300              	6204800        	1665400
7700   	99923600    	5786500    	2321500      	93782000              	6390100        	1431800
7800   	92431600    	5865800    	2433400      	96142500              	6145600        	1281600
7900   	90131700    	5981300    	2400600      	98100200              	6214400        	1253800
8000   	96852100    	6152700    	2452300      	96715200              	7058800        	1257900
8100   	94119600    	6096900    	2470800      	99500400              	6408000        	1265900
8200   	97585900    	6220500    	2512300      	93459400              	6452700        	1283000
8300   	96038900    	6497700    	2553500      	101471200              	6975000        	1435400
8400   	99830600    	6403600    	2603300      	101970700              	6709000        	1314400
8500   	107893600    	7276800    	3190400      	100656700              	6988300        	1373500
8600   	105648100    	7944500    	3349800      	102104800              	6909300        	1347600
8700   	107811600    	8511400    	2668200      	100885500              	6942200        	1381400
8800   	108532100    	9249500    	2692700      	98171400              	7111800        	1398300
8900   	109613600    	6821200    	2863700      	109545700              	7930200        	1414400
9000   	105394500    	6946100    	2813600      	107837700              	7375600        	1641200
9100   	109352000    	7805600    	3002300      	109590200              	9179600        	2068000
9200   	108813300    	8121500    	2816600      	112586000              	8895700        	1972900
9300   	118383400    	10503600    	2964800      	128814000              	7433100        	1483000
9400   	122402200    	7274200    	2897400      	108909600              	8564900        	1962900
9500   	115591200    	7311700    	2949800      	109001700              	7682600        	1516500
9600   	112950700    	8190900    	3824900      	136087000              	8628200        	1557100
9700   	123247800    	8151800    	3347900      	119074100              	7884200        	1553500
9800   	132719600    	7578500    	3038400      	124604900              	9105700        	1566200
9900   	122427800    	7823100    	3143800      	133394500              	8977500        	1687600
10000   	129413000    	9318000    	3545400      	121746600              	9263000        	1686100
