Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2020700    	70900    	36300      	1895800              	74600        	23200
200   	3230600    	139300    	67300      	3255800              	149000        	40900
300   	5938000    	321400    	137600      	5243600              	316400        	75600
400   	7579900    	314700    	142000      	7827700              	347200        	87600
500   	8374600    	357500    	162000      	8647600              	391700        	95000
600   	9802200    	476000    	827400      	11145100              	723700        	137800
700   	11763700    	428600    	181200      	9798100              	454000        	102600
800   	10042700    	906100    	739600      	10755200              	532700        	114700
900   	13333700    	562500    	237500      	12661400              	739800        	161800
1000   	13703600    	686200    	309600      	11950900              	592100        	135100
1100   	14850400    	955600    	410500      	17124000              	1023700        	230600
1200   	15480500    	817700    	326800      	15410800              	1199500        	189800
1300   	16279200    	783200    	329400      	16000800              	808500        	183600
1400   	22366700    	1060100    	454400      	19946900              	1176100        	263300
1500   	20839200    	1242400    	542700      	21315000              	1265400        	280300
1600   	23752500    	1027200    	433200      	22759400              	1802800        	391700
1700   	22849000    	1521100    	1068200      	21509000              	1092900        	239700
1800   	34534900    	1229500    	585100      	19809100              	1308600        	253400
1900   	29059900    	2144900    	914300      	31804300              	1436600        	309800
2000   	35101300    	1972400    	847000      	30361400              	1319300        	287600
2100   	41152900    	2464700    	1023900      	29091900              	1778700        	381200
2200   	24951300    	1416600    	584200      	28544600              	1839400        	394400
2300   	32496500    	1477400    	635100      	33584300              	1596700        	418400
2400   	35249100    	2340400    	654100      	36192200              	2875700        	617800
2500   	42155400    	2398900    	815100      	36160900              	2017400        	415700
2600   	43778300    	2477900    	767600      	35996400              	2215200        	474200
2700   	31165300    	1814800    	739400      	34214800              	2130700        	420500
2800   	33722700    	3078200    	776400      	47244400              	3373900        	973200
2900   	41730700    	2504200    	1198000      	38093200              	3119600        	650000
3000   	44139100    	2155700    	893000      	34117800              	2111500        	437700
3100   	56788700    	2628300    	1095800      	40072200              	2429200        	484400
3200   	50548500    	6050700    	2263700      	62074900              	3640400        	992200
3300   	48250400    	2255200    	922400      	57322500              	4259800        	757800
3400   	45286100    	2329700    	954600      	51579200              	4721300        	1126700
3500   	47817500    	3101800    	1235500      	40992100              	2500900        	532100
3600   	48380100    	2869000    	1097100      	42421000              	2580600        	530200
3700   	61368400    	5197400    	1944600      	71587700              	2825200        	586000
3800   	67730300    	4136000    	1150300      	53058100              	3921600        	839800
3900   	76560100    	4498000    	1955700      	69942900              	3559900        	738200
4000   	61189600    	3941300    	1545900      	45833100              	2896900        	624400
4100   	61583200    	4486300    	1454900      	52827000              	3704900        	753600
4200   	68109200    	3194300    	1217100      	53663800              	4827900        	679200
4300   	59377100    	3053300    	1341400      	47209500              	3128100        	635000
4400   	72490200    	7684800    	3090000      	74052000              	3234900        	650600
4500   	81457800    	3723800    	1499700      	71431000              	3706800        	716200
4600   	65308900    	3370100    	1316400      	50948600              	3378300        	717400
4700   	78332600    	7503900    	3063000      	63201700              	3489400        	708800
4800   	71823100    	7630900    	2315800      	81650600              	6248700        	1304400
4900   	82828700    	5756400    	2488700      	76413700              	4360900        	952200
5000   	66571700    	3590000    	1494600      	85357400              	3744400        	762500
5100   	70718000    	3642300    	1503500      	73103500              	5122500        	1031600
5200   	95172600    	4016900    	1635900      	93517100              	4390100        	894900
5300   	95227200    	6401100    	2792600      	86219300              	4002100        	827400
5400   	103447300    	3920000    	1573300      	95928200              	6574100        	1358400
5500   	105700400    	5948700    	2319700      	73006100              	4171400        	860000
5600   	101074500    	5363000    	2131100      	71137900              	20773300        	5572600
5700   	100450600    	4589500    	2109000      	72039400              	4482400        	875400
5800   	77036400    	5283200    	3066100      	71390900              	4476300        	904800
5900   	97282000    	5489300    	2256400      	84502300              	4529700        	921000
6000   	77208700    	9336500    	2444200      	98427400              	8876200        	1935100
6100   	109376900    	5530000    	2765900      	71539000              	5669600        	937700
6200   	121578500    	4642000    	1850000      	80220300              	5691100        	1015000
6300   	118977000    	6852100    	2873400      	74150200              	4845300        	981400
6400   	102638100    	10216200    	2570600      	90957800              	5008100        	1000600
6500   	97547300    	4801600    	2026700      	108339800              	11047800        	2256100
6600   	104199200    	9214600    	3938300      	106362800              	6465700        	1320600
6700   	112080100    	5050900    	1997800      	81397300              	5203500        	1028900
6800   	132992600    	7581400    	2851500      	95855100              	11040200        	2626600
6900   	100447200    	5207500    	2090200      	103113900              	5960400        	1152600
7000   	123481500    	6693600    	2423000      	114039100              	5542900        	1122500
7100   	95967000    	9515700    	2129900      	125522400              	6061900        	1203500
7200   	140420500    	7896000    	3331400      	114963500              	9607800        	1130400
7300   	108172700    	5470200    	2232500      	90628000              	9181400        	2060400
7400   	106348400    	6195600    	3187100      	106627700              	6460200        	1149100
7500   	120004900    	9578200    	2464500      	112180400              	5898000        	1162900
7600   	99572700    	5956600    	2288800      	127364600              	7645600        	1817500
7700   	118334800    	6375300    	3024800      	106921300              	8112600        	1539400
7800   	104016900    	6347600    	2660500      	122044200              	10561500        	1622800
7900   	114103200    	7458000    	2457500      	115936700              	6416700        	1780400
8000   	124048500    	8090400    	3256700      	126077200              	7234500        	1324600
8100   	132379100    	7374400    	3103100      	125231200              	9911700        	1870800
8200   	170778500    	6920900    	2702000      	157265600              	10918600        	1685300
8300   	139025600    	9196600    	3151500      	131839200              	10858000        	1403600
8400   	137593700    	8420200    	4602100      	140335700              	8407700        	1428700
8500   	123485200    	11295600    	2682600      	146480100              	8915200        	1462200
8600   	160893800    	7913600    	2844500      	132972300              	7837100        	1456600
8700   	127161800    	7151400    	2932800      	112012400              	7605400        	1496300
8800   	118139400    	8601300    	2807600      	111134800              	8198800        	1398600
8900   	150421900    	8769200    	5553000      	186523800              	8913400        	1550000
9000   	126558200    	7762300    	3218800      	124351300              	9250000        	1799100
