Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1399500    	44700    	23900      	1000000              	39200        	12300
200   	2994000    	129400    	62100      	3009100              	410700        	45700
300   	5676000    	282800    	152900      	6319600              	220500        	58500
400   	7371200    	426100    	187000      	5566100              	256600        	65000
500   	6594300    	570100    	278300      	11022500              	533700        	128700
600   	7533600    	349100    	149400      	7041000              	366500        	80300
700   	9104600    	376200    	166000      	8534300              	410000        	95400
800   	9205800    	439100    	192200      	9123200              	468900        	108100
900   	10780500    	778900    	222400      	9989800              	530900        	121500
1000   	10778900    	566800    	246100      	11691600              	745900        	167700
1100   	14860400    	800400    	344100      	14566400              	671600        	150900
1200   	15208700    	700600    	307700      	14588500              	918000        	208400
1300   	19347300    	986200    	415100      	21971700              	1116100        	280500
1400   	20586000    	1145100    	477700      	19563400              	1037100        	207700
1500   	52379000    	1342900    	607000      	28158200              	3003500        	905800
1600   	20752200    	1089900    	445800      	20922500              	1209200        	241600
1700   	23644700    	1339200    	566300      	20433900              	1765200        	368400
1800   	24107700    	1430300    	787400      	26115800              	1457800        	318800
1900   	24185300    	1491800    	640700      	23486700              	1403700        	283600
2000   	25175400    	1278900    	527500      	26474000              	1962300        	445200
2100   	31371000    	3124700    	1292200      	40454100              	1881800        	341100
2200   	36526500    	1781900    	741500      	31017400              	1608000        	465500
2300   	35815900    	1497300    	1107200      	38087900              	3543900        	755300
2400   	41309600    	1562100    	649600      	43243300              	2633200        	706300
2500   	34983600    	1902600    	680000      	30263300              	1698400        	362700
2600   	35671600    	2026200    	748600      	31702000              	1849700        	381700
2700   	36938200    	1781800    	737800      	39593300              	2375400        	511500
2800   	36597100    	2470200    	971900      	37373100              	1950900        	411200
2900   	39351400    	4588700    	1745400      	43798700              	2544900        	846800
3000   	48979000    	2006100    	838000      	58218600              	4359800        	536500
3100   	62536600    	4231000    	1891800      	46858700              	2217700        	461100
3200   	37540900    	5042800    	1278500      	73564800              	4603200        	755200
3300   	81328800    	3112100    	1300500      	59901000              	3029100        	621100
3400   	74798200    	3515300    	1948400      	52064000              	2586400        	557000
3500   	48746900    	5149900    	1711300      	58297500              	2829000        	1147000
3600   	49776100    	4152000    	1661400      	58864400              	2943100        	604100
3700   	50546700    	2850600    	1118100      	62948300              	5775200        	1233400
3800   	58039900    	2646100    	1095200      	61373100              	6504400        	1253200
3900   	65790600    	3452800    	1391400      	74439100              	3434300        	985400
4000   	67990200    	3498700    	1399800      	61565700              	3626800        	742100
4100   	52607200    	3421500    	2109800      	64087900              	3034200        	614800
4200   	65609700    	3957900    	1512700      	58859000              	3087900        	813400
4300   	56953100    	3016400    	1240700      	64315700              	3915200        	829500
4400   	52429600    	3106000    	1259000      	53311100              	5690900        	651300
4500   	79756500    	3197300    	1318100      	68625500              	4840600        	1066300
4600   	61771000    	3637500    	1580000      	87387000              	3885000        	809900
4700   	91299600    	4201400    	1768400      	79026700              	5010300        	1080300
4800   	63655200    	3506500    	1463500      	89252100              	6592300        	1629800
4900   	69153100    	3503700    	1422000      	67695200              	6430900        	758100
5000   	104803400    	4363400    	1493800      	81857100              	3998200        	845600
5100   	97230300    	5934500    	2617900      	92093000              	7945600        	1584700
5200   	74766500    	5097900    	1638400      	89161900              	4852900        	926800
5300   	110173100    	6027200    	1950100      	74779600              	4668300        	887700
5400   	110339700    	5994800    	2410700      	95218700              	4398600        	905200
5500   	96195000    	4246800    	2163000      	77053700              	5199700        	1049000
5600   	79910000    	5358400    	2204400      	87174200              	8496900        	1988900
5700   	84293300    	7646000    	1792700      	82527100              	4700100        	1100900
5800   	69406500    	4729500    	2033000      	85992300              	5563900        	1109900
5900   	93364300    	5539100    	2202200      	104220400              	4518700        	903800
6000   	103527500    	5944900    	2306100      	103047600              	4601200        	938600
6100   	82736800    	8645100    	3646500      	102449100              	4756000        	940700
6200   	95585500    	7001900    	2375400      	99095100              	8317100        	1664200
6300   	118127900    	4908300    	2632500      	105010400              	5347700        	1049200
6400   	105923600    	4887500    	3402500      	108349100              	8501200        	1085000
6500   	111896400    	11701200    	4459100      	89804700              	5265000        	1038500
6600   	136242200    	8911800    	5319800      	133409400              	5963900        	1356100
6700   	104289000    	5011100    	2000800      	132004900              	10657100        	2067300
6800   	118057600    	6332000    	3399800      	119115300              	5730500        	1107800
6900   	126351000    	13555900    	5320600      	142063000              	9341500        	1240200
7000   	147399900    	10606100    	3001800      	121774400              	6280500        	1232500
7100   	105731300    	6984000    	3241100      	114358300              	9775600        	1939800
7200   	136197400    	7911300    	2167700      	116535300              	6683500        	1119500
7300   	108783500    	5485400    	2224700      	131937400              	5766300        	1173800
7400   	103070300    	5683400    	2280700      	116109200              	12088500        	1150200
7500   	150208500    	6815900    	2834300      	145705100              	12814700        	2943400
7600   	117964400    	8857300    	2319000      	111725800              	5965800        	1271700
7700   	138379000    	7666000    	3057000      	113780400              	6096100        	1248500
7800   	131382400    	5899300    	2438800      	139557200              	7652800        	1553000
7900   	102023100    	9040000    	3138700      	114930300              	14283500        	2844400
8000   	140417500    	10657100    	4866200      	113831700              	12294900        	2812000
8100   	130054300    	6208500    	2521600      	117491200              	12280900        	1268100
8200   	182439400    	10195500    	4263900      	139278300              	8389500        	2089900
8300   	169182300    	9550000    	4066300      	144194800              	7792600        	1866600
8400   	136269500    	8429700    	3207800      	99311100              	6680400        	1315500
8500   	150082400    	10017500    	4347900      	136358700              	6740900        	1337000
8600   	112653400    	10622100    	2702400      	127946400              	9124800        	1699000
8700   	153544400    	10613000    	4780000      	136570000              	12928600        	1551800
8800   	132933900    	8737000    	6218800      	163464800              	14706000        	2831000
8900   	130035600    	15763200    	2784200      	173381800              	7091300        	1404500
9000   	142652300    	12794300    	3056900      	185288600              	11468900        	3913300
9100   	145095800    	10083900    	4315400      	134157800              	12553900        	3310900
9200   	136075700    	8997700    	3346100      	152755600              	9509100        	1464100
9300   	131845200    	10331000    	2867200      	159458000              	9224800        	1877600
9400   	145717300    	7629300    	2981700      	131489600              	17614700        	3483600
9500   	196247100    	7910700    	3067800      	180852200              	10447100        	2897400
9600   	164248300    	12105900    	4442900      	156809300              	15624500        	3379900
9700   	151382400    	14358600    	7255300      	138055600              	11140000        	1550100
9800   	185670100    	11001600    	7033500      	149029300              	8869800        	2455400
9900   	184135200    	16686300    	4081900      	158634800              	9933800        	2020400
10000   	200242000    	10500700    	4532200      	198989600              	9697100        	1906500
