Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	3464800    	119300    	55800      	2298400              	124200        	36600
200   	3792300    	142400    	66300      	3574700              	151000        	40200
300   	4994500    	193600    	86200      	4229200              	204300        	53000
400   	4108600    	195200    	89000      	4872300              	231900        	99900
500   	5175700    	253100    	117900      	5176000              	264000        	64800
600   	13760800    	399100    	173900      	7789800              	425300        	121400
700   	9362400    	376100    	164200      	7296500              	393500        	95600
800   	10962500    	550200    	239300      	14174500              	602800        	281900
900   	13382000    	507200    	217400      	9610700              	526100        	121900
1000   	11923800    	568600    	247800      	11224900              	743700        	168800
1100   	12646300    	632800    	278800      	12079000              	662600        	151500
1200   	21253700    	891900    	388100      	13889900              	741100        	173200
1300   	31383600    	1599100    	624800      	26764100              	1158600        	260100
1400   	26083000    	1105300    	490300      	17741300              	877900        	197700
1500   	17475800    	1221600    	484300      	17915200              	973000        	216700
1600   	21579400    	1223700    	517000      	19788600              	1791800        	392900
1700   	26029600    	1058300    	439700      	22316100              	1120000        	244500
1800   	20597500    	1513700    	593700      	20777600              	1268300        	382700
1900   	21166200    	1191100    	510300      	21361300              	1588800        	269700
2000   	33792900    	1285900    	536900      	24454200              	1313900        	369300
2100   	23285500    	1330800    	558700      	23515500              	1385600        	294800
2200   	41802600    	1624000    	632400      	24370300              	1517500        	309000
2300   	25556300    	1483900    	620100      	25543300              	1548000        	331200
2400   	62804300    	3950800    	1584900      	49711400              	1847600        	391100
2500   	41416600    	2058300    	847500      	28672200              	1700900        	364000
2600   	31316900    	2034300    	722700      	30452600              	3026400        	387200
2700   	35558000    	4080700    	1866500      	34910200              	2570800        	496700
2800   	31487500    	1864400    	768700      	35020200              	1952000        	413700
2900   	32205800    	1954600    	803900      	34153100              	2010300        	423800
3000   	47089100    	2514200    	1050700      	42057600              	2435200        	467600
3100   	37103200    	4318000    	934000      	49168100              	2264900        	475000
3200   	39812400    	2221700    	942600      	43043700              	2270600        	475100
3300   	39518900    	2245300    	1247700      	43541000              	2948000        	616400
3400   	48639900    	3022900    	1231100      	53559000              	2413100        	497500
3500   	55339300    	3317900    	1310800      	67685700              	4899700        	1095800
3600   	58381300    	3288500    	1266500      	47417100              	2868500        	565500
3700   	54919500    	2934600    	1232100      	43819600              	2646900        	547500
3800   	63452300    	3286200    	1348200      	45461700              	2723100        	561800
3900   	73042100    	4754900    	1680700      	66261100              	2867400        	589700
4000   	45210800    	2819400    	1128400      	76699500              	3287800        	685200
4100   	69488000    	3018100    	1325500      	45207800              	2966000        	652400
4200   	52741300    	3018100    	1188000      	52935900              	6957700        	1405600
4300   	64945100    	3033200    	1224000      	50812100              	7116600        	1427000
4400   	77687500    	3078100    	1278400      	55881100              	3215000        	745300
4500   	57037000    	3212200    	1279600      	49452800              	4992500        	1031000
4600   	68537600    	3625300    	1404800      	55603300              	4317600        	878300
4700   	68289100    	4001100    	1667800      	57583700              	3870400        	759000
4800   	58262500    	4101400    	1390700      	55938800              	5493300        	760000
4900   	96842500    	3696500    	1512300      	69571800              	3658700        	741500
5000   	97785900    	3778500    	2049700      	66979200              	5645200        	1148100
5100   	84965100    	4001700    	1863500      	57321400              	3917000        	784200
5200   	67013000    	3752400    	1515500      	71451700              	9232600        	825500
5300   	72383400    	4556000    	1548000      	63501700              	3992600        	824300
5400   	87046100    	4578800    	2127500      	68457900              	5064000        	1032700
5500   	91684800    	5529700    	3070400      	73110600              	4156100        	842100
5600   	88294200    	4661200    	2116100      	64769600              	4246400        	862700
5700   	74969400    	4230900    	1674000      	74286900              	4327400        	876000
5800   	115392900    	11226500    	4072000      	109089200              	8759200        	1489200
5900   	101672400    	5758700    	2157000      	66598700              	4487800        	912100
6000   	86827000    	4391500    	1783200      	93259000              	8630100        	927300
6100   	102375400    	4481400    	1873000      	74297800              	4718400        	940800
6200   	76806200    	5206700    	1976300      	89167700              	5513000        	1016200
6300   	86804600    	4633600    	1860300      	84642700              	10165200        	2224700
6400   	107712500    	5255700    	2077800      	90863400              	4940500        	989700
6500   	87193700    	4800000    	1932700      	89357000              	4999200        	1081100
6600   	90155600    	4900400    	1990300      	104604500              	10592500        	2109800
6700   	95574100    	4963600    	1991800      	104749200              	7946000        	2095100
6800   	84706900    	5056700    	2069800      	90635300              	5267500        	1120200
6900   	88704400    	5177400    	2053800      	108616300              	9444900        	1986300
7000   	83499000    	5956500    	2252800      	107156900              	5453500        	1692100
7100   	104905400    	5291300    	2126100      	130296100              	9820400        	2224800
7200   	108831700    	5407100    	2168000      	111819500              	5600200        	1122700
7300   	123393500    	5525900    	2204100      	93677500              	5704900        	1137900
7400   	103392100    	5711000    	2199100      	107731600              	6418900        	1228100
7500   	106309500    	13111200    	5760900      	109956700              	9461400        	1186500
7600   	131663500    	7208900    	3138800      	93670000              	7651500        	1484100
7700   	107060800    	5865800    	2308300      	109777900              	6338500        	1199300
7800   	121258500    	13335100    	5945200      	126598700              	9242500        	1844300
7900   	132339500    	7757500    	3270900      	110793100              	7996500        	1542100
8000   	97952600    	7328400    	2600000      	111655300              	10881800        	2186300
8100   	95808300    	8089600    	2459100      	111817400              	6395700        	1265700
8200   	112260100    	6311900    	2551900      	123724100              	9929000        	2244300
8300   	137322200    	7888700    	3421100      	99806600              	7060900        	1448000
8400   	111029000    	7995400    	3614900      	101259200              	6855500        	1648400
8500   	119750000    	6647700    	3281000      	124053000              	8485400        	1692000
8600   	106748700    	12273800    	3120000      	102732100              	8203900        	1708500
8700   	136896700    	7402500    	2851600      	126440400              	9257100        	1994800
8800   	119258200    	6745400    	2694700      	112102000              	8257700        	1695300
8900   	136563600    	7719500    	2955000      	141506000              	7105500        	1418700
9000   	141366400    	8706700    	3516400      	120703300              	7252400        	1431500
9100   	131247100    	7062400    	2807000      	123996300              	7323500        	1442400
9200   	129731500    	7116400    	3445300      	110278600              	7416200        	1459400
9300   	140085300    	7746000    	2854700      	114962800              	9496600        	2065200
9400   	123801700    	9145100    	3586200      	127890800              	7551500        	1496000
9500   	170754700    	7361600    	3048300      	106846800              	7787900        	1512600
9600   	133808600    	8305000    	3326100      	163771200              	7873000        	1545600
9700   	146063700    	7606900    	3044600      	148423800              	12125000        	1830000
9800   	135917900    	7628400    	3004700      	115411000              	7948900        	1566900
9900   	143915400    	9192700    	3273000      	114003300              	7990700        	1585900
10000   	165583200    	7804600    	3245700      	154065700              	8100600        	1610200
