Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1568200    	63600    	25100      	1179100              	58500        	17700
200   	2149800    	88700    	41000      	2543200              	155200        	25900
300   	3316100    	145900    	65100      	3211800              	147900        	39500
400   	4933900    	222400    	147500      	6254300              	324600        	60100
500   	7684600    	307800    	134700      	7310600              	277900        	66000
600   	9746300    	541600    	157200      	7284000              	370900        	108900
700   	9346500    	592200    	167600      	8993800              	448100        	132700
800   	10329400    	648200    	332500      	9648900              	533100        	142200
900   	10165100    	692000    	236900      	11077300              	593700        	130300
1000   	12797500    	647700    	267500      	11423300              	597100        	135300
1100   	13905100    	724000    	321400      	12885600              	671400        	153900
1200   	13786400    	703300    	308600      	14213200              	828500        	179700
1300   	21081500    	1122200    	1033700      	19308300              	953700        	266800
1400   	21691500    	965000    	383200      	20454300              	1022500        	246200
1500   	20717800    	1070100    	420900      	19934800              	1090900        	246800
1600   	21125000    	1109100    	458600      	19976600              	1152600        	240300
1700   	28261900    	1600000    	671400      	26737000              	1176800        	271100
1800   	24143600    	1275300    	516900      	21984400              	1304100        	270600
1900   	23865900    	1333900    	542400      	22891300              	1426800        	284200
2000   	29995600    	1679400    	903800      	24086800              	1351300        	292100
2100   	29693900    	1657700    	568100      	27135300              	1554700        	314900
2200   	25369800    	1478100    	814400      	23942500              	1481200        	310900
2300   	28036000    	1655400    	655600      	28125900              	1557900        	331500
2400   	27156600    	1658500    	690600      	32418700              	1735000        	392400
2500   	33081800    	1668100    	679900      	32463200              	1774300        	423800
2600   	35949600    	2314400    	800400      	31713900              	1775400        	380500
2700   	34393000    	1855700    	756600      	35914800              	2715300        	458100
2800   	40869400    	2156100    	836900      	36332200              	2674200        	615700
2900   	34569400    	1928300    	796600      	38034500              	2219100        	437800
3000   	34705000    	2005100    	836900      	33515200              	2089400        	438500
3100   	37481700    	2366200    	924100      	36876200              	2185700        	454000
3200   	46599400    	2167500    	914400      	40547900              	2553500        	503600
3300   	41792100    	2355700    	920900      	38566900              	2378100        	610000
3400   	39104500    	2669600    	965600      	45503100              	2435300        	505700
3500   	41093400    	2400800    	1198500      	39784100              	2630300        	514300
3600   	42928800    	2604500    	1270100      	45721700              	2600500        	541500
3700   	43870300    	2543000    	1064100      	43658900              	2643400        	546100
3800   	43392600    	2604800    	1072700      	50830200              	5140900        	720500
3900   	48441900    	3443400    	1107200      	44563000              	3730700        	572500
4000   	46415900    	2956900    	1131200      	48824200              	2900800        	593300
4100   	46143800    	3600300    	1184000      	46257200              	3312500        	645100
4200   	53245300    	4100900    	1270000      	56889300              	3479400        	666200
4300   	50338500    	3055700    	1233800      	49750000              	3192500        	632200
4400   	58890900    	3477300    	1344500      	48571400              	3206800        	669100
4500   	52289700    	3180700    	1279900      	49048700              	3288800        	668700
4600   	57402600    	3254600    	1325800      	50194900              	5308800        	1416900
