Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1457900    	39000    	20200      	1024600              	40700        	12700
200   	3212600    	88100    	42400      	2003400              	89500        	24700
300   	4141700    	174700    	82100      	4060400              	146200        	39200
400   	7496400    	357400    	154800      	7014400              	224300        	68200
500   	6874000    	319900    	148800      	6790900              	341300        	94100
600   	6680100    	324900    	142900      	6390800              	350200        	82900
700   	9278100    	471700    	208100      	10211100              	500700        	121400
800   	10134300    	884900    	397700      	14703000              	462900        	108200
900   	16368900    	780000    	335700      	14643900              	706800        	163700
1000   	15808400    	739100    	316500      	15654600              	740800        	170600
1100   	14556200    	632300    	271900      	12835300              	672600        	152700
1200   	16708700    	708200    	303100      	13278600              	974000        	167000
1300   	16179200    	965700    	412500      	17285400              	805200        	184800
1400   	16983900    	858800    	355900      	15668800              	880000        	197400
1500   	23140400    	2376900    	876500      	27480000              	1276200        	262500
1600   	20316700    	999400    	420700      	18126400              	1021200        	224000
1700   	24294400    	1047300    	450700      	23008600              	1920500        	304500
1800   	27384300    	1475700    	603100      	24512800              	1456000        	317700
1900   	22813100    	1579000    	663200      	25307500              	1271400        	272500
2000   	24186700    	1266500    	534600      	23888900              	1388100        	306600
2100   	25535200    	1371000    	562400      	24197000              	1395700        	294600
2200   	26642900    	1399000    	586700      	26612800              	1937900        	470400
2300   	28987700    	1665300    	963000      	29282700              	1832800        	424900
2400   	30652100    	1555500    	677900      	31179800              	2044200        	450200
2500   	36396400    	1650200    	686500      	39198500              	2309100        	493200
2600   	46414700    	1914400    	763700      	41318700              	1799800        	379900
2700   	38056400    	1937100    	919600      	33275300              	1857900        	394500
2800   	40209300    	2325100    	965000      	38896800              	2799500        	440300
2900   	41960100    	2969800    	1191900      	43111900              	3041800        	649600
3000   	54671900    	2928100    	1298600      	46062000              	3253900        	618400
3100   	46052700    	3291100    	1308600      	49991300              	5535600        	1116200
3200   	60041800    	3342200    	2031200      	49654800              	2924400        	608300
3300   	59736700    	3800200    	1542300      	53473400              	3173800        	580300
3400   	49501600    	2942500    	1438600      	47338300              	2414900        	497200
3500   	50856900    	3791700    	1460000      	43717800              	2512800        	515400
3600   	68828600    	2845400    	1109700      	49912300              	2578700        	531600
3700   	62566000    	5099900    	1066800      	66978200              	2797700        	580000
3800   	56337500    	3369700    	1441400      	75751900              	6442000        	1475900
3900   	56949500    	3896800    	1355900      	51375300              	4937800        	1003500
4000   	60858800    	2779500    	1141800      	74138500              	4088300        	1153500
4100   	68368000    	3245000    	1327300      	67820000              	3150000        	629100
4200   	80473000    	4182500    	1701000      	51141400              	3110600        	687300
4300   	71758800    	4347100    	2493800      	71571100              	3227900        	633600
4400   	74444100    	7020700    	2126100      	83371300              	5517400        	1286100
4500   	86948900    	6370500    	2463900      	77899400              	5382600        	841200
4600   	74973900    	3531500    	1951700      	66348200              	4053500        	1224900
4700   	79523800    	4437400    	2025400      	76258000              	7435400        	711400
4800   	86762100    	4826300    	2083900      	63495700              	4035300        	774800
4900   	68218300    	9464100    	3228200      	109097200              	7497900        	1833400
5000   	96226200    	5737300    	1449600      	85261700              	3884000        	768700
5100   	92108400    	4614300    	1777500      	84119500              	6004700        	1207900
5200   	122573400    	6584400    	2929400      	82503600              	5379400        	992700
5300   	71794500    	6238400    	1940400      	86690700              	4930200        	1028400
5400   	70978500    	4865000    	2006400      	82745700              	7604300        	1070000
5500   	77240000    	5757900    	2272400      	88852300              	5884400        	1182100
5600   	95804700    	4759100    	2085600      	95027000              	7268200        	1576500
5700   	98241200    	4577800    	1883300      	102753600              	7682300        	2143000
5800   	100725200    	9405600    	2832300      	114407800              	7758300        	2195200
5900   	103889500    	6423800    	2522600      	108500500              	5632200        	1132400
6000   	88304000    	4402800    	1803600      	105545100              	4595800        	921600
6100   	97759700    	7749900    	2933800      	111291400              	5292100        	1050800
6200   	102897600    	5185600    	2007000      	104090900              	4740600        	955800
6300   	96700200    	10639000    	2976200      	87913800              	7027800        	1222200
6400   	99632500    	10227200    	3287800      	118105100              	6762100        	1520900
6500   	99030200    	5133200    	1930300      	110655400              	11094300        	2009400
6600   	109285300    	5198300    	2065700      	104037900              	13883300        	2589500
6700   	134941900    	8598300    	3439600      	147951900              	8330600        	2595100
6800   	106140900    	5428000    	3834100      	119752800              	6116700        	1182500
6900   	101039500    	5808800    	2245100      	104120000              	5327900        	1065900
7000   	114932300    	7417300    	4412200      	97321700              	6097200        	1152700
7100   	135789500    	5847000    	2339400      	111820700              	5508600        	1105900
7200   	111619600    	9051600    	5445000      	125692100              	5894600        	1116300
7300   	120151600    	7631800    	3240300      	133193400              	8995400        	1474300
7400   	145782400    	7309500    	5374100      	120262700              	6135000        	1188500
7500   	119280500    	6688600    	2405700      	130374200              	6502700        	2020000
7600   	102747200    	13020100    	4709600      	107823500              	13480900        	2664800
7700   	139475900    	5780900    	2358100      	147628600              	11857100        	2312200
7800   	125025900    	7872600    	3133800      	129542700              	6464100        	1212400
7900   	111643900    	9757200    	2391400      	146432600              	12723700        	2088600
8000   	139560100    	6234400    	2435200      	132361100              	6914500        	1299400
8100   	116727400    	7299900    	2887500      	132160600              	6473900        	1307000
8200   	141190900    	6227300    	2515900      	128305100              	6442500        	1280700
8300   	146832300    	8729700    	3769400      	118266700              	13457200        	2334600
8400   	131226600    	8244600    	3112400      	114810600              	7271800        	1317400
8500   	120417500    	8205700    	2752900      	121632200              	7677000        	1419800
