Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2558500    	87200    	43900      	2267900              	61700        	19100
200   	4468500    	122400    	95500      	5628300              	262700        	50500
300   	6820000    	181300    	65700      	3763100              	148500        	39200
400   	8384500    	343100    	157600      	5816300              	276800        	67100
500   	5250800    	254300    	114600      	5719000              	295400        	69000
600   	10813000    	525400    	220300      	9675300              	412200        	101000
700   	8524500    	511900    	176700      	8297600              	441800        	102600
800   	10011200    	503300    	202300      	9663600              	515500        	120900
900   	12623500    	637300    	294900      	11661400              	530500        	122300
1000   	13506400    	719700    	322700      	12761300              	742700        	168000
1100   	14792600    	816600    	348800      	15043100              	695600        	157300
1200   	17175700    	896400    	381500      	13824500              	734400        	167500
1300   	16912500    	966000    	412800      	15915500              	864300        	229400
1400   	15345500    	977400    	364200      	15190200              	879900        	197900
1500   	16321100    	926400    	482400      	16055900              	951300        	209100
1600   	27385800    	1132300    	454300      	19894500              	1142600        	241000
1700   	24601400    	2149600    	988800      	22459700              	1134400        	239500
1800   	26587800    	1354000    	628800      	28865000              	2702000        	583000
1900   	35318100    	1694500    	713800      	24297500              	1263600        	273700
2000   	35386200    	1257300    	531800      	29322200              	1708800        	355200
2100   	26601100    	2392900    	557600      	47647200              	2309700        	495400
2200   	33236600    	1621100    	684600      	26256900              	1646500        	332200
2300   	28147200    	2151500    	687800      	34415200              	1545800        	330000
2400   	37349100    	1982800    	819700      	27608400              	1706600        	351000
2500   	31337100    	1818600    	728200      	35692500              	1903700        	388400
2600   	45383600    	2989300    	1258600      	29732600              	1807100        	380400
2700   	34534200    	2226200    	961500      	34274500              	1858900        	396800
2800   	35209900    	2005100    	964200      	30896300              	1928600        	410400
2900   	34268800    	1931700    	802000      	31638100              	2015700        	424500
3000   	40084000    	2011300    	838600      	33542800              	2094100        	438100
3100   	43822500    	2082100    	905600      	39270700              	2165700        	455800
3200   	38585000    	2159300    	954200      	35006400              	2248200        	468900
3300   	42289600    	2568800    	976700      	44876300              	3059300        	607700
3400   	38958600    	2311800    	956900      	37326000              	2402200        	502300
3500   	46739900    	2391100    	982600      	46102900              	2497700        	515600
3600   	66254500    	2593200    	1014100      	39707100              	2556400        	532800
3700   	41358600    	2532200    	1042100      	45148400              	2978500        	581700
3800   	79511000    	4397100    	1952200      	59387600              	2950600        	613700
3900   	46469700    	2697100    	1099100      	59331700              	5038100        	1306100
4000   	45636800    	2773300    	1131200      	57507700              	2986000        	618400
4100   	46250300    	5524700    	1225500      	58103000              	2959600        	601800
4200   	60006800    	7881800    	2702900      	71448900              	4276600        	617600
4300   	83285000    	4296600    	1858300      	49851900              	3115900        	647400
4400   	76176000    	3106400    	1323100      	48332200              	3259800        	653000
4500   	62283000    	3166100    	1285100      	51154000              	5127400        	735500
4600   	62369300    	3268200    	1366400      	51535100              	3377200        	691400
4700   	56850200    	3346100    	1492900      	82225000              	3491300        	710500
4800   	68564300    	3410700    	1429600      	56919200              	4170800        	802700
4900   	56751300    	3686500    	1414300      	54891000              	3663500        	742200
5000   	89108000    	3589500    	1468600      	57554600              	3715500        	758500
5100   	77188600    	3646800    	1484000      	74293400              	4320400        	849800
5200   	79964200    	3721100    	1646700      	60761600              	5096000        	848600
5300   	97001800    	3849600    	1554900      	68277900              	3971500        	809500
5400   	68446500    	4885000    	1688000      	65971400              	4558200        	828000
5500   	87890400    	4136800    	2035600      	67333900              	4167100        	878300
5600   	73642400    	4077400    	1640300      	71553900              	5332500        	860300
5700   	73761300    	4135700    	1695600      	64124000              	4315500        	879100
5800   	103863500    	4307300    	1733600      	66180000              	4915300        	952700
5900   	84095900    	4900100    	1939800      	67129200              	4473700        	902300
6000   	71178100    	4370600    	1770600      	89118300              	4577100        	921700
6100   	96941000    	4470400    	1806900      	81016800              	4927900        	939600
6200   	77842400    	5081200    	1971800      	89693000              	11069200        	1893400
6300   	71964800    	4690800    	1857200      	75437600              	11326400        	1545100
6400   	79874300    	4751000    	1930400      	117491800              	8397400        	1976000
6500   	84302300    	5358700    	2080400      	73457900              	5032300        	999200
6600   	87683200    	4925600    	1951500      	81391700              	5704200        	1618300
6700   	109601300    	5028300    	2001900      	75207400              	7763300        	1035600
6800   	112930600    	5062700    	2031900      	75678800              	5238100        	1049300
6900   	89238600    	5763800    	2225000      	85115800              	5583800        	1084100
7000   	84608600    	5638200    	2097100      	79566700              	5417400        	1103600
7100   	105953000    	5494100    	2254300      	88532900              	6203200        	1176700
7200   	129502800    	6173600    	2153900      	81535900              	5627400        	1132100
7300   	100877200    	5483500    	2202800      	87275400              	5669600        	1132900
7400   	114610500    	5681300    	2346500      	93132300              	6198300        	1228500
7500   	96906500    	5623500    	2267600      	90152900              	6005800        	1241000
7600   	104861900    	5736600    	2306500      	84987300              	6012000        	1178800
7700   	121013500    	8178400    	4674800      	102546300              	6330600        	2468600
7800   	97230100    	6028300    	2344200      	134079800              	6260500        	1212400
7900   	90422800    	5963500    	2410500      	114625400              	6456900        	1233100
8000   	95358800    	6594600    	2603400      	99098500              	7601200        	1339900
8100   	97456500    	7879100    	2563000      	124571700              	6362700        	1272400
8200   	106567800    	6257000    	2594600      	92727200              	6428800        	1281500
8300   	159202600    	8124200    	3535100      	107960400              	15852700        	4400500
8400   	144824800    	6898700    	2792900      	106554400              	6676000        	1320300
8500   	108320000    	17354100    	3040200      	111282100              	6699000        	1331100
8600   	106987400    	6598700    	2861700      	96102600              	8345700        	1347300
8700   	131376400    	6760000    	2648300      	97163500              	7034500        	1367600
8800   	145932500    	8443100    	3444600      	105697200              	6973500        	1387800
8900   	116349300    	9200700    	4344100      	105380300              	7079300        	1403500
9000   	115734800    	7662100    	2939600      	122713500              	7214100        	1453300
9100   	137668700    	7024700    	2777700      	104307600              	16556000        	2433600
