Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2066700    	81700    	40500      	1949700              	68900        	21900
200   	3487400    	150400    	71300      	3862800              	289300        	57200
300   	7130100    	312800    	147000      	5150800              	163500        	41900
400   	4783000    	217200    	94700      	4556300              	229100        	54900
500   	8136400    	643400    	269600      	6933900              	264300        	65000
600   	9648400    	480700    	212600      	10513400              	505100        	122700
700   	8755600    	437500    	170700      	10213600              	403400        	95500
800   	12873900    	441900    	191300      	8299400              	457400        	107300
900   	12168200    	630800    	292300      	11132900              	529900        	122500
1000   	10797200    	568200    	251300      	10583500              	594200        	134800
1100   	22231400    	975800    	416700      	14609500              	713500        	159900
1200   	16539600    	850900    	328500      	13570200              	739300        	166900
1300   	15000600    	775100    	334800      	14038400              	812500        	181600
1400   	21145300    	948600    	383900      	20724000              	983800        	211500
1500   	22120700    	1364300    	572400      	22601800              	1309500        	270400
1600   	32112300    	1383200    	571100      	21100400              	1086100        	238900
1700   	20714400    	1066300    	588200      	18284300              	1095800        	238900
1800   	26683500    	1250200    	508400      	22247100              	1573700        	270500
1900   	36765800    	1411300    	540300      	22947000              	1242000        	268300
2000   	28785300    	2107100    	568500      	24517400              	1311000        	281800
2100   	30409200    	1754600    	612500      	42764800              	1572600        	318000
2200   	44608900    	2225200    	933800      	35069300              	1710800        	345200
2300   	32276600    	1888400    	791600      	28069400              	2002800        	412800
2400   	33972600    	1943200    	848500      	27289200              	1664000        	384800
2500   	38018200    	2448000    	1028300      	34894200              	2382100        	510000
2600   	29983300    	1914700    	833200      	32940000              	1837500        	466500
2700   	32074300    	1777200    	742600      	29633000              	1858400        	395700
2800   	35552300    	3078400    	961100      	44033700              	2649700        	558500
2900   	45248300    	2419000    	1001000      	34484400              	2018500        	424500
3000   	35982000    	2005600    	817700      	35562100              	2746300        	551500
3100   	44564800    	2129400    	949900      	43027200              	3406000        	1015900
3200   	41983600    	4864900    	2017500      	44908500              	2256800        	471400
3300   	70308700    	3056600    	1188000      	43316800              	2358500        	485800
3400   	45493600    	2589100    	1063000      	54400800              	2861700        	537200
3500   	60460200    	2529500    	978900      	39415400              	2485100        	513800
3600   	79192500    	3643400    	1493000      	68546200              	3982100        	1048000
3700   	60379500    	3670400    	1494900      	42514800              	2659200        	547800
3800   	57648500    	2754800    	1078100      	56550400              	6205900        	1258100
3900   	47992700    	2710600    	1106800      	48844700              	3175600        	611100
4000   	53792800    	3261700    	2604300      	49275300              	3608200        	738900
4100   	65940800    	7181800    	2810800      	62906200              	8580300        	958400
4200   	62813600    	2955900    	1224200      	46538700              	3041400        	678900
4300   	90281700    	5377800    	2462700      	55936900              	3128600        	638100
4400   	59108000    	3093900    	1275300      	64041300              	3213200        	661500
4500   	58318900    	3168900    	1304500      	76761900              	3395300        	670900
4600   	61081800    	3314100    	1328700      	52117100              	3376500        	694000
4700   	107845600    	4737000    	1712300      	77843300              	3478300        	711300
4800   	88019700    	7728500    	3144000      	90767600              	4500600        	913000
4900   	59567000    	3887000    	1529600      	57658600              	4417300        	901500
5000   	74260000    	3988100    	1554400      	91294900              	3730300        	765400
5100   	82660200    	5078900    	1943300      	66122800              	4322000        	840800
5200   	106274200    	5588100    	2270300      	73410600              	3926600        	799500
5300   	62542600    	4022800    	1601100      	74196800              	4469000        	867900
5400   	100755000    	3924100    	1650000      	72269800              	4065700        	828200
5500   	78476000    	4029900    	1607500      	61863300              	4247900        	845600
5600   	73318300    	4097900    	1663400      	84513100              	9578300        	2166800
5700   	105199900    	4761300    	1932000      	64772600              	4335500        	877100
5800   	103681700    	4655200    	1778000      	64942700              	4568900        	890400
5900   	90813700    	10054600    	4228100      	102393400              	5038600        	987500
6000   	86759800    	4977300    	1776600      	71687900              	4556700        	918300
6100   	95953500    	7439100    	3466000      	74479400              	4636700        	957400
6200   	87820300    	5157000    	1959800      	86111100              	4734100        	956600
6300   	79233100    	4630800    	1891100      	75018000              	5230600        	970200
6400   	79964500    	4758100    	1890000      	93162500              	4895100        	985900
6500   	97913700    	4863900    	1930800      	104135300              	7266600        	1499000
6600   	86067100    	4876500    	2011400      	98442900              	5683400        	1018300
6700   	86219900    	5596300    	2114200      	98875400              	11897800        	1034700
6800   	93475600    	5087200    	2051700      	90976100              	5244700        	1049400
6900   	101101200    	5743700    	2213000      	88321500              	5970500        	1136000
7000   	141614000    	10170200    	5032500      	113846300              	5672200        	1132300
7100   	115021500    	8565900    	3215700      	81326500              	5573000        	1104800
7200   	121285200    	5408200    	2162200      	87796800              	6549900        	1117800
7300   	96862000    	6998600    	4941400      	91875000              	6356000        	1206600
7400   	98734800    	5576100    	2257900      	88026800              	13153700        	2594300
7500   	105134300    	6399900    	2444700      	118617500              	7696200        	3001300
7600   	101242300    	5735300    	2726400      	99801000              	5988800        	1191000
7700   	115507700    	11065300    	4982400      	110188200              	11804900        	2564000
7800   	118729200    	6107400    	2345600      	128014600              	7368300        	1533900
7900   	111825500    	5943500    	2387800      	113678200              	9294200        	1844300
8000   	117786600    	6102600    	2442700      	108192600              	9822100        	1248900
8100   	105435000    	6591200    	2651100      	114522400              	6389600        	1280900
8200   	107923200    	6234900    	2539700      	107093700              	6466700        	1290300
8300   	112646000    	6271800    	2525500      	127525400              	6608300        	1301300
8400   	141377300    	6403900    	2561900      	96862700              	6603700        	1316100
8500   	121755700    	6551300    	2588500      	98712700              	11021600        	1610100
8600   	111082000    	7433200    	2806400      	137834500              	8585300        	1720000
8700   	122409000    	7680200    	3552100      	106610300              	10489700        	2047700
8800   	129909600    	6711600    	2810000      	109149500              	6960800        	1393600
8900   	166175200    	14807200    	4761300      	126591800              	7110900        	1641500
9000   	112902500    	6950300    	2897200      	100924200              	8307900        	1423100
9100   	142677100    	7900700    	3007000      	138377300              	8428600        	3245300
9200   	141439000    	7049500    	2813300      	127325300              	7854400        	1654600
9300   	126501200    	7470300    	2857600      	105148900              	7453000        	1480900
9400   	134218600    	7380500    	2893300      	166471500              	11926600        	2561800
9500   	160619400    	9877400    	3907400      	107045400              	7863300        	1518000
9600   	146056700    	7416600    	3036300      	131140400              	7771700        	1545900
9700   	164856600    	15212700    	4996200      	161866500              	9450800        	2039200
9800   	124324500    	8489900    	3325500      	130763100              	7928100        	1572300
9900   	170663400    	7933900    	3061100      	122138500              	13519400        	1591600
10000   	143164700    	7792200    	3117700      	142817900              	10017600        	2180700
