Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
3300   	36628700    	2226100    	922300      	48901000              	5574300        	1188200
3400   	39151400    	2356600    	975200      	37510000              	2401800        	501100
3500   	39109300    	2420300    	987700      	38378400              	2487900        	514100
3600   	73870600    	5465100    	2416500      	65511600              	3003600        	617500
3700   	42529200    	2543800    	1038000      	56012500              	4687500        	1072500
3800   	53199800    	3643600    	1604100      	75729300              	3759400        	952900
3900   	55453700    	3507000    	1371800      	43496400              	2794500        	582500
4000   	54529400    	2771200    	1160600      	43794600              	2891900        	588700
4100   	55775900    	2849300    	1218100      	44870500              	2982100        	603600
4200   	46662700    	2950200    	1197700      	45849300              	3094700        	678500
4300   	67681700    	3060700    	1245100      	59382800              	7184300        	1430000
4400   	70481100    	5427800    	2570300      	53960900              	3584600        	696900
4500   	69221100    	3539200    	1408300      	56569800              	7875000        	1605800
4600   	56322600    	3630800    	1419800      	60412900              	7701300        	1581100
4700   	92075300    	3322600    	1390000      	59384000              	3477000        	885700
4800   	70685200    	4643200    	2697200      	62006600              	3858600        	727400
4900   	58280400    	3934800    	1622700      	59494800              	3712900        	743000
5000   	72254400    	3999200    	1549900      	63516500              	4209400        	808100
5100   	88502700    	8718300    	2291700      	84150900              	3831800        	780500
5200   	59483800    	3732300    	1526000      	81966200              	4492000        	1350100
5300   	71127100    	3799900    	1543700      	59246900              	3963700        	812400
5400   	77001900    	4037200    	1590000      	82314500              	4061700        	825400
5500   	96780200    	4019100    	1610700      	61339100              	4136900        	842400
5600   	70439600    	8830800    	1850000      	74505900              	4227500        	861000
5700   	89045000    	4212800    	1696300      	84166900              	9778300        	1974300
5800   	65838400    	4723900    	1826600      	76572600              	4930200        	949200
5900   	79181500    	4309300    	1735600      	91854000              	8648500        	2512300
6000   	68922300    	4431800    	1849600      	67517900              	4561800        	919900
6100   	81934300    	5697400    	1924800      	74143300              	5291500        	998400
6200   	83121900    	4910700    	1952800      	78202200              	5822900        	995700
6300   	79782900    	4627400    	1872700      	72691500              	4818600        	969500
6400   	78849200    	5043000    	2040700      	97170700              	11524700        	2247300
6500   	121490000    	5749300    	2207300      	103024300              	4972400        	1002300
6600   	84887000    	4864000    	1960400      	101001200              	5161900        	1051200
6700   	76398700    	5044300    	1988300      	90406700              	5422600        	1034900
6800   	86469300    	5619100    	2287400      	91531000              	6700400        	1327500
6900   	83209300    	5119200    	2108000      	113549000              	6037000        	1132600
7000   	85108700    	5213500    	2100800      	96286900              	5413700        	1085100
7100   	105849300    	5295500    	2182300      	113288100              	5581700        	1098400
7200   	96737400    	8605600    	2243200      	97543900              	5681200        	1116200
7300   	83343400    	5655800    	2187200      	124845400              	8955100        	1844800
7400   	106782100    	5657400    	2907000      	83386000              	5890400        	1146900
7500   	94875500    	5660600    	2268400      	114859200              	5935100        	1196000
7600   	97500800    	6388800    	2463900      	90289700              	5938300        	1319500
7700   	125590200    	6248000    	2534400      	86206600              	6060500        	1214400
7800   	119924600    	6576900    	2521500      	110627300              	6194400        	1236700
7900   	98676500    	6008900    	2453400      	103306500              	7037700        	2778700
8000   	116026400    	6055300    	2413000      	106946000              	6252600        	1244800
8100   	116361400    	7522500    	2480600      	110640000              	6355800        	1262900
8200   	126076300    	7958300    	3391900      	99621800              	6458000        	1281300
8300   	115370800    	6334500    	2521600      	102245100              	6570500        	1298400
8400   	106116300    	6814400    	2863600      	138481500              	8308300        	1659300
8500   	109313600    	7419000    	2763200      	125719100              	6842200        	1335000
8600   	133873600    	8508500    	3257100      	109495900              	6887500        	1350200
8700   	114586900    	6650100    	2675000      	105562300              	6886600        	1372600
8800   	121482700    	6733100    	2752300      	102397200              	7111500        	1389900
8900   	103011800    	6836400    	2742400      	120351700              	12047400        	2511200
9000   	116257700    	7099900    	2757600      	117950800              	7217700        	1427100
9100   	119521400    	6968500    	5227000      	118363400              	7244200        	1443700
9200   	160861300    	10835700    	4715300      	143227000              	7488000        	1466400
9300   	106758700    	7140200    	2853200      	146979800              	7456400        	1477700
9400   	136028200    	7289500    	2893800      	134636300              	11446900        	2693400
9500   	124164000    	7319000    	2941700      	145493000              	7620900        	1517700
9600   	136979600    	8245900    	3247400      	128319800              	9300000        	1530900
9700   	125754300    	8328900    	3298800      	164472100              	7862900        	1551500
9800   	124232100    	11797500    	6866200      	123432200              	7850500        	1559300
9900   	158146100    	10321800    	4612900      	126397300              	8136600        	1593300
10000   	131055900    	7741600    	3103600      	121340300              	8179600        	1603700
