Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1390300    	43500    	22700      	1059100              	39200        	12600
200   	3117400    	86000    	41700      	2179300              	93100        	25200
300   	3419100    	153300    	69600      	3460900              	146400        	39000
400   	4402600    	272800    	133400      	4218900              	209900        	52800
500   	6467100    	256400    	115000      	5998700              	270900        	65200
600   	7475300    	313900    	141400      	7752200              	412200        	100400
700   	9544500    	377300    	164500      	7311200              	392700        	95100
800   	10597800    	550700    	247800      	10574300              	467100        	107300
900   	10535100    	564600    	217300      	10177000              	544500        	122100
1000   	15530400    	934400    	311100      	12639100              	604200        	137000
1100   	15218000    	817000    	361100      	12983000              	774200        	213800
1200   	14235800    	981300    	400700      	16722200              	917300        	207900
1300   	16331100    	774500    	352100      	15409500              	1048200        	268600
1400   	20617500    	1088200    	359900      	17159100              	878900        	199600
1500   	17512900    	911800    	384700      	19655800              	1301100        	372700
1600   	22656500    	1018900    	415500      	23549500              	1174200        	242300
1700   	23105300    	1069600    	446400      	22564800              	1139900        	249900
1800   	24853600    	1148100    	832800      	21541600              	1189000        	304400
1900   	23590700    	1199100    	515800      	23838100              	1856900        	365700
2000   	25334700    	1296400    	557200      	24134900              	1464700        	308500
2100   	28564200    	1378800    	572000      	23289100              	1547800        	313900
2200   	26933800    	1571200    	622700      	26851200              	1477300        	394400
2300   	34544100    	1550900    	638600      	30368500              	1549600        	335500
2400   	31033300    	1641700    	735300      	36213800              	2239800        	447200
2500   	31464200    	2046900    	998400      	33296900              	1785000        	438600
2600   	33170000    	1701900    	705100      	37282900              	2519100        	511400
2700   	31895900    	1825600    	760700      	33751600              	2055000        	508700
2800   	34280300    	2990400    	848000      	35654700              	1937200        	409800
2900   	39304200    	1965500    	828200      	37778600              	2408000        	452200
3000   	42805600    	2632400    	890300      	38340000              	2123600        	444200
3100   	44628400    	3875200    	1171300      	39322600              	2234700        	487500
3200   	44545000    	2367200    	1059200      	41446200              	2644000        	669500
3300   	41452800    	2238700    	959100      	40863800              	2583400        	490500
3400   	41939900    	2895600    	1053100      	40041300              	2969400        	624900
3500   	44162600    	2489800    	1298800      	49656200              	2586000        	529300
3600   	46847600    	2493900    	1092300      	46691700              	2880900        	563700
3700   	49612000    	2538600    	1039900      	45385600              	3824200        	599800
3800   	51861200    	2655100    	1090000      	49477700              	3172800        	654800
3900   	50854100    	5680100    	1974300      	52699800              	3963300        	624100
4000   	58646800    	3508300    	2064000      	46033100              	2896100        	587300
4100   	54658500    	2908600    	1157200      	47019900              	2951100        	602000
4200   	57080900    	2996400    	1200600      	53980700              	3249600        	624400
4300   	53581200    	3734100    	1288200      	47682300              	3117500        	655200
4400   	60352500    	4191500    	2016900      	71619500              	3958700        	703100
4500   	57584400    	4280200    	1280300      	50641900              	3302800        	671300
4600   	67261400    	4193000    	1706400      	54560900              	4485300        	868500
4700   	72009800    	3432400    	1353000      	74247900              	7657200        	891200
4800   	64090400    	3490000    	1399700      	62593700              	4294600        	774800
4900   	63146400    	4430800    	1452600      	63468800              	5189600        	1000900
5000   	68317700    	6306600    	1548500      	63927000              	3859100        	780000
5100   	64126300    	3775900    	1527500      	67245400              	5039100        	977000
5200   	65484300    	4173000    	1618700      	70180300              	4958100        	984700
5300   	72181900    	4485000    	1944700      	59911800              	4372900        	811200
5400   	81770700    	5203100    	3597000      	75300900              	5422600        	837900
5500   	78152500    	4993500    	1773700      	74157900              	4983800        	1052300
5600   	68621800    	4648100    	1654200      	74356700              	6354600        	859100
5700   	85196000    	5779600    	2264500      	80044300              	6659000        	1387700
5800   	85694000    	5216100    	1720700      	82376600              	5503200        	1112100
5900   	94278100    	4904600    	2219000      	84595200              	4509500        	932400
6000   	89127000    	7128000    	2083500      	78703500              	5047900        	920200
6100   	86082100    	5852700    	2352500      	75974200              	4643300        	935900
6200   	71021300    	4545500    	2487300      	89320900              	4786800        	958300
6300   	106838900    	5846600    	2626200      	86487700              	6099400        	1208400
6400   	94987600    	7769600    	3336000      	91054900              	5732400        	985000
6500   	91451000    	5977400    	2029300      	89879300              	5362800        	1015400
6600   	84883900    	5322900    	2011000      	88695000              	5583600        	1273300
6700   	87653200    	4993900    	2072800      	97012900              	5255200        	1037100
6800   	97374000    	7709100    	3084000      	100529600              	6514800        	1406600
6900   	93958200    	5440200    	2142300      	92797900              	6105600        	1074600
7000   	86301800    	5239200    	2080900      	95946300              	6384100        	1369700
7100   	116835600    	5498000    	2132500      	111274000              	7002400        	1378400
7200   	91759000    	6034900    	2333400      	102397100              	5742400        	1117700
7300   	96912200    	6360200    	2219500      	98583400              	5697600        	1135100
7400   	92451200    	9739400    	2441100      	116489700              	5814100        	1147300
7500   	104837100    	5635700    	2273500      	135575400              	9528800        	1921000
7600   	111061600    	5745800    	2291100      	96479300              	7561500        	1188700
7700   	93310400    	6009100    	2370500      	92111300              	7355800        	1198000
7800   	138880400    	6551800    	2614700      	95079300              	6400900        	1215800
7900   	112812600    	7500100    	3341800      	107483700              	6315400        	1235900
8000   	100864400    	6033000    	2430800      	100977100              	8085200        	1557300
8100   	95328900    	6143500    	2485100      	109175700              	6357400        	1264400
8200   	105992100    	8029600    	5177000      	115913100              	8344200        	1698800
8300   	119993300    	9501900    	4412200      	112583500              	8274000        	1627100
8400   	145950100    	6545600    	2628000      	133107900              	7728200        	1399600
8500   	139194500    	12259100    	5307900      	118678100              	7050600        	1330900
8600   	120303700    	6540100    	2642700      	96061700              	9604500        	1352300
8700   	117263000    	7501700    	2825700      	132394400              	8423900        	2647600
8800   	107398400    	6813200    	3262600      	119364300              	7064000        	1385000
8900   	108116400    	7825700    	2898400      	129951200              	7942400        	1497300
9000   	174442500    	8632600    	4479100      	114556000              	7211400        	1455400
9100   	110701800    	6942300    	2809400      	122944700              	8760500        	1451200
9200   	114784600    	11336800    	4596500      	115187900              	8153500        	1458900
9300   	122406900    	7683800    	3062900      	149671100              	9647500        	1615800
9400   	118846300    	7306500    	3741700      	143874300              	8937400        	1928400
9500   	140913700    	9469500    	3784000      	118836900              	8548600        	1613300
9600   	136415000    	7473700    	2955000      	128521500              	12956200        	2849600
9700   	143916500    	11736500    	2979800      	137676600              	10012200        	2363500
9800   	131265100    	7727100    	3058000      	163950700              	7879100        	1596500
9900   	120720900    	7793300    	3114800      	125007700              	12870500        	1613300
10000   	166021400    	7890000    	3305700      	145707900              	8090100        	1600800
