Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2136900    	86600    	41500      	2206300              	84500        	29900
200   	2132000    	103400    	50400      	1989900              	91600        	25100
300   	3437500    	140000    	64300      	3043800              	145700        	38500
400   	4808400    	198600    	92900      	4836400              	206400        	52000
500   	5190700    	254600    	113700      	6157400              	300400        	70200
600   	7701300    	371600    	148400      	6952000              	337300        	81800
700   	8836100    	383700    	188400      	9947600              	772800        	97200
800   	10425400    	451400    	200200      	9703800              	575100        	137000
900   	11882300    	642500    	220700      	10606400              	728600        	162400
1000   	11404400    	635700    	263000      	12102100              	667400        	142800
1100   	12474000    	636900    	271700      	13010700              	742800        	158500
1200   	13604400    	706500    	300700      	12844700              	732000        	167300
1300   	15068600    	770900    	334800      	14045500              	825600        	185800
1400   	17895200    	840800    	354700      	15441200              	1371600        	315600
1500   	17525500    	909600    	383900      	16012700              	950400        	209400
1600   	19467300    	1297800    	438300      	17636100              	1143400        	240100
1700   	20621000    	1170100    	467400      	20471100              	1239300        	255000
1800   	24040600    	1673300    	621800      	20817900              	1164500        	253800
1900   	23814900    	1315200    	508700      	21766300              	1259600        	344200
2000   	23039900    	1257700    	530900      	21486400              	1309000        	280900
2100   	22802100    	1337600    	574800      	22400200              	2224800        	294600
2200   	26824000    	1859900    	589500      	27330100              	1461500        	311200
2300   	28318400    	1543600    	631300      	26725300              	1538900        	329200
2400   	27333200    	1548400    	656500      	25950500              	1615500        	344400
2500   	32128100    	1628600    	672600      	27210100              	1693700        	362200
2600   	28711600    	1697500    	711400      	31323300              	1802300        	388100
2700   	30598900    	1871300    	743000      	32000500              	1856600        	396500
2800   	33979300    	1875100    	776100      	31600200              	1975300        	419500
2900   	32640700    	2215900    	788900      	35676800              	2016200        	426900
3000   	35252900    	2004300    	868000      	32944800              	2338600        	466900
3100   	36628800    	2132400    	872800      	34144500              	2172400        	454000
3200   	38625900    	2183300    	889600      	38114900              	2521400        	499200
3300   	41437600    	2299700    	935500      	36698600              	2343300        	516400
3400   	39721000    	2316600    	1036700      	42209900              	2419900        	498000
3500   	41942400    	3209900    	1479100      	39458200              	3550200        	516600
3600   	42398900    	2463200    	1012800      	40825000              	2619000        	550300
3700   	48692600    	2532200    	1057200      	40507700              	2694700        	564900
3800   	47455200    	2916800    	1154100      	42729200              	3663100        	701100
3900   	54206600    	2693500    	1133400      	46130900              	2791500        	574100
