Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1891500    	74500    	24600      	1105200              	43400        	13200
200   	2667600    	107200    	51300      	2643800              	188700        	51600
300   	6365900    	279800    	130200      	6873700              	322300        	96900
400   	4142100    	195800    	90100      	4074500              	203800        	51600
500   	7124400    	252100    	114500      	5085400              	262700        	64400
600   	10624500    	553700    	245100      	10264900              	471700        	107400
700   	11951100    	397200    	174200      	11493900              	585700        	134900
800   	11717900    	606900    	272900      	12524900              	592700        	139100
900   	16093200    	702600    	373100      	13448200              	762800        	173100
1000   	19120900    	770600    	331600      	14899400              	762500        	173200
1100   	13655300    	640900    	286200      	12022600              	663700        	149700
1200   	17395800    	985800    	406400      	16516800              	924400        	208600
1300   	14460200    	781700    	332400      	15526600              	822700        	184600
1400   	20378900    	1060100    	453600      	20886500              	1319500        	296800
1500   	21057000    	1277400    	558100      	23482600              	1428600        	317600
1600   	23882200    	1258500    	526700      	21940700              	1278100        	280400
1700   	19312100    	1050100    	438500      	20686300              	1866800        	254300
1800   	28197100    	2010700    	844000      	23453000              	1693100        	303400
1900   	34978000    	1487000    	640200      	27426800              	1283200        	278100
2000   	28399700    	1290900    	576500      	33471500              	2001400        	433000
2100   	27479100    	1335800    	557200      	22982600              	1413900        	296800
2200   	35716300    	2103400    	1205600      	33527000              	2268000        	441800
2300   	31105100    	1479300    	614900      	25206900              	1545600        	330300
2400   	31919900    	3518700    	1451800      	40021400              	1672400        	361500
2500   	42908800    	4268100    	769400      	45072400              	2658200        	639400
2600   	32849800    	1730400    	710600      	30669900              	2259700        	476600
2700   	36701700    	1807000    	757800      	35146700              	2336000        	714600
2800   	32993400    	1848400    	767500      	35217900              	2912700        	614500
2900   	44304400    	3612800    	2014600      	39553900              	3463000        	639400
3000   	43122900    	2010500    	823800      	37898600              	3369100        	471500
3100   	72598400    	3799300    	1886900      	67544500              	3531200        	628400
3200   	55425400    	3855500    	1444600      	57721400              	2706700        	533800
3300   	57432000    	2826900    	961300      	52467600              	3489500        	816700
3400   	42263900    	2739600    	954900      	54419500              	3146600        	639200
3500   	46827700    	4452500    	974000      	54593200              	4086100        	685900
3600   	64888300    	2668900    	1081300      	57012800              	2741400        	568800
3700   	67983300    	2632100    	1516600      	53593000              	2718700        	566600
3800   	66291300    	4146500    	2599300      	69167200              	2825400        	578000
3900   	52828900    	2824200    	1117100      	50509100              	2806300        	575200
4000   	61961200    	7004900    	2893300      	62644900              	2961700        	589100
4100   	58662600    	2912100    	1180000      	55122500              	7412200        	603600
4200   	59584100    	2931500    	1195200      	74481600              	3985300        	802700
4300   	86932000    	5776300    	1745800      	63644500              	4578000        	1464700
4400   	67825100    	5537900    	1269200      	65719700              	6532000        	1319200
4500   	64651900    	4309300    	1681300      	75520700              	5898000        	1951700
4600   	69272400    	4229600    	1993700      	61003900              	4258800        	866900
4700   	84829500    	4343800    	1769300      	84766700              	4968600        	978700
