Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
4600   	57319200    	3239000    	1327000      	59099200              	3717900        	700900
4700   	59429700    	3727400    	1716400      	60452300              	3901300        	968900
4800   	64640600    	3498000    	1427800      	60154900              	3972500        	987800
4900   	66073500    	3906700    	1829000      	65898300              	3628500        	745800
5000   	66542000    	3672100    	1710500      	70113300              	4070500        	843500
5100   	73589500    	3730200    	1467700      	62435000              	4951900        	1177100
5200   	69650900    	7110900    	2387300      	80958800              	5451500        	1015200
5300   	77029900    	4254700    	1569200      	73774200              	4052100        	822200
5400   	68444800    	5103900    	1728600      	66383900              	4221800        	832500
5500   	83188900    	4043400    	1607700      	79579700              	4943200        	843700
5600   	83436600    	4092700    	1898800      	73814000              	6512400        	1313300
5700   	75717400    	6014500    	2313400      	73524800              	4339800        	895600
5800   	73471400    	5589000    	2126100      	82051200              	5488700        	903000
5900   	75994400    	5658800    	2198900      	82764800              	5230300        	1721800
6000   	73621500    	4421100    	1768800      	72656100              	7023200        	1854100
6100   	89165800    	4478800    	1800500      	72241900              	4662700        	943100
6200   	90162500    	7133100    	1914900      	82156900              	4763000        	953900
6300   	105115500    	6014200    	3744100      	92118700              	6020000        	1213300
6400   	84768200    	4732200    	1890200      	81423900              	4968100        	981700
6500   	103920600    	4808900    	1938600      	98366800              	7685300        	1601700
6600   	82464200    	7328600    	2987000      	103553400              	5078900        	1016100
6700   	91248600    	4983600    	2429000      	81673600              	5240100        	1031500
6800   	116902700    	5291900    	2229300      	94175900              	6150300        	1260500
6900   	97251700    	6380800    	2871700      	92301700              	6991400        	1359300
7000   	103836000    	6831200    	2756600      	94141000              	5460900        	1083800
7100   	98178900    	8336300    	2401300      	89844400              	6663000        	1273700
7200   	103715800    	6436900    	2559200      	105865800              	6716200        	1344300
7300   	112627400    	6923200    	2622100      	102876100              	9617200        	1704000
7400   	106806400    	6407500    	2727800      	101675800              	6733700        	1509000
7500   	98930900    	6265400    	2278400      	100770700              	5978100        	1282800
7600   	101075800    	5908000    	2893600      	99341300              	6015600        	1234600
7700   	102852600    	5781600    	2351600      	105754700              	6056800        	1218900
7800   	107859900    	6793100    	2739200      	106350200              	7054800        	1441600
7900   	118625800    	7427200    	4815600      	116994400              	8124200        	1425500
8000   	115054200    	7360500    	2794300      	100845400              	7088700        	1957500
8100   	118972600    	7244800    	2765100      	108375000              	6648800        	1337500
8200   	102944600    	7765400    	3106200      	116075600              	6594200        	1291900
8300   	114124400    	6310200    	2681000      	109519600              	6576100        	1305500
8400   	108278500    	15399400    	3628200      	104583000              	6620400        	1317500
8500   	115424200    	7237600    	2649400      	110938600              	6804700        	1333000
8600   	150581300    	8837500    	3652200      	115019100              	9883700        	1904200
8700   	103361000    	8062900    	2645300      	135672400              	10216700        	1859700
8800   	131909600    	9082800    	3269200      	116033800              	7156900        	1442500
8900   	120297300    	8426400    	2901200      	123603900              	8404000        	1821600
9000   	122061400    	7022900    	2838100      	114810800              	10389400        	1846900
9100   	142071500    	9098600    	4752900      	122431400              	8937600        	1480500
9200   	139432200    	8543700    	4428200      	124222300              	10200000        	1682700
9300   	125496000    	7949200    	2856800      	140258600              	7974700        	1881800
9400   	124357100    	9232000    	3764500      	149622400              	7661000        	2577100
9500   	132588400    	10206500    	3316900      	120339000              	10275200        	1516500
9600   	130726200    	9241600    	3697300      	127839200              	7840100        	1574800
9700   	129920100    	7602200    	3036700      	122916800              	8475800        	1570000
9800   	137875400    	8465800    	3334800      	147245800              	11082600        	2367000
9900   	147192000    	8262100    	3082400      	132789800              	9135400        	1695300
10000   	132108100    	8811800    	4286200      	139261000              	8104500        	1605900
