Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1710800    	53800    	28800      	1448200              	58400        	18500
200   	2106800    	87800    	42700      	2027900              	92100        	26500
300   	5017600    	212800    	94800      	3976300              	186600        	48200
400   	4112600    	195000    	88000      	4088700              	205000        	52200
500   	5165000    	252900    	115600      	5093200              	264400        	64400
600   	6249000    	311600    	142500      	6169900              	329000        	80100
700   	10007400    	376200    	165500      	7460100              	395700        	95100
800   	8583100    	438800    	193500      	10612900              	462400        	107700
900   	13687500    	564500    	234800      	10097600              	525700        	123700
1000   	13148700    	963900    	376400      	12644700              	597800        	135300
1100   	12324800    	634700    	275500      	11459800              	673500        	148700
1200   	12802000    	707500    	307700      	12660400              	733900        	165800
1300   	16350300    	879100    	346300      	15667300              	904800        	204100
1400   	15120400    	841300    	356200      	14944000              	876700        	202700
1500   	16144000    	910200    	384200      	15936900              	952700        	209600
1600   	17229300    	992900    	414800      	22132400              	1065600        	230900
1700   	19490000    	1052600    	439100      	18048200              	1097300        	267600
1800   	19520900    	1117100    	478100      	19251400              	1162300        	254700
1900   	22531400    	1343900    	629800      	20403600              	1233400        	267800
2000   	23206400    	1258200    	525100      	21340800              	1312000        	281600
2100   	30920700    	1406800    	577800      	22409100              	1384600        	294800
2200   	23859600    	1405200    	601200      	24184900              	2192900        	467100
2300   	24988500    	1478700    	641700      	24606600              	1543900        	328500
2400   	26208600    	1558700    	644200      	29890800              	1715800        	359700
2500   	27664800    	1627500    	672700      	28015200              	1901300        	388500
2600   	32434700    	1911700    	748900      	30194900              	1775100        	380500
2700   	33684600    	1984800    	787000      	33923500              	2085200        	428800
2800   	34898800    	1897800    	789000      	31945000              	2194800        	446100
2900   	35037500    	2150700    	887600      	31715500              	2008800        	423300
3000   	37600300    	2876900    	891600      	34456900              	2088900        	436900
3100   	34539500    	2080100    	852400      	33498000              	2176800        	452200
3200   	35096800    	2151200    	890800      	34659500              	3942300        	523400
3300   	36857000    	2292300    	918500      	35739300              	2327900        	483700
3400   	39813800    	2308200    	956600      	40571300              	2689800        	533800
3500   	43689800    	2450300    	993900      	38435100              	2490900        	514400
3600   	43977400    	2467100    	1015100      	39335700              	2569000        	530100
3700   	41091800    	2539800    	1038700      	43009200              	2655500        	545600
3800   	44247500    	2641100    	1088000      	41662200              	2713500        	559700
3900   	43052200    	2685400    	1098100      	47217700              	2816500        	572400
4000   	49557700    	2768200    	1366300      	48674800              	2883200        	587800
4100   	47350300    	2876200    	1155600      	48227600              	2966800        	606000
4200   	47013900    	2914500    	1186000      	47268000              	3076300        	620000
4300   	50105800    	3353400    	1329300      	52454000              	3582900        	676200
4400   	51275600    	3078700    	1254900      	47872700              	3212100        	702800
4500   	55747800    	3909300    	1317100      	52656900              	3297300        	673000
4600   	51079100    	3247300    	1311200      	53376900              	4481500        	698800
4700   	56000000    	3369900    	1370800      	51555000              	3462400        	722600
4800   	53541600    	3418800    	1404900      	55366000              	4056600        	787900
4900   	59161400    	3492300    	1414400      	54138300              	3638300        	744700
5000   	63573200    	4187900    	1569600      	56728100              	3721400        	764000
5100   	59586700    	3918800    	1482400      	62879400              	4067500        	839500
5200   	63783400    	3731100    	1526700      	57983800              	3876000        	791600
5300   	66437100    	5041300    	2273600      	66724000              	3973600        	829500
5400   	62346400    	3879200    	1581800      	70020300              	4100700        	844300
5500   	65622700    	4063500    	1611500      	61271400              	4135000        	840300
5600   	71564000    	4083000    	1640000      	62584400              	4346300        	857100
5700   	64547500    	4155100    	1749700      	69447800              	4309800        	872200
5800   	67365200    	4235800    	1743300      	64433800              	4395400        	937800
5900   	70311500    	4307600    	1816400      	70786200              	4540200        	903200
6000   	69746000    	4531900    	1850600      	70580500              	4582100        	919800
6100   	76299000    	6435000    	1822700      	74793700              	4633500        	1104700
6200   	73589100    	4542900    	1833700      	68585500              	6897500        	968500
6300   	76516400    	4612100    	1878100      	69561800              	4818000        	966700
6400   	78792100    	4757300    	1890800      	103157500              	8720900        	1167500
6500   	99279500    	5361100    	2069000      	75776700              	4982000        	1001300
6600   	81382700    	6230600    	1972300      	76602300              	5294400        	1012200
6700   	82393000    	4980000    	1996000      	78125800              	5166200        	1109300
6800   	85211100    	5036900    	2085200      	83048200              	5882500        	1117200
6900   	89573500    	7283900    	2075300      	81584100              	5972900        	1132600
7000   	82136800    	5210700    	2103600      	81114200              	5569300        	1257100
7100   	80461200    	5316200    	2151500      	83475000              	5503500        	1098800
7200   	85961400    	5365300    	2147700      	80418300              	5587300        	1121000
7300   	87119000    	6113200    	2356300      	92108700              	5727700        	1132300
7400   	91490300    	5539600    	2235700      	90406500              	5809600        	1145400
7500   	88336600    	5626700    	2258900      	89089000              	5863400        	1164500
7600   	91418600    	5736600    	2321100      	84634000              	7716100        	1811000
7700   	97237600    	5790800    	2315500      	88262100              	6010500        	1195500
7800   	91739200    	5924600    	2381700      	96163000              	6806800        	1299800
7900   	93701900    	5980400    	2409500      	87650500              	6210100        	1231100
8000   	101234400    	6031900    	3025800      	91725400              	6569200        	1246800
8100   	100041400    	7486200    	2881200      	96871800              	6373800        	1539600
8200   	105747000    	6342100    	2475500      	97614700              	6497700        	1280800
8300   	100616900    	6322600    	2513400      	96238100              	7335100        	1444700
8400   	103310900    	6370000    	2571000      	92952500              	6619800        	1316800
8500   	102057200    	6491500    	2584400      	96511100              	6714800        	1331100
8600   	99515700    	6563400    	2624100      	104344000              	6909700        	1841000
8700   	106689200    	6616100    	2709100      	102607400              	7723800        	1477700
8800   	99294700    	6713400    	2667300      	101586900              	6956500        	1383600
8900   	111234600    	6880600    	2784200      	111683100              	7898500        	1503400
9000   	110408000    	7761700    	3845300      	104548000              	7191800        	1424900
9100   	114828300    	7261000    	2781400      	103858600              	10025300        	1442500
9200   	143711100    	11323000    	4186200      	127860600              	7518800        	1470100
9300   	129662900    	8022000    	3048900      	116013100              	8310400        	1578400
9400   	120094500    	8516800    	3191900      	120648800              	8001300        	1515000
9500   	117537500    	7316300    	2943300      	106499300              	8957600        	2359800
9600   	115257700    	7433500    	2955700      	115975500              	8341600        	1666300
9700   	118670300    	7541900    	3007700      	118095500              	10422000        	1546500
9800   	114780100    	7945800    	3063700      	114550500              	15343700        	1754300
9900   	123851000    	8845900    	3097600      	120284800              	8367500        	2005800
10000   	119750400    	7806400    	3116200      	126235800              	8075900        	1646900
