Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1352400    	60000    	28200      	1512400              	44700        	18200
200   	4433800    	170600    	61200      	4123400              	158600        	44300
300   	6700000    	140400    	85500      	3758800              	257800        	73900
400   	6371400    	290600    	135000      	4662400              	205100        	51600
500   	8185700    	384800    	173200      	6132600              	444400        	97800
600   	6795500    	315000    	141100      	6333300              	523000        	88500
700   	9016600    	377400    	174000      	8486200              	493300        	119200
800   	11539300    	573400    	255100      	13981800              	892200        	356800
900   	9694900    	504100    	221600      	11476200              	660300        	152400
1000   	13734200    	711900    	308300      	13924800              	773100        	176300
1100   	13989900    	791000    	341000      	14108100              	669200        	153300
1200   	14366700    	703200    	300800      	13827200              	914700        	208300
1300   	22315800    	790300    	331400      	17194800              	810500        	183900
1400   	22920600    	1065700    	447000      	18427200              	907400        	211200
1500   	20553300    	1136800    	483200      	20859700              	1254400        	274500
1600   	19725000    	1867500    	525400      	19119600              	1027000        	225000
1700   	24395400    	1862700    	444800      	33697400              	1541200        	341000
1800   	30233000    	1853400    	614800      	23162800              	1462900        	318400
1900   	23078600    	1489000    	628200      	25696700              	1596800        	272700
2000   	25806500    	1729800    	683400      	27580500              	2317200        	521800
2100   	32732300    	1347600    	583400      	30758000              	2817300        	585900
2200   	35937300    	1470200    	617100      	27203800              	2856600        	544900
2300   	31794700    	1501500    	625200      	31212900              	4103700        	751600
2400   	27742200    	2003100    	659400      	49352700              	2955500        	574700
2500   	36571300    	3517300    	1346600      	45969200              	2131100        	454200
2600   	41217200    	1926500    	812200      	32322600              	1777500        	380800
2700   	36452500    	2268200    	958900      	38623200              	2449200        	519400
2800   	37594500    	2315500    	972400      	43460000              	1985800        	434000
2900   	36101100    	1929800    	799900      	32973300              	3516500        	518400
3000   	53290400    	2625700    	935600      	56964600              	6061700        	984600
3100   	47203300    	2612300    	1092000      	53229600              	3366600        	666900
3200   	69027100    	4206000    	2206900      	51165700              	3668000        	707500
3300   	48274900    	2805300    	1238500      	46018100              	3377800        	813100
3400   	44560000    	2473000    	950500      	39871900              	3002600        	498800
3500   	44034500    	2726900    	994600      	56877000              	3366100        	593000
3600   	61481900    	2724200    	1121700      	50321600              	3274300        	669100
3700   	51266200    	4502600    	1830400      	65479300              	3490100        	857700
3800   	60383000    	4007500    	1669000      	54819100              	2835100        	611900
3900   	59334900    	6421500    	2793100      	64154900              	2801500        	576000
4000   	58885900    	2861700    	1143700      	46217000              	6403200        	587300
4100   	73872300    	5433800    	2370100      	83525500              	3718900        	729000
4200   	90665900    	3003800    	1248500      	64792200              	4829100        	970300
4300   	68647700    	6779800    	1337700      	83929200              	4093100        	817800
4400   	75780300    	3432600    	1415600      	60787800              	3228600        	654200
4500   	90458300    	6190500    	2660700      	86987300              	6052000        	1413800
4600   	83489200    	5631900    	2127700      	78921500              	5134600        	1029200
4700   	77457800    	3387400    	1367000      	69315700              	4773700        	1059900
4800   	80840900    	4811700    	1883900      	67028800              	3804900        	754000
4900   	63017900    	3863300    	2466600      	62636000              	3860600        	964200
5000   	62741000    	3591900    	1450100      	78135100              	4126000        	826900
5100   	87213800    	4828100    	2015300      	64172300              	4630400        	1369000
5200   	72538800    	5745000    	2853500      	73059000              	4649900        	1392800
5300   	93897900    	4385100    	1724500      	83299000              	7451000        	2025200
5400   	109090100    	8232100    	3747500      	82211400              	5739700        	830300
5500   	98697100    	4258700    	1670500      	90358600              	5274900        	1397000
5600   	85696100    	5360900    	2114300      	77987500              	5107200        	1071500
5700   	76691400    	5159000    	2095000      	90046700              	5495000        	1093600
5800   	95594700    	4318100    	1748000      	78407300              	4481800        	993800
5900   	83475900    	4603400    	1772100      	93206700              	10090900        	1576300
6000   	100874000    	4632100    	2987800      	97565500              	5131700        	1133500
6100   	95335200    	4496900    	1809700      	110655900              	9151000        	1073400
6200   	116298500    	12696300    	1998900      	94881500              	6953000        	1924200
6300   	86684100    	4753900    	1933200      	94061400              	4896000        	1083500
6400   	90179900    	4739600    	2292400      	95198200              	5521400        	1052600
6500   	124825400    	7444700    	3088200      	105600000              	5277100        	1027700
6600   	107736600    	10439200    	2201100      	97263800              	5791600        	1408700
6700   	130345500    	11406000    	3990500      	86406000              	5189600        	1031700
6800   	109944000    	11163000    	2863800      	108693900              	5253100        	1051500
6900   	127434800    	5173500    	2085700      	137898800              	10909800        	1942200
7000   	121902200    	10236800    	5241000      	120388300              	9643500        	2574600
7100   	116798600    	6889300    	2138800      	102775100              	12822300        	2663100
7200   	142829400    	8294500    	3296100      	104607400              	7086500        	1480800
7300   	108164000    	7029000    	2799000      	129966100              	5878800        	1170600
7400   	123403600    	11170100    	2621100      	118687400              	14959200        	1801400
7500   	136073800    	7927900    	2254600      	146976800              	7381400        	1232800
7600   	122552000    	11079500    	4443500      	141387900              	6488900        	1329200
7700   	117840300    	12490200    	5548300      	157156700              	15024800        	2557800
7800   	141962700    	12706700    	2431000      	151481300              	7349500        	1429100
7900   	143397200    	6301000    	3290900      	103800200              	6419800        	1233900
8000   	141548400    	6597000    	3134500      	122251800              	6913000        	1260500
8100   	146948600    	8945400    	4270700      	160146100              	17173100        	1937400
8200   	154894100    	12777000    	3828900      	128782300              	6427100        	1289000
8300   	138529900    	7189600    	3841500      	135627900              	9352800        	1750800
8400   	131561300    	6977700    	2573700      	151688700              	7224100        	1455600
8500   	139728000    	6916600    	2623800      	139544500              	7955000        	1648200
8600   	147174000    	6830300    	2715100      	134521800              	7436100        	1352900
8700   	141961100    	6624700    	2673700      	157787800              	10445800        	2158600
8800   	142097600    	15696000    	4676100      	174157500              	11164500        	1940300
8900   	144101500    	7672900    	2920300      	172378100              	7082500        	2102600
9000   	161874700    	11950600    	6675200      	139323600              	9837200        	1963600
9100   	148577300    	16522000    	6484700      	179951000              	13195800        	2452700
9200   	171059100    	11044700    	3861600      	138129000              	7402900        	1463100
9300   	172290200    	9551500    	5407500      	129943600              	7465400        	1479600
9400   	154902000    	8154400    	6626200      	158307800              	8651200        	1697800
9500   	173806900    	7391600    	2940400      	189237600              	11774900        	2330800
9600   	136117400    	15621400    	3036700      	190880700              	8669800        	1730300
9700   	141729700    	9988400    	3047500      	138926900              	10919300        	1952400
9800   	162020200    	14490500    	3840700      	143714900              	10085000        	1984700
9900   	152447400    	11138000    	5971700      	208597000              	14317600        	2821900
10000   	187610000    	13588700    	6792500      	186459800              	8132700        	1630600
