Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
7300   	105349900    	5516700    	2213400      	105930600              	6088000        	1130000
7400   	136623700    	12059000    	2446300      	93518600              	5852200        	1145000
7500   	144909700    	5900900    	2379000      	90095800              	6068600        	1230500
7600   	130997200    	5870800    	2392800      	129357700              	12724700        	2112800
7700   	115403300    	10554900    	2384900      	126443300              	6040500        	1216400
7800   	117979900    	12814300    	4638300      	102477100              	14323800        	2802600
7900   	131635300    	13845000    	4447700      	149059100              	7281500        	1576200
8000   	122151900    	7903500    	4604000      	113259000              	9998700        	2248900
8100   	128626200    	7737300    	3446600      	116361000              	6614400        	1280100
8200   	133498100    	6269700    	2483800      	96068200              	8337000        	1376100
8300   	169017200    	7461600    	4938100      	113346900              	6588600        	1620200
8400   	151591100    	9055600    	3662200      	130111100              	9064600        	1323200
8500   	118548000    	8285000    	3243000      	128508200              	8401100        	1667000
8600   	105278000    	6775200    	2945200      	169895900              	10493700        	2251500
8700   	171617800    	11726800    	4092400      	159924900              	9678200        	1981500
8800   	135011800    	6739300    	2721600      	119350800              	8585400        	3185900
8900   	142521100    	6932600    	2726200      	133612800              	7582300        	1408400
9000   	147076700    	7184500    	2780000      	114907500              	7229000        	1524100
9100   	167648700    	7107800    	2865900      	130053800              	7369900        	1440700
9200   	158772300    	7217100    	3382600      	104127400              	7807000        	1472700
9300   	169746100    	7782000    	3119500      	151283400              	11350100        	2563800
9400   	196646600    	7440900    	2910600      	124056500              	18018200        	3777300
9500   	239594400    	15397100    	5386300      	145241500              	9151900        	1509000
9600   	134799900    	11152400    	4414100      	125783900              	7715800        	1529000
9700   	167353000    	17146300    	6758100      	161920900              	13886200        	3564200
9800   	235758000    	21362700    	7385900      	173377100              	19279500        	3084100
9900   	161921200    	7717200    	3105900      	152580700              	15914400        	3179700
10000   	128713800    	7809400    	3110400      	146250300              	8354100        	1624300
