Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1291400    	42000    	20500      	1110900              	43700        	13000
200   	3064800    	108800    	52800      	2156000              	91000        	25200
300   	3754400    	141000    	64900      	3077600              	147100        	38800
400   	4599100    	200400    	88600      	4062100              	204300        	51700
500   	6522200    	434000    	151600      	6150500              	298700        	82800
600   	7159500    	348900    	147300      	7083100              	368100        	85600
700   	8419000    	380800    	164700      	7342000              	393700        	95800
800   	9940800    	490700    	220900      	9462000              	530500        	115300
900   	12070900    	629800    	281300      	11082400              	618900        	130300
1000   	12180000    	714500    	313500      	14126400              	1346500        	305800
1100   	12276200    	653600    	276300      	13067600              	1491600        	337300
1200   	21296300    	1584100    	692500      	25981900              	735100        	173100
1300   	20310700    	797100    	332500      	16626800              	1006300        	230100
1400   	26724300    	1050300    	450000      	16074800              	894700        	198100
1500   	20451200    	1459200    	587200      	26561600              	1108600        	223400
1600   	19908400    	977400    	434400      	20472900              	2084900        	484500
1700   	27191200    	1054600    	443400      	18922300              	1097400        	239300
1800   	29225100    	1116200    	471600      	25216700              	1966300        	412200
1900   	26521700    	1200200    	499200      	32210400              	2613300        	17296800
2000   	33357100    	1443400    	578400      	29634800              	2179500        	335900
2100   	32557300    	1754100    	687900      	40294700              	2507500        	779100
2200   	36127600    	1821900    	723000      	32918700              	1978700        	401700
2300   	30549600    	1917000    	1146900      	30825600              	1828000        	399100
2400   	32088500    	2006900    	915400      	41035000              	1909600        	400900
2500   	36066400    	2675600    	1161800      	45442000              	1982100        	417800
2600   	43980900    	2190500    	882900      	42682500              	3475500        	742700
2700   	44917200    	2304300    	928700      	47189600              	2801900        	487900
2800   	45224200    	2346800    	1431800      	40961900              	2489700        	837500
2900   	44906500    	2099600    	1065100      	50655900              	2927000        	462300
3000   	46304400    	3055900    	1385200      	41534500              	2096500        	449100
3100   	38548300    	2611200    	862900      	43746400              	2313100        	457900
3200   	38984100    	2167900    	894300      	38450900              	2943300        	585400
3300   	48013600    	2900500    	1001700      	46483000              	2626900        	705500
3400   	46158600    	4179900    	971000      	41769100              	2587800        	512600
3500   	42115400    	2664500    	1098100      	41177500              	3105300        	643800
3600   	49330200    	2449900    	1005700      	45505000              	2959200        	533400
3700   	45555800    	2537500    	1034100      	40522700              	2667900        	546000
3800   	48728800    	2612500    	1059400      	46110300              	2734900        	560700
3900   	47403100    	3765400    	1646700      	45415800              	2809600        	572900
4000   	48461100    	3116600    	1165600      	46200100              	2876700        	585700
4100   	49289900    	2847100    	1175700      	44772300              	2957800        	605800
4200   	50135100    	2918700    	1199000      	45704300              	3054700        	618500
4300   	47401400    	2993900    	1229000      	46922400              	3180600        	637100
4400   	53713600    	3090900    	1267200      	52577900              	3204600        	654900
4500   	54104900    	3536100    	1375300      	55100400              	3852800        	863600
4600   	52593600    	3346400    	1334000      	50503400              	3371800        	688600
4700   	56477100    	3912800    	2145900      	57364500              	3862200        	760100
4800   	57574200    	3396000    	1388200      	52831000              	3532600        	747400
4900   	64465700    	3493900    	1412600      	61113100              	4541800        	745300
5000   	64353700    	3562600    	1457300      	66059700              	3718100        	764000
5100   	62574400    	3785300    	1474600      	59248300              	3832100        	776000
5200   	70641200    	3827400    	1529100      	57913600              	3877200        	793100
5300   	63088900    	3801900    	1532800      	62215400              	4173900        	835900
5400   	65647700    	3879700    	1601300      	59922400              	4049900        	823100
5500   	69927400    	3973900    	1608500      	62847800              	5406400        	840900
5600   	69780700    	5659800    	1628500      	70418900              	4407300        	861500
5700   	68374900    	4125900    	1660700      	63233300              	5231800        	903700
5800   	68870400    	4200000    	1745600      	65990700              	4948000        	947900
5900   	71343000    	4835700    	1782300      	67958600              	5007000        	964300
6000   	70521100    	4908000    	1897800      	76085000              	4554500        	919900
6100   	70037700    	4480100    	1791000      	69651400              	6152400        	1373000
6200   	73069500    	4537700    	1864000      	70572000              	4725300        	951000
6300   	82279300    	4618700    	1852900      	73464000              	4817500        	967900
6400   	74144700    	6141000    	2049500      	75529700              	4935200        	997100
6500   	83266500    	5036500    	1946600      	79611900              	5091400        	999800
6600   	82375400    	5012900    	2075000      	84245100              	5767200        	1196300
6700   	77537400    	5027800    	1977100      	84604800              	5203800        	1038700
6800   	86369300    	5029300    	2016300      	76494000              	5541800        	1070800
6900   	88723600    	5141100    	2298800      	77971900              	5357200        	1163700
7000   	84872000    	5249100    	2133900      	80395800              	5421800        	1081600
7100   	84333300    	5538800    	2168000      	82555000              	5522900        	1096300
7200   	91377100    	5682600    	2180700      	82200300              	5591300        	1115300
7300   	85217100    	5484600    	2194000      	87277500              	5692000        	1132900
7400   	91013300    	5584800    	2261400      	86059000              	5754600        	1151700
7500   	96612900    	5600300    	2245800      	92963200              	5981000        	1212200
7600   	90506900    	5694400    	2319200      	92419100              	5939800        	1183300
7700   	96631400    	5781000    	2322100      	94141200              	6019100        	1198100
7800   	95449700    	6557600    	2517700      	92832600              	6683000        	1209000
7900   	89156800    	5946400    	2493800      	97202000              	6219000        	1231700
8000   	94012800    	6027100    	2415400      	95716000              	6271000        	1340900
8100   	94449000    	6143200    	2462700      	94193100              	6340700        	1266200
8200   	96983800    	6196300    	2498800      	96374900              	6492000        	1280600
8300   	99339300    	6341200    	2703000      	108287500              	6538700        	1296800
8400   	99207900    	6491600    	2794900      	96258200              	6617000        	1314400
8500   	103773100    	6496000    	2644900      	100324800              	6690900        	1330300
8600   	107956900    	7121700    	2695500      	100354700              	6898900        	1376900
