Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2113600    	82100    	42500      	2188500              	94300        	27500
200   	5306300    	135100    	62000      	2471500              	89900        	25300
300   	7089100    	315800    	143800      	7241200              	328200        	172400
400   	8148300    	209500    	91900      	4107200              	208300        	52500
500   	10442200    	554600    	226200      	9154300              	469600        	113900
600   	9319300    	736500    	330700      	7585400              	366800        	85800
700   	11355200    	508000    	208100      	11213800              	698600        	168100
800   	11709300    	680400    	299700      	17245700              	930800        	216100
900   	17546500    	535600    	232900      	9926900              	556600        	127900
1000   	11169900    	568500    	252600      	13616700              	888400        	200900
1100   	21781500    	1330800    	568000      	17525900              	725900        	163700
1200   	18615100    	1192100    	485500      	18939700              	1905900        	238800
1300   	17560800    	782100    	351400      	14160300              	808900        	182900
1400   	19439800    	1060900    	479300      	16306600              	877300        	198400
1500   	19797100    	913300    	387600      	15997800              	955300        	212600
1600   	17662000    	987600    	414500      	17154700              	1022200        	225100
1700   	21281900    	1254200    	474700      	21690200              	1585700        	374700
1800   	27897100    	2524900    	1086700      	39684700              	1622100        	348100
1900   	23199500    	1259700    	541800      	21940500              	1398300        	285400
2000   	35389000    	1649100    	682200      	25622400              	1314800        	282500
2100   	29707400    	1702500    	727800      	45498400              	1495700        	313900
2200   	31547200    	2461700    	1378700      	31494900              	1854700        	390600
2300   	35872400    	1480000    	617900      	25142700              	1946200        	425000
2400   	34449600    	1563200    	660000      	26543400              	2058700        	347300
2500   	35127300    	1624300    	682400      	27796200              	1736300        	363000
2600   	30762500    	2568100    	1062700      	36419400              	2028200        	408800
2700   	36651200    	2390400    	792300      	30408600              	2816000        	428100
2800   	35597900    	2087600    	828000      	31333300              	1932800        	410800
2900   	36977000    	1925500    	794400      	37436500              	3024100        	639600
3000   	57767300    	2853800    	1169900      	36026200              	2133300        	436100
3100   	40241100    	2298700    	867200      	34191100              	2480300        	465700
3200   	65417600    	3449400    	1445800      	42358200              	2814400        	583600
3300   	40532000    	2261800    	922200      	39550100              	3910300        	1397600
3400   	38057200    	2309200    	952500      	46305400              	2404900        	500200
3500   	41153600    	2985800    	1224600      	44914700              	3160500        	647600
3600   	47776100    	2744800    	1277500      	43318000              	2564800        	529500
3700   	45854700    	2539700    	1045000      	41208600              	2638000        	546900
3800   	55449000    	3378300    	1418000      	52324500              	3099700        	596800
3900   	44683300    	2696100    	1117900      	60903000              	3212500        	612000
4000   	51487800    	2849900    	1239000      	44613100              	2964600        	590700
4100   	98503800    	4582600    	1885900      	63720700              	4747700        	957100
4200   	69384400    	5118900    	2101300      	64789400              	3824500        	780300
4300   	50582500    	3025200    	1278900      	47087700              	3154000        	634900
4400   	57042900    	3851700    	1618100      	53759200              	3201900        	653100
