Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1433700    	56000    	98900      	1117700              	44000        	13200
200   	2686500    	96700    	44800      	2455300              	103300        	27300
300   	5229500    	237100    	84400      	4769000              	216400        	54200
400   	6802900    	223900    	129200      	7482500              	416700        	58000
500   	7661200    	357000    	146100      	6337300              	302600        	70300
600   	8586800    	363000    	154400      	7747500              	374500        	87200
700   	10709500    	429500    	178700      	8993000              	402000        	97100
800   	9478600    	1139600    	439000      	9962200              	526700        	117400
900   	12585900    	629900    	291700      	11741200              	605700        	134800
1000   	13101000    	656100    	267200      	12256900              	593900        	135600
1100   	11887900    	811900    	402800      	13377400              	667800        	149900
1200   	13563700    	701900    	302200      	14372400              	822300        	178400
1300   	18800700    	963200    	410300      	17016300              	1008800        	229500
1400   	20098400    	1056200    	449400      	17233100              	880000        	198600
1500   	21334900    	1414100    	622400      	20886300              	1187200        	260500
1600   	17538600    	983600    	407400      	18196400              	1038800        	224800
1700   	28201100    	1704700    	550100      	28952800              	1360500        	304900
1800   	25183500    	1867500    	664000      	27279200              	1208300        	259300
1900   	29609600    	1371800    	563000      	25928800              	1541100        	355700
2000   	26118300    	1766200    	593600      	26325100              	1825900        	353800
2100   	38403800    	1751100    	847800      	50412400              	2957200        	539000
2200   	41454800    	1783900    	744400      	31387200              	1746600        	346900
2300   	33499300    	2238900    	1062300      	58258100              	2531200        	505600
2400   	69308700    	2691300    	1420200      	42925000              	2549400        	619400
2500   	45485000    	2042500    	887300      	52674400              	2528300        	425100
2600   	54225800    	2146600    	911600      	38685600              	2042300        	419200
2700   	38464600    	2008700    	799700      	34643700              	2733600        	874700
2800   	46807400    	1965900    	954600      	32049900              	1958200        	414800
2900   	33676600    	1934700    	795000      	32802200              	2045000        	425900
3000   	39028300    	2275000    	880700      	39047700              	3274600        	532600
3100   	39583200    	3175900    	1280600      	38642000              	2168900        	453100
3200   	42518400    	2414100    	967400      	51412100              	2244200        	510500
3300   	53976900    	3042500    	1493200      	56934900              	4169900        	532800
3400   	81242100    	5966300    	3367700      	58863700              	3798200        	830900
3500   	58453500    	3814000    	1475200      	58293300              	5850300        	788600
3600   	86748100    	4334100    	1518200      	56516900              	4999400        	748300
3700   	60787600    	3541700    	1166600      	54405200              	3055500        	668700
3800   	53211800    	3021200    	1209800      	48466000              	3433700        	596600
3900   	60454500    	3054300    	2330800      	52399900              	3203500        	631700
4000   	62411600    	2874500    	1167500      	64454000              	5255000        	645600
4100   	54285500    	2835200    	1247600      	61118900              	3069200        	772400
4200   	57299900    	3768000    	1234200      	60075400              	3105100        	706400
4300   	59688500    	3077900    	1271700      	53329100              	3197200        	635500
4400   	57156900    	3522900    	1292300      	62669500              	3398700        	665700
4500   	65097600    	3252300    	1335800      	73884300              	4994700        	751800
4600   	65728600    	4617600    	1478900      	67100600              	6802300        	1102200
4700   	67446800    	3444400    	1391300      	60685500              	3979500        	754500
4800   	68132200    	5136600    	2068700      	59219400              	3541600        	728200
4900   	59885300    	3700400    	1417200      	59432600              	6079300        	815100
5000   	93172300    	3952700    	2374500      	78172800              	3736600        	760000
5100   	78129600    	4319100    	1514100      	62346100              	3895600        	776100
5200   	77147500    	5352700    	2491700      	68100700              	3899000        	863500
5300   	71488000    	4772600    	1940300      	76637100              	6280800        	1013200
5400   	66446800    	3886900    	1589400      	66587300              	4218700        	827600
5500   	79699900    	4176300    	1682200      	73713700              	4310600        	843200
5600   	80694800    	4106900    	1640300      	76151400              	4323500        	857600
5700   	69677800    	4423500    	1674700      	85343700              	5441300        	1101100
5800   	98875300    	4242500    	1720100      	80400300              	5524900        	1195100
5900   	76981700    	4309800    	1771800      	85888100              	5655300        	1781900
6000   	77441100    	5670400    	2239400      	79815700              	7929500        	1089300
6100   	76216800    	4484100    	1803900      	75952200              	4649300        	939600
6200   	86425900    	6839400    	1908600      	95185600              	5369900        	2211800
6300   	84417100    	6871500    	2108800      	77488300              	4846400        	1163000
6400   	93252100    	7122400    	3262700      	95835000              	6822500        	1966000
6500   	87010500    	4792700    	1996600      	83947300              	6236200        	1312900
6600   	87843100    	4984000    	3193300      	90721900              	7179000        	1350200
6700   	95567300    	6224100    	2931400      	92797200              	6239000        	1292300
6800   	106711400    	7914300    	2620500      	90349700              	6282900        	1117400
6900   	105117700    	5406300    	2083200      	120841300              	11614700        	3065400
7000   	104400300    	5628500    	2099600      	91075000              	9088100        	1082500
7100   	133766500    	5287600    	2136200      	117921000              	7882600        	1664900
7200   	101432800    	6578500    	2157300      	92637900              	6582200        	1484600
7300   	111945200    	5965100    	2235000      	107449300              	5779900        	1133000
7400   	105739500    	6840300    	4954200      	112293700              	5798500        	1148500
7500   	114894700    	7584300    	2484900      	89121000              	5832000        	1222300
7600   	111203400    	11539600    	5330300      	85182100              	6052000        	1177800
7700   	130502000    	5846000    	2352600      	95329100              	6047000        	1195900
7800   	129121600    	6343300    	2538000      	96152500              	13669500        	3191700
7900   	146222700    	6713900    	2515200      	104466500              	9431200        	1791800
8000   	100517200    	7152100    	2621200      	106012900              	7515900        	1243300
8100   	143894200    	6128500    	2559400      	125487400              	8863700        	1288100
8200   	123164900    	6273000    	2514800      	118241200              	8470000        	1746200
8300   	107256600    	9004200    	3356100      	129245600              	6802300        	1375700
8400   	120455500    	7184300    	4198100      	105493000              	8651600        	1983700
8500   	108248400    	8763300    	2776000      	108425100              	6876600        	1330500
8600   	115639800    	6542000    	2607800      	96220000              	8237400        	1354400
8700   	146952500    	10673600    	4399500      	136385400              	7745800        	1463800
8800   	111050900    	13744800    	5313600      	167240100              	7596100        	1577700
8900   	128125300    	7046900    	2718600      	137585100              	12260800        	3328000
9000   	124663200    	15819700    	3603700      	116510700              	7326300        	1420400
9100   	140881100    	7084600    	2838400      	137479400              	9169100        	1801200
9200   	148498100    	12407100    	3356400      	126002200              	9016700        	1558900
9300   	147631100    	8820600    	3638000      	124299600              	9659700        	1888900
9400   	135507100    	9237500    	3535800      	125097400              	11782000        	1883700
9500   	131450900    	8604200    	3391500      	135776700              	10782100        	1570000
9600   	136238400    	8398300    	2984600      	141359100              	11692200        	2295400
9700   	164178100    	8413100    	2996800      	133315900              	12382000        	1555000
9800   	130792500    	10457700    	3560900      	128409800              	8994700        	1671600
9900   	154448600    	7761800    	3086300      	112076700              	8037400        	1592500
10000   	159582500    	9838400    	3861400      	144116100              	14901800        	3425100
