Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1626200    	56700    	29500      	1451600              	58300        	18100
200   	2633500    	86600    	41000      	1994400              	90200        	25000
300   	3860900    	155500    	70100      	3459400              	165800        	41700
400   	4632800    	225800    	95800      	4541200              	228800        	55200
500   	5313800    	253000    	112500      	5123200              	264300        	64600
600   	8796500    	448000    	209600      	6482700              	327700        	79900
700   	8969000    	419200    	175000      	8252800              	446300        	118600
800   	10925900    	439500    	195100      	8477100              	461600        	107800
900   	11677800    	503100    	235800      	9594400              	538300        	121900
1000   	12267800    	643500    	288300      	11367400              	601200        	135000
1100   	12496700    	641500    	272700      	12745000              	661600        	149800
1200   	13811000    	707300    	302800      	12863800              	734300        	166300
1300   	16049100    	774900    	333100      	15131100              	804900        	184000
1400   	17020400    	1063500    	390700      	17272900              	983700        	211400
1500   	19283700    	913600    	386200      	16835000              	954100        	210400
1600   	21636500    	1147200    	417000      	18128900              	1028400        	226000
1700   	20631600    	1319600    	548300      	19052400              	1098000        	238500
1800   	19857200    	1196400    	472600      	21699900              	1170300        	256000
1900   	23760600    	1329000    	537700      	22230600              	1245600        	268200
2000   	21857600    	1646400    	534700      	25319500              	1592900        	283200
2100   	24291300    	1351300    	569700      	23919500              	1414600        	297800
2200   	26676000    	1423300    	612500      	23942700              	1642000        	334300
2300   	27708400    	2299900    	875200      	27257500              	1601900        	330700
2400   	31202900    	1570900    	650200      	26929000              	1633600        	349500
2500   	30292000    	1631400    	694900      	28772000              	1904300        	389500
2600   	34542200    	1703800    	709200      	30880700              	1777700        	380200
2700   	35077400    	1804700    	745800      	31460200              	1874600        	402000
2800   	34180300    	1917700    	775500      	31688200              	1953300        	414100
2900   	37156800    	2158500    	852200      	34653000              	3022400        	598800
3000   	37071400    	3009600    	890700      	35929900              	2095100        	437000
3100   	35819700    	2078300    	916200      	36063600              	2428200        	485400
3200   	40814900    	2189100    	896800      	35863900              	3336600        	469400
3300   	38115900    	2271600    	927800      	35852500              	2335900        	484000
3400   	41806600    	2599900    	1017700      	43416600              	3111200        	503900
3500   	40999000    	2889600    	981700      	42482300              	2780200        	548200
3600   	41553600    	2469000    	1015900      	40822500              	3042500        	630200
3700   	43707100    	2553700    	1043100      	40516700              	2658100        	545000
3800   	48128100    	2610200    	1069400      	45787000              	3032600        	625100
3900   	46979000    	2722600    	1107000      	42771600              	2973700        	573000
4000   	50700000    	2768600    	1140400      	45394800              	3382600        	594400
4100   	51575400    	2879100    	1251700      	44897200              	2953500        	601500
4200   	51697300    	2914600    	1198600      	47233300              	3948300        	670600
4300   	50079500    	3590000    	1237300      	53280100              	3494200        	675800
4400   	51747800    	3448400    	1344400      	55886100              	3208800        	655800
4500   	49979700    	3175800    	1301100      	52273100              	3293700        	668700
4600   	51288800    	3914500    	1683700      	53001500              	3389000        	691200
4700   	52938800    	3329900    	1365000      	57496000              	3875100        	754800
4800   	59080700    	3739100    	1376000      	55597000              	3543200        	837900
4900   	57051600    	3485800    	1435600      	57076500              	3664400        	800100
5000   	57802300    	3557600    	1453500      	66806300              	4868900        	1335700
5100   	76086000    	4178900    	1595400      	65688900              	4244000        	785100
5200   	62552600    	3721200    	1562900      	64140300              	3969400        	797200
5300   	62773600    	3984300    	1594300      	61209400              	4537000        	1031900
5400   	72408200    	3908400    	1576800      	60406200              	4077600        	833200
5500   	66790800    	4923700    	1617900      	70804000              	4750500        	863400
5600   	67681500    	4173800    	1642700      	68288600              	4779900        	1034400
5700   	66822900    	4182000    	1691700      	65168300              	4313400        	874700
5800   	74551600    	4402400    	1729800      	70649300              	4401800        	891400
5900   	68931100    	4797800    	1843700      	73286800              	4479400        	908000
6000   	70966000    	4455300    	1792300      	71768100              	5320900        	999000
6100   	71825200    	6573400    	2176400      	75293700              	4646700        	949400
6200   	103550200    	7061700    	2003900      	104645500              	5299500        	1014800
6300   	78798700    	5164500    	1986600      	73321000              	4874100        	965300
6400   	92628800    	6854900    	3405900      	77320000              	4944800        	994800
6500   	84220000    	5568000    	2864500      	81988800              	6352400        	1068700
6600   	111726700    	10482100    	4236000      	90215600              	5944300        	1099400
6700   	100192300    	7673100    	2352000      	116180500              	5995200        	1151400
6800   	114175600    	8643000    	3009700      	98119600              	6000600        	1146600
6900   	90560900    	5687700    	2222600      	84541900              	5477400        	1087500
7000   	108772700    	5857400    	2284900      	84872900              	5540600        	1153800
7100   	118270600    	11020900    	3314600      	114750800              	6522400        	1145100
7200   	94456500    	5748300    	2159500      	91368300              	5634800        	1125900
7300   	86769300    	5434500    	2177300      	94015300              	7178800        	1242500
7400   	89836500    	5529500    	2237600      	82656700              	6325300        	1147700
7500   	97911400    	5669400    	2292100      	83517600              	5865600        	1168500
7600   	94137400    	5694700    	3010100      	93714200              	8129600        	1179600
7700   	92721700    	5928800    	3010900      	92476200              	6460500        	1199700
7800   	189658600    	8354900    	2659100      	139589500              	7013400        	1300700
7900   	107508200    	6511500    	2441900      	98592200              	6346200        	1231800
8000   	113666300    	7369900    	3380400      	124496100              	11524100        	2037600
8100   	130178200    	10495400    	2810400      	130964300              	7410900        	1320800
8200   	129267300    	9649200    	3931500      	130392400              	9811700        	1499400
8300   	131563000    	8313700    	3299100      	168058700              	7503400        	1436700
8400   	120865600    	6450800    	2546500      	120288200              	7826000        	2002900
8500   	121422400    	9083800    	4556600      	124307700              	7972100        	1368100
8600   	143562900    	8929300    	4110100      	138729000              	11180400        	2919900
8700   	135505800    	8617000    	2875600      	135363100              	7672400        	1456100
8800   	124248200    	20295400    	2744100      	141776000              	11201300        	2322800
8900   	146514800    	8901400    	3764600      	142610900              	9509600        	1826100
9000   	133209400    	9620700    	4570800      	119340800              	8222500        	1624300
9100   	156324800    	13268500    	3594300      	142911200              	10079000        	1551200
9200   	134190100    	9220700    	4049100      	122851000              	10227700        	2741600
9300   	124453900    	9608700    	2930100      	160267200              	13910300        	2214700
9400   	142207100    	8534100    	3919700      	124889400              	9762900        	1694400
9500   	130293000    	7650000    	3394600      	153681400              	10420200        	2841900
9600   	135650000    	7624000    	3146000      	120699100              	7786400        	1630600
9700   	141201400    	8108900    	3043800      	148922200              	12030000        	2893800
9800   	143847100    	8046800    	3933700      	135805100              	10230300        	2052200
9900   	133804000    	7681900    	3183000      	146215400              	9180100        	2412800
10000   	161051300    	9888000    	4364100      	148832900              	9575400        	1730400
