Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1378500    	37600    	19000      	966200              	39900        	12100
200   	2559300    	88100    	41200      	2026000              	91100        	25100
300   	3842000    	141000    	64800      	3065100              	146900        	39000
400   	4127200    	195500    	90500      	4043000              	206000        	51500
500   	5454100    	256900    	113300      	5107400              	266500        	65100
600   	7709100    	314500    	141100      	6179100              	330600        	80200
700   	8768900    	382700    	169400      	7435900              	396600        	96600
800   	9145300    	441000    	190900      	8327700              	586600        	107700
900   	9532500    	505200    	215800      	9601400              	526600        	122800
1000   	11114100    	598600    	246100      	10718600              	769800        	146100
1100   	16759600    	636900    	276600      	14029600              	674600        	151200
1200   	14579000    	864700    	321700      	14632900              	1647400        	182500
1300   	16449200    	788100    	331500      	15119000              	814600        	188400
1400   	15775200    	853800    	357100      	16311300              	1198100        	199700
1500   	19452600    	1028300    	407100      	17913700              	951100        	209700
1600   	18089300    	1195700    	424400      	23519000              	1169000        	242600
1700   	22121100    	1077500    	453800      	19988600              	1325600        	259300
1800   	23671400    	1362900    	506100      	23902000              	1320600        	282500
1900   	24382000    	1329700    	546700      	22000500              	1242400        	268100
2000   	24282900    	1567600    	569700      	25717900              	1565700        	377300
2100   	28502300    	1506800    	599700      	27050700              	1775400        	317700
2200   	29211500    	1409900    	592500      	26995600              	1463700        	311300
2300   	27170000    	1496900    	620400      	28884500              	2185600        	420400
2400   	32002400    	2405700    	711700      	28844400              	1999100        	352000
2500   	45247700    	2842000    	956600      	39939300              	2037300        	417700
2600   	36177200    	3126500    	1154200      	36492900              	1995900        	405100
2700   	32522800    	1783000    	748800      	33354600              	2505500        	528400
2800   	32959100    	1853800    	766800      	36390500              	2006200        	409300
2900   	38171600    	2144900    	997600      	37198000              	2254200        	453100
3000   	36513300    	2016600    	834500      	35097100              	2114800        	439100
3100   	34374700    	2088100    	854000      	42383100              	2447600        	484900
3200   	39583300    	2152600    	884100      	43004900              	3371900        	657400
3300   	48161200    	3236400    	1313200      	50944600              	2686900        	551000
3400   	47648200    	2746100    	1020200      	48147300              	2854400        	540100
3500   	41960600    	2433100    	1003000      	40273800              	2516800        	521200
3600   	47480500    	3004600    	1760700      	68983200              	4617900        	744000
3700   	63935900    	3789900    	2233200      	52306600              	3237300        	581200
3800   	43492700    	2910500    	1597000      	45118600              	3074600        	599500
3900   	48746400    	2789900    	1216100      	49346300              	2804800        	574800
4000   	45567600    	2772400    	1125300      	44877000              	2897100        	590500
4100   	49311800    	2959000    	1580100      	47801100              	3506100        	913700
4200   	56346000    	2914700    	1250200      	47357100              	3048300        	616200
4300   	49888000    	3006800    	1237100      	52013500              	3558100        	676900
4400   	49174200    	3093700    	1281600      	51948400              	3433700        	669800
4500   	51399200    	3201700    	1299100      	49506800              	3312200        	683700
4600   	52643700    	3255300    	1315000      	54967900              	3936700        	690700
4700   	55548900    	3593400    	1373300      	56608800              	3480700        	711900
4800   	61135700    	3539100    	1529700      	57553600              	3575200        	919700
4900   	55559400    	3581700    	1488400      	61347000              	4840000        	749700
5000   	61084400    	3614600    	1485400      	57092600              	3751500        	763700
5100   	63754100    	4356100    	1661800      	67488000              	3891200        	776700
5200   	60757400    	3724100    	1536200      	61001200              	5218500        	831700
5300   	66453500    	4463800    	1535800      	60613500              	3970200        	839600
5400   	68283300    	4839200    	1584000      	63203600              	4050200        	826200
5500   	61936400    	4015500    	1621700      	66063800              	4819300        	1142200
5600   	63944600    	4121100    	1629300      	67658500              	4238700        	858800
5700   	70345100    	4127200    	1696800      	68695100              	4312600        	882400
5800   	72264700    	5003800    	1769500      	67368700              	4451700        	890900
5900   	73659800    	4310600    	1761500      	68449200              	4481100        	1007600
6000   	75930800    	4369300    	1790900      	66424700              	4634400        	919300
6100   	73037000    	4446500    	2003800      	67342200              	4660100        	934600
6200   	80130800    	6864000    	1944100      	73792300              	4726100        	950400
6300   	77115700    	5886300    	2246400      	73305200              	4871900        	966500
6400   	72490300    	4706500    	1944800      	79959000              	5171300        	997100
6500   	74037800    	4848900    	1936000      	75373900              	7126000        	999700
6600   	79512000    	5621300    	2101700      	79391600              	5088900        	1016300
6700   	81982300    	4992100    	2048600      	75685300              	5168000        	1036100
6800   	83755100    	5132600    	2049600      	77752800              	5240600        	1050000
6900   	79908500    	5174800    	2821900      	81077300              	5346300        	1137600
7000   	82140400    	5221000    	2127900      	83837500              	6073500        	1153600
7100   	82100300    	5287500    	2124000      	89581900              	6603200        	1128500
7200   	86849100    	6869400    	2152300      	87191500              	6963200        	1143100
7300   	85427800    	5454700    	2313000      	89271100              	7865800        	1270200
7400   	88881800    	7895900    	2389800      	85237200              	5793100        	1149700
7500   	96316600    	6301000    	2414200      	84960300              	5897600        	1164200
7600   	91155100    	6375400    	2449400      	87836000              	5995100        	1179100
7700   	95275600    	5793000    	2399000      	85712300              	6078500        	1198400
7800   	96082600    	5856700    	2368200      	86841500              	6081600        	1210800
7900   	97691900    	5976100    	2396500      	95451700              	8559000        	1231500
8000   	101435900    	6750400    	2467000      	89300300              	6276200        	1245700
8100   	104930600    	8497000    	2505800      	95111400              	6354300        	1263300
8200   	95753500    	6236000    	2518900      	91934700              	7222800        	1367100
8300   	98285700    	6364400    	2577300      	91967100              	6507000        	1346800
8400   	104245000    	6387200    	3354700      	99660600              	7471800        	1877500
8500   	108124000    	6457000    	2604200      	108262500              	6886000        	1350000
8600   	101347800    	6654600    	2604300      	102117600              	6848100        	1355800
8700   	105117200    	6636700    	2706300      	102003400              	6883300        	1397200
8800   	110626700    	6746800    	2704800      	102960600              	9229300        	1383200
8900   	107748700    	12068300    	2885300      	104121200              	7052900        	1406300
9000   	115051800    	6889500    	2763400      	100161700              	7169300        	1420300
9100   	111375900    	6991900    	2835500      	108594800              	7253100        	1437900
9200   	145812500    	7906000    	3063300      	116857600              	7448400        	1513700
9300   	114218800    	7279900    	2916600      	119889800              	7503500        	1481300
9400   	114517700    	7315700    	2912400      	113081500              	7619800        	1495800
9500   	121789300    	7465800    	2960300      	120259400              	12087500        	1862800
9600   	139586300    	7559000    	3932200      	140407400              	10385100        	1816000
9700   	135435900    	8401700    	3110800      	115888700              	7847800        	1577800
9800   	124794600    	8491100    	3248000      	123132000              	8406900        	1661300
9900   	114696100    	7670400    	3066300      	120906600              	8190800        	1637700
10000   	124030800    	8592100    	3420800      	116559300              	8091900        	1614100
