Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2712200    	83600    	43500      	2385200              	87200        	27900
200   	6841600    	195900    	108900      	4626900              	203100        	57000
300   	3185400    	139300    	65100      	3021800              	144600        	38500
400   	8016400    	216800    	95600      	4558000              	227700        	55300
500   	7689700    	615600    	258800      	10824200              	268800        	64700
600   	7240000    	318900    	138900      	6464300              	330500        	80500
700   	8058500    	376600    	166000      	8145400              	399700        	97300
800   	8598700    	643000    	241100      	9076300              	461300        	107400
900   	10616300    	501800    	218800      	9616400              	821600        	184700
1000   	10754200    	569000    	244800      	20900300              	987300        	203500
1100   	19016600    	1308300    	560500      	13316600              	685500        	154500
1200   	20929500    	906900    	378200      	16607600              	1078200        	221700
1300   	17989400    	965900    	333900      	20653000              	1344100        	270900
1400   	22559600    	839400    	355800      	16555700              	1096600        	247800
1500   	19513500    	928100    	384200      	18787200              	1242400        	262400
1600   	19021600    	979300    	416100      	21665400              	1537100        	336200
1700   	23546600    	1190300    	502400      	23848600              	1113300        	238600
1800   	25781900    	1406700    	587600      	22652600              	1166700        	254700
1900   	25961200    	1234700    	538800      	26281000              	1239500        	267800
2000   	24361700    	1572900    	682200      	25586200              	1313800        	280700
2100   	31088400    	1717200    	781700      	26254400              	1389300        	294500
2200   	29196400    	1767300    	739500      	27839200              	1481500        	314700
2300   	25213700    	1876600    	707100      	29038700              	1627300        	329700
2400   	28144800    	1728100    	749400      	35481600              	2023500        	431300
2500   	29254400    	1630100    	678100      	29389300              	1744900        	364100
2600   	37618200    	1721500    	715200      	38555200              	1884700        	385900
2700   	40165200    	1824400    	753200      	38208400              	2560800        	430000
2800   	32865700    	1859900    	770100      	30899100              	1932600        	414400
2900   	38515000    	2422400    	996800      	36905300              	2236600        	425300
3000   	37529900    	2778100    	847500      	33923400              	2096700        	437200
3100   	43893500    	2082500    	860900      	47514500              	2730900        	568600
3200   	46537600    	3225100    	920600      	38246800              	2410200        	468900
3300   	37867000    	2232800    	914500      	48722700              	2887800        	850400
3400   	54325900    	3535600    	1447400      	42355400              	4242900        	872600
3500   	67011000    	3609100    	1469700      	48071200              	2479700        	514200
3600   	47159700    	2456100    	1004400      	44270800              	2941900        	565400
3700   	61766000    	5283800    	2379900      	53139800              	5565800        	1188800
3800   	57118300    	4845700    	2157400      	49264200              	4086400        	841300
3900   	60684600    	4072800    	1765200      	48174300              	3162300        	612200
4000   	45757300    	2890100    	1146700      	49207500              	4536300        	736400
4100   	47992300    	2958700    	1189500      	53762100              	2986300        	601900
4200   	50896100    	2927700    	1234800      	45743800              	3046300        	620200
4300   	73511900    	5272000    	2211500      	54619800              	7119900        	637300
4400   	53101000    	3081400    	1264600      	71560400              	3310200        	678900
4500   	72625400    	4166000    	1663500      	55679700              	3299400        	671100
4600   	60835500    	4113000    	1517700      	51844400              	3629000        	698200
4700   	59058700    	3322000    	1378600      	67194900              	5697800        	891600
4800   	56195300    	4100100    	1406600      	58504600              	3672600        	733200
4900   	76492400    	3486800    	1429200      	62335600              	3658000        	745100
5000   	91280400    	7364600    	2813500      	62582400              	3877000        	763100
5100   	67634200    	4284900    	1573400      	77666200              	3935900        	780000
5200   	79615900    	3770600    	1519300      	83461100              	4197700        	848800
5300   	70789300    	4167800    	1755000      	66867300              	3970600        	856200
5400   	81835300    	3939400    	1574100      	60196400              	4110800        	912300
5500   	86952400    	3983900    	1743100      	81323000              	8153900        	1788900
5600   	72514900    	4052500    	1640300      	91297000              	4236100        	862400
5700   	91712300    	5180100    	3903600      	75626800              	4905000        	933700
