Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2824700    	46000    	34000      	2409600              	112600        	27500
200   	7378200    	166000    	69100      	7630200              	179900        	36300
300   	6510900    	478400    	458100      	5222100              	207500        	50700
400   	4702100    	201300    	94800      	5119700              	265700        	87800
500   	6374900    	297300    	125600      	6152400              	569900        	88600
600   	7603500    	360000    	152100      	7685600              	378600        	91100
700   	8700000    	432600    	183100      	9025900              	405900        	121700
800   	9227100    	500600    	209000      	8792800              	468000        	108800
900   	14475300    	631200    	278300      	10877000              	664100        	154000
1000   	13302800    	585100    	245500      	12587100              	746400        	170000
1100   	15903400    	672300    	274500      	14970500              	688600        	150200
1200   	19806600    	874800    	491700      	13991400              	862600        	168900
1300   	15336900    	967400    	423400      	19061600              	1217200        	277400
1400   	19410400    	1107200    	466300      	20228000              	1201900        	269700
1500   	21851400    	1206600    	534900      	22185200              	1250700        	274700
1600   	24750500    	1319200    	546700      	20149800              	1022500        	224700
1700   	26609700    	1314700    	553900      	23126900              	1402500        	302700
1800   	21108500    	1122000    	475400      	24065200              	2331600        	497300
1900   	24134600    	1189500    	497500      	23177200              	1269900        	268000
2000   	30426600    	1613200    	539100      	29605000              	1472500        	300300
2100   	25394400    	1478100    	953500      	24782000              	1402100        	295100
2200   	26674700    	1403200    	584300      	25434400              	2199200        	467200
2300   	32846200    	1516100    	639100      	38706700              	1558500        	335700
2400   	31749500    	1555900    	652600      	30463500              	2186200        	440900
2500   	40096800    	2565100    	1013700      	35074700              	2178400        	461600
2600   	34401400    	2371200    	790000      	39533900              	3640300        	570900
2700   	34539300    	1814700    	738500      	34705500              	2561700        	396500
2800   	34082900    	2350800    	960600      	37630600              	1960800        	410300
2900   	44456700    	2934700    	1051500      	39529400              	2905800        	637700
3000   	47003900    	2601400    	1063100      	41833000              	2109200        	439600
3100   	44461500    	2595300    	1074400      	46125000              	2182000        	459300
3200   	89404500    	4484300    	1830000      	50612500              	2752600        	871800
3300   	47665400    	2797300    	1150400      	45496300              	2418900        	484200
3400   	51339300    	2342400    	979500      	45239500              	3479900        	644100
3500   	50350000    	2584000    	1053500      	59544300              	4248500        	876500
3600   	48364500    	2823000    	1163500      	52278600              	2905900        	682700
3700   	53429900    	2624400    	1174800      	60670900              	3073400        	586200
3800   	55209900    	3296300    	1281100      	50050100              	3400000        	706000
3900   	53395700    	4253300    	1637200      	57883400              	5790300        	890200
4000   	68739700    	2844200    	1127600      	57122700              	4437600        	886800
4100   	53227900    	5349300    	2684200      	64724600              	2985800        	603600
4200   	55886700    	3643800    	1503700      	63401800              	3449500        	666400
4300   	74631700    	5287000    	1280400      	58210900              	3769000        	647100
4400   	62459200    	5376900    	1905100      	63103000              	4045700        	889400
4500   	60748700    	3979700    	1619900      	62322700              	3686300        	713000
4600   	62178700    	3548500    	1581900      	67137500              	3507400        	713600
4700   	68474600    	3958600    	2954200      	62339500              	4457600        	1046600
4800   	73777100    	6474700    	1896400      	82297900              	3558500        	731700
4900   	65382200    	4686000    	1777200      	73147600              	4898700        	928900
5000   	62683500    	3589700    	1599600      	67241400              	4232200        	827300
5100   	102194700    	4995100    	2046600      	83454500              	4405000        	902700
5200   	89428800    	5391600    	2188300      	97793500              	6075200        	1195100
5300   	84779400    	9178500    	3205400      	94006000              	6879600        	1230200
5400   	83484200    	6293500    	2453700      	75973500              	4053600        	833600
5500   	73204500    	4478500    	2026200      	78349300              	4858400        	898800
5600   	78075600    	5889400    	2702700      	93080200              	6258700        	1302600
5700   	87832200    	5422400    	3133100      	94342900              	6492200        	1848200
5800   	97088300    	7370800    	1838000      	87018900              	4438400        	887800
5900   	77930600    	6041200    	3334300      	81555000              	7084400        	1988300
6000   	80328800    	5070300    	1774900      	76543600              	7485800        	1636100
6100   	93686300    	5654400    	2350600      	91776900              	5770200        	1218500
6200   	93930900    	5240300    	2478100      	87988400              	5231700        	1294300
6300   	96260200    	4646300    	2402600      	87481700              	6782100        	2178100
6400   	85893100    	4738700    	2148500      	105278700              	5007000        	1205300
6500   	121920700    	5811800    	2918800      	88857500              	8799600        	1509900
6600   	100959200    	10414400    	1984500      	101346400              	8871800        	1278800
6700   	94231000    	4963000    	1994500      	99961400              	5207700        	1035400
6800   	94671300    	11477700    	5131700      	114617800              	6802300        	1584000
6900   	116006200    	6784900    	2609300      	101678800              	5331800        	1087300
7000   	100727300    	9773300    	3416600      	99704800              	6666400        	1248300
7100   	113536500    	6317800    	2649100      	102283000              	6979100        	1590800
