Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2150800    	107800    	50000      	1961800              	78300        	24300
200   	5026200    	1304700    	219400      	4459600              	96500        	25700
300   	6753600    	275000    	127900      	4606400              	146000        	39500
400   	7228300    	345200    	155500      	7013800              	307400        	77100
500   	7814800    	387600    	175200      	8774400              	485300        	118700
600   	11429600    	518300    	229100      	9357500              	465200        	113200
700   	10927000    	570900    	252900      	10215500              	496700        	119200
800   	11787500    	655900    	288100      	13498900              	700900        	164500
900   	15710100    	611700    	268100      	17785000              	763900        	169800
1000   	13135400    	598800    	255600      	20079000              	1533700        	339000
1100   	20176500    	1006300    	436000      	18875500              	1160400        	271200
1200   	17741100    	842300    	354100      	18277700              	865600        	187400
1300   	16764000    	871300    	355300      	16122400              	810300        	198600
1400   	17456400    	936700    	383000      	20018400              	1011000        	211000
1500   	20233500    	910600    	387900      	20728000              	2136100        	470500
1600   	34507800    	1075500    	451100      	35284900              	1536600        	331800
1700   	25900300    	1974800    	538900      	30986800              	1379700        	267900
1800   	35123900    	1789300    	803100      	30919800              	2699900        	586600
1900   	25747400    	1198600    	497300      	21026700              	1547100        	334400
2000   	31925500    	3362800    	1217700      	29081100              	3157700        	634500
2100   	33798100    	1584300    	571800      	40014100              	3210800        	661500
2200   	34057000    	1410600    	594100      	33431700              	3733000        	754500
2300   	43725300    	2211100    	736000      	43102000              	2404000        	1173700
2400   	40045400    	1770100    	692100      	31046000              	1645000        	351100
2500   	31003700    	2035300    	849700      	34538100              	2172400        	451600
2600   	34259600    	2484600    	728200      	37096300              	1773200        	380600
2700   	36345400    	2512500    	933400      	33148300              	1889300        	398000
2800   	33624900    	3327800    	1385700      	55279400              	4725100        	877900
2900   	41316900    	3212500    	795800      	45267400              	2333000        	448100
3000   	38055100    	4037600    	1673800      	67264100              	3305400        	1188900
3100   	46916800    	2187200    	906000      	34310500              	2204100        	452000
3200   	63686800    	5227400    	2056900      	43384100              	2279000        	467200
3300   	46651100    	2454600    	919100      	39874100              	2606200        	515400
3400   	81727600    	4606200    	1146400      	59405000              	3867000        	789800
3500   	56756300    	4393700    	1983900      	61642100              	3321400        	648700
3600   	56291100    	2482900    	1156400      	40194000              	2562400        	530800
3700   	75083400    	3094900    	1286700      	52706600              	3522500        	817900
3800   	48628500    	6012700    	2130100      	90772300              	8414600        	988500
3900   	69144900    	4825000    	2064500      	56152500              	2905600        	592400
4000   	60588200    	5592900    	3125100      	68573200              	4090800        	1046200
4100   	59267300    	5030600    	2662400      	75926000              	3168900        	728400
4200   	69407900    	5198700    	2086900      	78580600              	5171000        	1027800
4300   	69415900    	3032300    	1221200      	75353800              	3322600        	677300
4400   	62020000    	3453800    	1353500      	81482700              	3306300        	665000
4500   	80732000    	8244800    	3269300      	88949300              	5071400        	950300
4600   	89979700    	6259900    	2460200      	71128200              	8585700        	1726000
4700   	77123900    	7679100    	3097000      	75320900              	3903000        	821100
4800   	83906400    	6984500    	3239600      	65875100              	3542000        	726400
4900   	81050100    	5749700    	1582000      	69483200              	4122400        	795900
5000   	84708600    	3987000    	3548400      	86261700              	3832200        	783100
5100   	100455600    	3840600    	1494200      	83405100              	5013900        	1010500
5200   	66727000    	3725500    	1516300      	77973500              	3891800        	794100
5300   	82921400    	3831100    	1555900      	84775600              	4146200        	820700
5400   	88965400    	8802900    	2232300      	91782500              	4546000        	887800
5500   	108817800    	4754800    	1941500      	68104900              	4185400        	841500
5600   	71817600    	10365400    	4134100      	136680800              	7190100        	1817300
5700   	110274200    	10370400    	4737800      	112074800              	5141100        	1027400
5800   	98052000    	4365400    	1735700      	92849500              	4396200        	955800
5900   	137709600    	8715700    	5535700      	75493500              	4492800        	906600
6000   	103040100    	4772900    	2676100      	115881000              	5628500        	1187700
6100   	115388500    	4993300    	2041400      	87262500              	6127900        	1184900
6200   	115405000    	4958300    	2390100      	75397700              	4744400        	993700
6300   	115234900    	6779600    	1858500      	132239900              	6590000        	1206200
6400   	86330600    	5869400    	2437900      	85389600              	5223000        	1231900
6500   	98062800    	5600100    	2555300      	103716800              	6438700        	2084500
6600   	84947300    	5092200    	1992800      	105989400              	9359400        	1168300
6700   	99300400    	5089400    	2110300      	88135900              	5278000        	2095100
6800   	115063200    	5055400    	2069500      	97802700              	5369400        	1049400
6900   	117306500    	5889500    	2351400      	136180100              	10677800        	2770900
7000   	103928600    	5846800    	2275900      	93120100              	5449600        	1082900
7100   	132162000    	10061800    	2220400      	105799300              	5896900        	1101200
7200   	143058900    	7553300    	3342700      	101275200              	9971300        	1783300
7300   	112100600    	5768200    	2170100      	121867900              	10255000        	1136200
7400   	159425700    	7335600    	2975500      	106785900              	5758000        	1148400
7500   	131588300    	6257500    	2571100      	142882000              	6107200        	1215500
7600   	98727000    	6031500    	2337800      	90589300              	5963300        	1183200
7700   	128369800    	5781000    	2388600      	132639900              	8025000        	1606000
7800   	125045400    	9396800    	5827500      	104976000              	6844700        	1300400
7900   	120236400    	6056500    	2415900      	97797900              	11055400        	1321900
8000   	123880700    	7597000    	3575100      	104574500              	14226500        	1260200
8100   	114006000    	9390600    	3863400      	122156900              	9214700        	1809600
8200   	127395200    	7793900    	2488300      	141312000              	12473600        	1486900
8300   	135117900    	7619800    	3347000      	125662800              	9552600        	1703400
8400   	136456100    	9467600    	5762800      	135010200              	8213000        	2174200
8500   	141226700    	8607700    	2709400      	125415600              	16158400        	2438900
8600   	140050900    	12586000    	3947900      	132713900              	9959100        	2934900
8700   	125459200    	6668200    	2657700      	131822200              	7628700        	1625600
8800   	141768600    	8460100    	3401500      	132359200              	14872600        	1437100
8900   	147538100    	10218100    	4239800      	155673800              	8991000        	2214000
9000   	158057800    	9072200    	3210300      	122037600              	8605200        	1425600
9100   	162490600    	12837600    	5279200      	135722300              	10373300        	1939500
9200   	162901700    	14314200    	4979700      	135766500              	10102700        	1847100
9300   	123877800    	7255800    	2851600      	131240800              	9945400        	2989300
9400   	160650500    	7655300    	3102600      	148875900              	12541100        	2475700
9500   	135095100    	10097800    	4200300      	124538400              	10946100        	1548700
9600   	166509700    	9669100    	4438100      	168590900              	11300100        	3079700
9700   	145049800    	14301300    	6004400      	147456300              	10747200        	1828500
9800   	161213200    	9453500    	3774400      	141055000              	13783900        	1659800
9900   	155287800    	8624700    	3918000      	131386700              	10769200        	1999200
10000   	159080900    	10175400    	3884300      	151926100              	8741400        	1612200
