Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1416000    	47400    	23300      	1175700              	39300        	12300
200   	2397500    	86000    	41100      	2018400              	91600        	24900
300   	3214400    	142200    	65100      	3689700              	165400        	42500
400   	4721800    	218400    	100000      	4595000              	231000        	55700
500   	7344600    	578100    	129300      	7474800              	284000        	111600
600   	8636100    	355200    	152300      	7918400              	334300        	81600
700   	7842600    	383000    	190700      	7335900              	392900        	122700
800   	8479500    	439800    	193200      	8302900              	461600        	107400
900   	11390400    	506400    	220600      	10063900              	526400        	121300
1000   	11567700    	633600    	266400      	11772900              	663100        	144900
1100   	11709400    	715900    	271500      	11489600              	660300        	150100
1200   	14809300    	783900    	321200      	14291900              	823600        	177400
1300   	16048200    	771400    	331000      	16150400              	847300        	205200
1400   	15881400    	850900    	358900      	15066900              	879300        	197600
1500   	17772200    	914000    	406100      	18272100              	951700        	209400
1600   	19364700    	986900    	416600      	18010700              	1027500        	224200
1700   	20319300    	1198500    	552100      	19473000              	1307600        	242200
1800   	20396600    	1240200    	518500      	24762400              	1379500        	301500
1900   	21905700    	1190100    	502300      	20436800              	1240700        	268000
2000   	25783000    	1267100    	530200      	24424200              	1332300        	284700
2100   	23777400    	1599100    	607600      	25131900              	1515200        	294000
2200   	28478700    	1448200    	804000      	29995000              	1913900        	462700
2300   	30507600    	1531100    	671900      	34382000              	2636200        	827000
2400   	69802900    	3419400    	1040000      	46303600              	2325100        	380200
2500   	37946700    	2891600    	1156100      	61812200              	3457100        	925400
2600   	43472400    	3187800    	1106600      	42926900              	2303600        	411400
2700   	35219500    	1782000    	745000      	31873700              	1851900        	402600
2800   	38926800    	2066000    	800900      	35347900              	1997100        	416300
2900   	43646500    	1954300    	870100      	35791200              	2471500        	424400
3000   	37225600    	2406300    	886700      	33176800              	2099500        	438400
3100   	35805400    	2083600    	856600      	34510400              	2277700        	477700
3200   	41080400    	2406400    	992800      	41740400              	2920100        	705500
3300   	39949400    	2289000    	939500      	41817800              	2798900        	722000
3400   	48758500    	2327900    	954700      	40828000              	2410200        	499000
3500   	44355400    	2391700    	974800      	42179400              	2545600        	769900
3600   	49171900    	2589600    	1034400      	45937900              	2634600        	537800
3700   	44933500    	2542300    	1034400      	40780000              	3234800        	546600
3800   	48525100    	2744500    	1468000      	49251100              	2748000        	563500
3900   	47389500    	3631400    	1420200      	46802600              	4146700        	644300
4000   	53352300    	2836500    	1147500      	52668300              	3916100        	649700
4100   	51139700    	2894800    	1183700      	50216100              	4450700        	646200
4200   	77544300    	3311300    	1305500      	76711200              	3721500        	859400
4300   	65152000    	3471700    	1334800      	61289400              	3140400        	646400
4400   	53783300    	3084800    	1344200      	54715800              	4888100        	666700
4500   	67539500    	4090400    	1413400      	64722900              	3363400        	694400
4600   	59939300    	3936200    	1662000      	59312700              	3376300        	692600
4700   	62132300    	5021700    	1355300      	52640800              	3466700        	711900
4800   	71129900    	6438400    	2490200      	134015900              	5775000        	1103800
4900   	83416400    	5697400    	2240400      	79686800              	4528000        	836900
5000   	105559700    	4106900    	1973600      	74933600              	5103500        	850400
