Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
7100   	94573400    	5279100    	2241100      	107427100              	10286300        	2076300
7200   	91612100    	5365800    	2152700      	126064000              	7490900        	1987500
7300   	103887600    	7591800    	3663000      	100958500              	5782700        	1138800
7400   	106484400    	7559600    	2206000      	96371200              	7228700        	1440200
7500   	113760200    	8022600    	2462900      	102891600              	7389700        	1458200
7600   	96551300    	5795700    	2308600      	89531200              	6662900        	1282300
7700   	127133400    	5901400    	2646500      	109148500              	6352200        	1215400
7800   	95652700    	8295200    	3154800      	102627700              	10255000        	1546900
7900   	109077200    	6620600    	2712500      	123498900              	9233000        	2858000
8000   	132299300    	7733900    	3300700      	104300300              	6267700        	1245000
8100   	117266300    	6188500    	3009500      	90770200              	7831500        	1261000
8200   	125082500    	6239800    	2492000      	132310400              	8987700        	1901300
8300   	116870200    	6272200    	2583800      	110153800              	7006500        	1296500
8400   	113491300    	6436100    	2587700      	119934800              	6792800        	1312000
8500   	111336900    	7465800    	3508800      	105151700              	6840100        	1339600
8600   	109384700    	10620700    	3158400      	102730400              	15638100        	2513700
8700   	115016600    	7956500    	2646400      	128819900              	6893600        	1368900
8800   	114501700    	7593600    	3367900      	113392800              	7699100        	1471900
8900   	115708600    	10326800    	6396800      	119050800              	7200200        	1401100
9000   	134852000    	6914200    	2780500      	100511300              	7149500        	1420700
9100   	136187500    	7051700    	2831700      	147863500              	18166100        	3588900
9200   	125375600    	7919300    	6856900      	138782600              	13797800        	2963300
9300   	150871100    	16289500    	6512900      	169545200              	10185800        	1992100
9400   	133498100    	7285200    	2922100      	112251800              	7579200        	1500700
9500   	121209900    	8209800    	2993600      	142497100              	7616600        	1590900
9600   	135153600    	7682200    	2986200      	135685900              	8674400        	1643500
9700   	143558500    	7521000    	3049900      	109543200              	14744700        	2686300
9800   	139072400    	7606300    	3015300      	164252900              	10115000        	3628800
9900   	143069000    	7776600    	3097200      	142564000              	8052300        	1585300
10000   	131691600    	11821200    	4730400      	147439100              	8161900        	1614600
