Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1600500    	61400    	41000      	1821000              	67700        	16400
200   	5188900    	158500    	55200      	3389100              	144300        	33900
300   	9712300    	171200    	70700      	3617700              	166900        	42700
400   	9035500    	221000    	142800      	4956900              	234600        	56100
500   	9138800    	290200    	122500      	6309400              	415000        	94400
600   	8426000    	356700    	151700      	9751400              	509100        	110900
700   	9815400    	505900    	253100      	8781200              	1227300        	104000
800   	12775400    	519200    	438700      	13633000              	529800        	117000
900   	19208400    	1942900    	372800      	17075400              	2004500        	345500
1000   	18065100    	697400    	293300      	17893300              	892300        	250700
1100   	18585600    	1394400    	524500      	19225200              	748700        	163000
1200   	15562200    	813200    	328500      	16887800              	823100        	178000
1300   	18857800    	1061000    	492700      	16860700              	805700        	183900
1400   	23817100    	862600    	370700      	26893100              	1312100        	273500
1500   	25205400    	1098100    	440800      	22082700              	1143000        	275200
1600   	24357200    	1107800    	451800      	20786300              	1054600        	227600
1700   	23731600    	1186800    	482300      	19771600              	1099300        	239900
1800   	23654000    	1454100    	478100      	22889500              	1323800        	611400
1900   	23840600    	1190400    	500200      	27296500              	1563100        	337300
2000   	27505000    	1573500    	663600      	29713400              	1318400        	286000
2100   	81338700    	2135000    	978800      	33444300              	1616200        	378900
2200   	32308900    	1948300    	622900      	31111700              	1626300        	332800
2300   	32283400    	1855300    	775300      	26520000              	1540600        	329900
2400   	36817700    	1557600    	645400      	31628100              	1666600        	350600
2500   	31287200    	2034800    	865700      	33604500              	2128000        	455000
2600   	32569900    	1708000    	719500      	38240200              	3023800        	717500
2700   	38115200    	1974900    	903000      	34742100              	2983200        	596700
2800   	44084600    	2426000    	967900      	34955300              	1947100        	411100
2900   	43326600    	2014400    	829700      	45411600              	2733400        	555200
3000   	49728200    	4133000    	1701900      	53780500              	2614000        	570600
3100   	52866900    	2124000    	884000      	42975600              	2208300        	458800
3200   	45682100    	2410100    	957200      	35919700              	2296200        	486100
3300   	52157600    	2228400    	939400      	45950600              	4187900        	853700
3400   	39541700    	4672000    	1895000      	47517200              	2405300        	497900
3500   	65393400    	2448700    	986600      	50756400              	2535500        	516000
3600   	51704800    	3777500    	1539900      	44234900              	2561200        	529900
3700   	55762600    	2841800    	1921300      	55106600              	2681200        	548000
3800   	51332800    	3932700    	1619100      	61166200              	5039500        	1263000
