Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
4400   	69640000    	4811700    	3616400      	71256500              	6083600        	1156900
4500   	73444800    	4134800    	1659900      	59756200              	3795500        	669900
4600   	60795200    	5210100    	1979400      	57328800              	3369700        	695600
4700   	74202100    	3357200    	1379300      	53500200              	4021000        	755300
4800   	110123600    	5442300    	2298300      	77338800              	3983000        	829700
4900   	73154400    	4457600    	1793600      	84706600              	3644300        	840900
5000   	62730200    	4024400    	1543600      	60057700              	4176200        	812000
5100   	79768400    	3649400    	1497300      	58112300              	7635800        	1559300
5200   	69464700    	7374200    	3447800      	69046900              	9070000        	1789800
5300   	66993100    	4163400    	1552200      	87498700              	3968700        	812500
5400   	82110600    	3890800    	1570300      	67559300              	4589000        	909500
5500   	92092000    	3987900    	1602600      	61308900              	4144900        	841900
5600   	90697500    	4722200    	1648400      	65771900              	5191100        	859000
5700   	132322000    	6868300    	2614900      	85832800              	7882400        	2024800
5800   	85164400    	4290400    	1713300      	71481100              	4544400        	2016800
5900   	87725500    	4340500    	1722800      	72291800              	4672400        	965200
6000   	89934300    	4741000    	2024800      	68514000              	4564100        	919900
6100   	76706800    	4451300    	1830200      	87140600              	4757200        	937100
6200   	84013500    	5070000    	2000400      	85475700              	5352700        	1015100
6300   	101567400    	5979200    	2328600      	83965100              	4947000        	967100
6400   	79063700    	5295800    	2016600      	83473100              	5593000        	1100500
6500   	81154000    	10977800    	4451300      	118613500              	5009600        	997200
6600   	101733000    	4883900    	1952400      	83834400              	5233700        	1050600
6700   	100442000    	8700100    	4563200      	90889100              	5926800        	1100000
6800   	95834500    	6225100    	4809500      	109631900              	9880100        	2486300
6900   	95574800    	5136100    	2053600      	95031600              	5341100        	1130400
7000   	137150800    	5249000    	2161400      	119862700              	6027400        	1234700
7100   	137381400    	6852000    	3291400      	98169800              	5499700        	1100400
7200   	88350300    	5386800    	2159700      	121575500              	15360500        	3241200
7300   	96210700    	5611300    	2193200      	82390800              	5951700        	1132900
7400   	120492300    	12504200    	5363600      	108400200              	5748300        	1149400
7500   	102008300    	5687200    	2251100      	117581000              	5941800        	1183900
7600   	113130700    	9808700    	2389500      	110770700              	6205200        	1228700
7700   	106147700    	6602500    	2589900      	114434800              	6100600        	1199400
7800   	118470900    	11721300    	5172100      	142998000              	7271900        	1328000
7900   	135629300    	11385200    	5290200      	121630500              	6228000        	1233300
8000   	133243400    	6337600    	2442600      	96341800              	6272800        	1244800
8100   	113141600    	6168400    	2489600      	90593900              	6342900        	1281100
8200   	130536100    	6204000    	2474600      	118589200              	10746700        	1320400
8300   	117461400    	6346600    	2574500      	100260400              	6553400        	1353300
8400   	96207200    	6363100    	2579300      	114396200              	6797300        	1353400
8500   	104803800    	6563000    	2679000      	120809400              	9532900        	1330600
8600   	139063000    	6701500    	2634500      	113812000              	9470300        	1820500
8700   	146921300    	8761900    	4114600      	127696000              	6960200        	1370900
8800   	110762700    	6988400    	2747500      	141426100              	7003000        	1383400
8900   	132000700    	6802200    	2717000      	157388800              	14552200        	3717600
9000   	123127500    	6907800    	2802900      	116313400              	7220200        	1441600
9100   	105142600    	14549500    	2985700      	165489000              	9202500        	3251200
9200   	141839900    	7761300    	2884700      	130604400              	8391500        	1557700
9300   	162250600    	10952800    	5324700      	108653800              	8368900        	1483800
9400   	174225000    	7269700    	2915000      	145222700              	7515800        	1493000
9500   	141355500    	8918400    	4407400      	119151800              	7646500        	1510000
9600   	137756100    	7420400    	2992700      	117904800              	7781500        	1606900
9700   	156718900    	11837500    	4901800      	121337000              	8105900        	1548900
9800   	188628000    	8505600    	3727600      	119454500              	8018200        	1565700
9900   	119384500    	7686900    	3102700      	133061500              	11177400        	1690300
10000   	149451900    	7793600    	3081100      	142720800              	8202800        	1703700
