Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1297900    	46600    	23700      	1205100              	48500        	15200
200   	2519700    	107400    	52200      	2473700              	112900        	30900
300   	3558100    	139500    	65800      	3028900              	147400        	38500
400   	5238600    	245000    	111800      	5764700              	258100        	65200
500   	5177700    	253700    	113200      	5496500              	425900        	112100
600   	6309400    	315600    	138800      	6262900              	327700        	79900
700   	12078000    	469200    	205900      	10364800              	497700        	121500
800   	12060600    	443400    	194800      	9370600              	923200        	215200
900   	12148200    	954900    	452300      	10935300              	658800        	153200
1000   	18755200    	732300    	248100      	11524500              	592200        	134700
1100   	13249800    	635700    	273000      	13376600              	678800        	150500
1200   	17043000    	878000    	374200      	14848800              	734000        	167800
1300   	18000600    	856600    	583400      	13919900              	1321000        	188800
1400   	18489800    	847300    	368800      	18851800              	1094400        	246700
1500   	26857500    	1177100    	607800      	21020200              	951700        	209300
1600   	17903800    	979300    	413800      	20119300              	1162400        	242300
1700   	21750000    	1324300    	608100      	26237200              	1638800        	358300
1800   	25246000    	1687500    	708600      	25657900              	2857500        	648000
1900   	30972700    	1540300    	640600      	49072800              	1932700        	461700
2000   	28664400    	2321300    	693300      	33002900              	2651600        	381600
2100   	31824100    	2233400    	763000      	33208300              	1584100        	318600
2200   	29614500    	1449100    	603100      	28511300              	1642300        	333400
2300   	30734000    	1478000    	618500      	31009500              	1965000        	412400
2400   	38118800    	4372700    	730600      	39868300              	2093200        	552600
2500   	42408400    	1864600    	734100      	34452000              	1931200        	491800
2600   	37895900    	1727500    	717000      	32470400              	2320900        	413800
2700   	38169900    	1775900    	747900      	37475900              	1851800        	398000
2800   	38134800    	2313800    	964500      	55480800              	3508500        	981200
2900   	57116000    	3059600    	1107000      	40070600              	2822700        	566600
3000   	42743500    	2516200    	1035400      	41988400              	2817800        	647700
3100   	46299000    	2632400    	1088300      	39565000              	2173300        	449700
3200   	38370500    	2691200    	1123900      	41138100              	2259900        	471300
3300   	60236300    	4740200    	1432200      	58154000              	4447100        	484700
3400   	49364000    	2573300    	1697100      	48539200              	3157900        	653200
3500   	77168500    	2731500    	1985800      	48505600              	2792100        	559700
3600   	50969800    	2586100    	1107800      	50078900              	2647200        	534800
3700   	54788000    	2531300    	1040000      	44979100              	3309200        	684000
3800   	55464300    	3414300    	1372100      	47714900              	5928400        	766800
3900   	67110900    	2911000    	1790200      	53484900              	3060600        	734700
4000   	63956900    	5815200    	2315900      	53296400              	3596700        	737500
4100   	54496500    	2848300    	1167400      	57780500              	5086200        	916700
4200   	66972100    	3215100    	1810200      	59483700              	3131400        	618000
4300   	70687200    	5164200    	2543300      	73858100              	4298300        	642600
4400   	68406300    	3090000    	1298000      	102964200              	4699400        	995400
4500   	63126600    	5437900    	1843600      	58675800              	4657100        	894600
4600   	79118700    	3628700    	1407400      	69209400              	4692000        	1100300
4700   	83838200    	4818600    	1864700      	64757300              	5345400        	1080700
4800   	79854900    	5367400    	3329200      	67233900              	4189800        	729000
4900   	79550000    	4562200    	1843700      	85704300              	3629200        	782500
5000   	83141800    	4307900    	2341000      	79061500              	4344200        	975900
5100   	84267200    	4372200    	1866300      	76632500              	4051900        	777200
5200   	82096100    	4046900    	2036800      	61912700              	5847500        	1191800
5300   	94165900    	7528000    	2530700      	78141400              	6310900        	1023800
