Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
6000   	70058400    	4366500    	1776900      	69778400              	6462100        	1209300
6100   	73324400    	4454100    	1788100      	78399800              	5249100        	1055600
6200   	95307700    	5833900    	2065600      	75334900              	5056300        	966800
6300   	112793000    	10473900    	4205300      	125917100              	5835600        	3677600
6400   	98628200    	5589400    	3772200      	79293600              	5500000        	1047500
6500   	107555600    	5180400    	1980000      	79051800              	7739100        	1413900
6600   	82894300    	4872500    	1965200      	79160200              	5072000        	1015800
6700   	86382700    	5268800    	2044000      	79561500              	5168400        	1032000
6800   	80819900    	5263600    	2442400      	88074600              	7749200        	1252700
6900   	92704100    	5717700    	2512600      	93844400              	8176500        	1194800
7000   	101084900    	7657500    	2326200      	92301500              	5911200        	1085700
7100   	85092400    	5615600    	2199600      	92436600              	5550800        	1094700
7200   	85408800    	5578400    	2442500      	88096200              	6268700        	1194500
7300   	91418100    	8067500    	2576000      	97478200              	6318600        	1132000
7400   	89597100    	6477900    	2447000      	89749300              	5759800        	1167800
7500   	90145600    	5638000    	2296700      	87181600              	5875600        	1165300
7600   	92128100    	5763700    	2287100      	89137300              	6629400        	1259100
7700   	92150500    	5783500    	2325600      	96729800              	6404800        	1200700
7800   	93175500    	6554800    	2520700      	96528500              	6124000        	1215700
7900   	95684000    	6509700    	2546100      	95833100              	6173100        	1234300
8000   	96447000    	6045600    	2478100      	98590400              	7146100        	1248000
8100   	91260100    	6120000    	2433200      	96061800              	6432900        	1261400
8200   	102282300    	6578200    	2658400      	101805700              	6486800        	1281200
8300   	100030900    	7140300    	2584900      	94049300              	6520600        	1295700
8400   	101994800    	6525700    	3279600      	97754200              	6641100        	1319400
8500   	108631900    	6660500    	2567800      	104441000              	7528500        	1439200
8600   	107352200    	6552600    	2636500      	103522100              	6794400        	1348500
8700   	108143000    	6629900    	2670200      	102298000              	7548700        	2145200
8800   	101936600    	6738400    	2688100      	105785000              	7000900        	1396400
8900   	107681500    	7632500    	2915300      	110491600              	7055900        	1403700
9000   	114680200    	6885100    	3534300      	109223900              	7178200        	1424000
9100   	113794200    	7055000    	2801800      	106006400              	7250300        	1443600
9200   	112990500    	7052600    	2836600      	107303000              	7402700        	1460500
9300   	108968000    	7689100    	4255200      	110883300              	7540700        	1496100
9400   	107695400    	7258900    	2921600      	112691600              	8118800        	1509000
9500   	113468100    	7714200    	2952100      	118064000              	7650200        	1510300
9600   	114354200    	8005600    	3224400      	112856700              	7735000        	1527900
9700   	120744700    	7603100    	3248400      	110379600              	7857700        	2097500
9800   	122022900    	7574300    	3036500      	123196900              	7908900        	1569300
9900   	123032400    	9404200    	4243300      	119644500              	7972400        	1581800
10000   	123273500    	8412800    	3101500      	115618300              	10440900        	1600100
