Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1689400    	56600    	28100      	1905500              	80200        	23800
200   	5022700    	134000    	72600      	2887200              	90000        	25600
300   	4730000    	212200    	97500      	4718200              	220000        	58400
400   	9543100    	556800    	202400      	8807100              	412200        	109700
500   	10149000    	678000    	240800      	10314200              	468500        	133900
600   	8106900    	355100    	150400      	7533500              	329400        	80200
700   	9048200    	531200    	178200      	7366400              	572700        	96500
800   	9969100    	470400    	189300      	10208200              	515600        	115600
900   	13757300    	503000    	217200      	10730500              	788700        	183000
1000   	10592800    	621800    	246300      	11282700              	610800        	135400
1100   	16831900    	960300    	413000      	12073000              	677100        	149200
1200   	14444300    	783200    	320900      	18666100              	1120600        	286600
1300   	20751800    	1782500    	741800      	15367300              	824400        	183800
1400   	16158600    	847200    	355600      	22666100              	1798500        	402500
1500   	20978300    	1148000    	488600      	20537100              	2312800        	488700
1600   	20782800    	1108200    	444500      	17930400              	1880100        	223200
1700   	28018600    	1354800    	579300      	23434500              	1235000        	258300
1800   	27061400    	1122700    	474300      	22159400              	1305100        	269800
1900   	22217600    	1327900    	559700      	30986600              	2734900        	620900
2000   	27876600    	1263400    	525300      	23813800              	1366500        	323600
2100   	26336500    	1374300    	593400      	38334800              	2078600        	442400
2200   	33995900    	1423000    	598600      	32630500              	1586300        	311400
2300   	45440600    	2288900    	971100      	46277100              	2707400        	404900
2400   	32598700    	2434700    	952600      	46089500              	2878600        	607000
2500   	36451200    	2316200    	853300      	29565700              	1726300        	370700
2600   	32674000    	2478900    	779700      	34518100              	2220600        	472200
2700   	34882000    	2252800    	919700      	32444300              	1869300        	396000
2800   	42773700    	2890600    	1208100      	45430000              	2101400        	410300
2900   	41119200    	1929800    	796400      	43869300              	2087900        	439800
3000   	40720000    	4550700    	1983300      	41504200              	2108800        	439300
3100   	53147300    	2076100    	1448300      	48555100              	2724600        	566600
3200   	49811000    	3375000    	1337100      	44985600              	5001000        	563500
3300   	43814300    	3254700    	1831200      	43821000              	2964600        	695700
3400   	41213200    	2490900    	955100      	38360600              	2419000        	497000
3500   	51025800    	2389000    	1100900      	55139900              	2633100        	547200
3600   	48409700    	2488100    	1011100      	70339300              	7712600        	817700
3700   	51455400    	2867200    	1114200      	48157400              	2685900        	545000
3800   	49389100    	3403200    	1360600      	49843600              	2757500        	557000
3900   	53323400    	3775400    	1480700      	55670800              	2870400        	573000
4000   	74702000    	3461300    	1415900      	71104200              	2972500        	607800
4100   	72540500    	2988700    	1379500      	56826500              	6518800        	1211500
4200   	64858800    	5224800    	2115000      	49248100              	3042900        	617500
4300   	82874600    	5351300    	2238600      	62938400              	3133000        	637500
4400   	68469500    	6386900    	3022000      	67169900              	4880900        	980100
4500   	67967000    	3198200    	1349600      	72467800              	5718400        	1006700
