Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1896700    	50100    	23800      	1244000              	51700        	15600
200   	2866500    	87500    	172000      	2055600              	92300        	25500
300   	3666300    	198400    	66500      	5841300              	227700        	49500
400   	5179300    	200900    	93200      	4181900              	541200        	52600
500   	5878100    	255200    	119100      	6243900              	297300        	66100
600   	7538600    	319700    	140200      	7063200              	375900        	87800
700   	9037600    	425100    	178400      	10523900              	449300        	103900
800   	10763000    	592400    	199500      	9501200              	588700        	137700
900   	10706900    	630300    	275100      	13312300              	835900        	224800
1000   	11643200    	666600    	247500      	11709700              	604600        	146700
1100   	11971600    	648000    	277300      	13163600              	757200        	163300
1200   	14960700    	903200    	382500      	17527100              	1036900        	227400
1300   	16857800    	798000    	395200      	15553800              	829700        	197200
1400   	18329800    	862200    	367100      	25678900              	1283800        	206100
1500   	21112000    	1796600    	823100      	18560700              	1096900        	227500
1600   	21793100    	1109600    	457800      	21277500              	1034000        	227400
1700   	22204100    	1169300    	476400      	22241800              	1137000        	239400
1800   	22563900    	1118700    	468600      	20270000              	1210400        	254500
1900   	25528400    	1500700    	623200      	24966600              	1557100        	336000
2000   	30176200    	1600900    	667500      	24461900              	1315300        	280600
2100   	28627500    	1674200    	702100      	23371000              	1426500        	295600
2200   	33133300    	3856200    	1257200      	32284600              	1462600        	315000
2300   	28877100    	1480900    	618400      	24964500              	1542900        	329900
2400   	26987800    	1555500    	648700      	27737100              	1627200        	347600
2500   	29007000    	1814900    	719700      	42318200              	1694200        	366600
2600   	42408500    	1707300    	701800      	31048900              	1851500        	479800
2700   	45354100    	1987000    	786500      	35377900              	2170400        	431600
2800   	44262100    	1902800    	807100      	41149800              	2250400        	447700
2900   	35893300    	2450000    	1009400      	35740700              	2555800        	585900
3000   	48236200    	2338700    	1122400      	41829800              	2287800        	553600
3100   	43575600    	2708600    	919400      	39588100              	2443700        	498900
3200   	44390600    	3197500    	1129700      	41096400              	2308400        	470600
3300   	44124800    	2865300    	1211300      	40270300              	2451800        	517300
3400   	47839500    	3066500    	1199000      	44585900              	2454200        	511800
3500   	43240000    	2387000    	1069100      	40831700              	3004900        	523100
3600   	44100300    	3278900    	1011500      	52616400              	3914700        	863800
3700   	51863200    	2879800    	1116200      	42616600              	2667700        	543300
3800   	60195400    	2888300    	1222400      	60749900              	2728800        	561700
3900   	45544400    	3060600    	1179000      	50318200              	2844700        	1633800
4000   	73472100    	3182200    	1578700      	56237700              	4217600        	937100
4100   	52676100    	4220100    	1176000      	53027900              	4192500        	1151100
4200   	52781200    	2923700    	1203400      	59422800              	4147900        	839500
4300   	52255000    	3064900    	1439300      	61913300              	4150700        	799300
4400   	63985500    	3885000    	1581800      	54731900              	3727500        	698400
4500   	64417200    	4474800    	1621100      	55732000              	4434700        	679300
4600   	58629800    	3238700    	1365900      	61914600              	3635100        	865900
4700   	64508400    	4469800    	1825200      	59126800              	3474000        	712900
4800   	68836400    	3943300    	1451500      	67853800              	3829200        	756400
4900   	63724300    	3570600    	1512000      	70525400              	3853500        	1289900
5000   	62233600    	3567100    	1456300      	60580900              	3710600        	763700
5100   	68614100    	3969800    	1478400      	63619200              	4688700        	779800
5200   	66351400    	3728400    	1517600      	80855800              	4086900        	811300
5300   	78358700    	4961100    	2131600      	75046700              	4151200        	813100
5400   	67593000    	5485100    	2022400      	64119500              	4048600        	825500
5500   	73469600    	4001900    	1616400      	71934700              	8560900        	1897500
5600   	78199400    	5165000    	3616400      	81069600              	5291200        	1081400
5700   	75014700    	4348500    	1736900      	78943100              	4321700        	967700
5800   	73709600    	4232700    	1896200      	83250600              	7580700        	1194000
5900   	80292400    	4779000    	1850100      	81004900              	5606900        	1127800
6000   	75313000    	4612400    	1784600      	84963700              	9771000        	1019400
6100   	176435000    	5805800    	2720800      	111022100              	13354100        	2946400
6200   	95592400    	5094300    	2023900      	82750500              	7764100        	1257800
6300   	85390900    	6166500    	2505500      	78449700              	6686300        	1216600
6400   	108834800    	5316600    	2057200      	87243500              	9826400        	1721200
6500   	87171800    	6290900    	2435700      	79130500              	7133300        	997400
6600   	87673800    	4884100    	1969100      	104433400              	5310300        	1131400
6700   	93089700    	5009700    	2005000      	74545200              	5159700        	1075800
6800   	108576100    	5141800    	2049200      	75979600              	6443200        	1070600
6900   	125419700    	6273100    	2263200      	95330200              	6498100        	1137000
7000   	94785200    	6847900    	2665600      	87378200              	10360900        	2107200
7100   	103901300    	8030600    	3303400      	91311000              	6435500        	1170800
7200   	93766000    	5419100    	2142300      	81517700              	11834700        	1158400
7300   	100489300    	6129900    	2337500      	98709300              	5731400        	1130600
7400   	125334400    	7450200    	2246200      	107603800              	6894400        	1437200
7500   	111836400    	7121500    	2887700      	100493700              	6118100        	1304000
7600   	101414700    	7211800    	2866400      	100071600              	7511700        	1486700
7700   	109377700    	7704000    	3564900      	107854900              	8542600        	1505200
7800   	110796100    	5946900    	2431000      	102707400              	6829900        	1501900
7900   	111193000    	6062100    	3033200      	101092500              	7806600        	1583100
8000   	100842700    	6026400    	2431700      	107375300              	6542000        	1254300
8100   	113894800    	6111200    	2505800      	104953200              	7103400        	1349500
8200   	125824800    	7539200    	2613200      	115605500              	6562300        	1442800
8300   	120662100    	8161100    	3202300      	114966500              	6663500        	1301200
8400   	122649000    	6788400    	3162100      	98454300              	6785000        	1418000
8500   	135461700    	6549800    	2633500      	107079600              	10134600        	2015800
8600   	117061300    	8966500    	3307900      	124025100              	8630200        	1815800
8700   	105464300    	6643600    	2678900      	120588500              	6872000        	1373000
8800   	131049800    	6806600    	2789600      	112132700              	11145900        	4266700
8900   	138201000    	7638700    	4977800      	114454400              	13493600        	1496900
9000   	166997700    	9858300    	3159400      	139132500              	21306000        	2656500
9100   	140139800    	8913500    	3502900      	123986100              	8296800        	1711600
9200   	132277000    	9625100    	3111400      	143215800              	10172700        	1610500
9300   	165905000    	9009900    	3934300      	166452000              	9269200        	1608000
9400   	160668200    	8711600    	3781000      	170736300              	10816700        	1834300
9500   	171417600    	11339700    	3254000      	117109800              	7715000        	1517700
9600   	133671300    	8892900    	4268200      	137066300              	7794300        	1580900
9700   	130776800    	7565800    	3006900      	133390600              	11650600        	1655400
9800   	133342000    	11471600    	4194900      	137023300              	10019200        	2020000
9900   	130320600    	8325500    	3189400      	139400300              	8335000        	3046200
10000   	133504700    	14840100    	6052500      	142701100              	8121100        	1623300
