Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1333900    	47400    	24600      	1062700              	39400        	12100
200   	3166200    	86300    	41100      	2794500              	168000        	38200
300   	4579700    	252500    	100300      	3852900              	151000        	39700
400   	6272600    	251900    	118700      	4471100              	207600        	52600
500   	6627000    	575100    	192600      	6284800              	394200        	99700
600   	7927000    	382700    	194800      	7273400              	436800        	87100
700   	7498400    	387100    	170200      	7556700              	420200        	96500
800   	9529900    	499100    	205700      	10312100              	515500        	114400
900   	10437900    	503500    	222400      	10094100              	618400        	134700
1000   	14646000    	580600    	252700      	11008500              	604100        	136800
1100   	14297500    	658600    	339300      	11887600              	706800        	209000
1200   	22556400    	719500    	302800      	13402200              	736300        	168600
1300   	21325800    	966100    	485000      	14713900              	806100        	183800
1400   	17399300    	894800    	421400      	15077400              	895600        	201100
1500   	17483400    	920000    	394500      	21386500              	969300        	213800
1600   	25457700    	1004400    	418400      	21509300              	1668300        	352200
1700   	25404000    	1788100    	674100      	26411700              	1820700        	430800
1800   	39802400    	2159000    	844600      	29839000              	2271000        	390200
1900   	27512800    	1327300    	547100      	23823800              	1389200        	284900
2000   	26232700    	1367600    	544200      	25884000              	1472900        	299700
2100   	26894900    	1529000    	594800      	23206100              	1380300        	293600
2200   	23991400    	1446800    	597900      	26771100              	2361800        	331900
2300   	27477600    	1504600    	620100      	26891300              	1577800        	328600
2400   	27568700    	1602700    	641600      	25782500              	1646900        	346300
2500   	31389600    	1629600    	673900      	27142900              	1767600        	364400
2600   	32402700    	1698600    	706700      	30579100              	1802400        	385200
2700   	34637200    	1953900    	933700      	30226700              	1853300        	396500
2800   	37500800    	1848600    	766500      	37423700              	1985200        	421000
2900   	33187700    	1927000    	826700      	33278000              	2940200        	423400
3000   	35130200    	2236600    	881700      	32992600              	2088300        	436400
3100   	40777200    	2119600    	871700      	35545000              	2209300        	456800
3200   	43669900    	2710900    	1330300      	34694500              	2247600        	466700
3300   	40295400    	2227700    	934800      	41464800              	2453600        	500100
3400   	42641300    	2353700    	977400      	37105900              	3223700        	630400
3500   	41279300    	2381600    	983000      	38404100              	2506100        	514900
3600   	45278800    	2509200    	1040000      	40066200              	2593800        	529200
3700   	46117800    	2709500    	1101800      	40515800              	2645300        	542800
3800   	47947200    	2608500    	1070200      	43854100              	2721400        	559100
3900   	43169300    	2706200    	1137900      	44472000              	2930800        	755800
4000   	66931800    	4633300    	2432400      	60752900              	2882900        	589700
4100   	48804600    	3181400    	1255700      	54845600              	3866100        	1008800
4200   	58150000    	3820000    	1885700      	50437900              	3490100        	673200
4300   	57194700    	3773600    	1574600      	51938200              	3179600        	645200
4400   	59601100    	3817400    	1293800      	54727900              	3652800        	786500
4500   	69710200    	4382200    	1834200      	54899700              	3617300        	726200
4600   	54777100    	3286700    	1330500      	53118100              	3558200        	696300
4700   	58741700    	3337300    	1380300      	67363200              	3875400        	756300
4800   	69523600    	4947200    	1465600      	58703500              	3822200        	737800
4900   	58281600    	3551200    	1484700      	60233800              	3876300        	766100
5000   	67068700    	4042400    	1795000      	57912000              	3779700        	786800
5100   	64179300    	3766700    	1514100      	58368900              	4247900        	830400
5200   	64178400    	3722900    	1491200      	59620400              	3884300        	797100
5300   	71813400    	5268400    	2346500      	67174300              	3974300        	809000
5400   	77817300    	3961400    	1576800      	62850300              	5251200        	1240100
5500   	69590600    	6244900    	1760300      	72511300              	4243400        	867900
5600   	77440900    	4590500    	1663500      	72936700              	4271200        	1031300
5700   	73580800    	4970200    	1727100      	64894900              	4312400        	876800
5800   	73744200    	4780100    	1854400      	70481900              	4391900        	888100
5900   	76136400    	4793400    	2338300      	79149800              	5746300        	933100
6000   	72880300    	4448700    	1875800      	87475000              	5750200        	1473500
6100   	72940400    	5171700    	1980900      	78772600              	5332900        	978400
6200   	79534000    	4640700    	1867900      	88044000              	5297400        	1356400
6300   	80466900    	5448000    	1996800      	76673800              	5116100        	994000
6400   	82192100    	5841100    	2535300      	85455000              	5492900        	1045900
6500   	84706100    	5414200    	2087100      	84029100              	5055600        	1013700
6600   	87369400    	4964900    	1999700      	81706400              	5923800        	1022100
6700   	83709600    	5714100    	2801400      	75073400              	7768400        	1119000
6800   	88337700    	5242600    	2453000      	86214300              	5304800        	1063400
6900   	83787600    	5273600    	2087000      	88868200              	5590500        	1076000
7000   	95221900    	5515200    	2331700      	81571200              	5610800        	1102800
7100   	95607600    	6279100    	2321200      	86262700              	7213000        	1113900
7200   	83144000    	5388200    	2346900      	86906900              	5571400        	1116400
7300   	88484500    	5570700    	2280000      	90055300              	5919300        	1220400
7400   	88407800    	5598400    	2226200      	90009400              	7105600        	1370200
7500   	85985100    	5740600    	2240700      	84416500              	6941200        	1167000
7600   	89282500    	5700700    	2282800      	92004400              	5946600        	1180900
