Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2005900    	65300    	33300      	1783100              	68400        	27900
200   	3029900    	128800    	60600      	3727700              	135900        	55200
300   	5586100    	248200    	112000      	5269400              	254600        	67200
400   	4435900    	194500    	88700      	4214800              	205100        	52300
500   	7159700    	322700    	169600      	7217400              	401700        	97700
600   	9726000    	515600    	212100      	6216200              	327500        	79900
700   	18800100    	1094200    	474600      	17292600              	828300        	197600
800   	13638600    	694900    	431100      	14095500              	500700        	117300
900   	17396200    	791800    	345900      	14204300              	602600        	131200
1000   	14083200    	598300    	257400      	11207000              	749700        	168600
1100   	11950100    	796400    	347700      	15088900              	1166600        	265100
1200   	20822300    	1124300    	477600      	17678000              	834300        	190600
1300   	16522900    	862200    	361200      	17490000              	802500        	185400
1400   	20514400    	843200    	366600      	19098800              	1097200        	248800
1500   	20220000    	1022000    	477300      	18333600              	1194100        	290600
1600   	20957400    	1089100    	443300      	19976600              	1173800        	238800
1700   	23278700    	1578500    	672500      	26281100              	1401900        	305400
1800   	24433000    	1228400    	1034900      	25062800              	1195600        	366500
1900   	29664000    	1487600    	623000      	21423300              	1236300        	270400
2000   	24980700    	1258800    	546600      	22399400              	1308000        	280300
2100   	25867700    	1329200    	565100      	22742600              	1401600        	293600
2200   	31320400    	1404100    	600100      	53994100              	3292500        	685100
2300   	44267500    	1990700    	797500      	28661800              	1633900        	346600
2400   	48017200    	1635500    	650700      	41783200              	1668800        	346100
2500   	28142700    	2885500    	1347400      	39636500              	1899100        	390700
2600   	33779700    	1827000    	741000      	32760800              	1962800        	380000
2700   	32122400    	1841100    	731900      	30636500              	2183700        	396100
2800   	35263700    	1847900    	763400      	32861700              	2683700        	512900
2900   	40616200    	1935600    	800300      	39286200              	2007300        	467500
3000   	37433200    	2024300    	819100      	32626600              	2088500        	437800
3100   	39607400    	2316900    	927700      	40406400              	2458100        	572400
3200   	49584000    	2155200    	927800      	35005700              	2507100        	473700
3300   	49396000    	2227600    	918400      	36099900              	2341400        	484800
3400   	50098700    	2309300    	944200      	41586200              	2405500        	500400
3500   	48752000    	5526500    	2443600      	81420500              	5832300        	702500
3600   	56517200    	2493900    	1018700      	42419700              	2890400        	565400
3700   	64269000    	2657000    	1097600      	62424900              	2639100        	546900
3800   	49117400    	3122600    	1154900      	41986800              	2722600        	559600
3900   	45680400    	3947900    	1092900      	88619500              	3365900        	810500
4000   	71053100    	3002100    	1151300      	47484800              	3296100        	1175500
4100   	57892400    	3493900    	1247100      	87523400              	5336600        	1258600
4200   	59702400    	2959100    	1527900      	46636200              	3245100        	626000
4300   	65634900    	4728500    	1918100      	60594500              	3320200        	720300
4400   	49040800    	3085900    	1268900      	48708400              	3256400        	649700
4500   	57325500    	3154400    	1302600      	77020300              	3358300        	683500
4600   	54717000    	3231200    	1365000      	59195500              	3379900        	693500
4700   	87858600    	3380700    	1373900      	51915200              	3498700        	709000
4800   	54880500    	3689900    	1422700      	78084400              	5672500        	1288300
4900   	58810600    	3527900    	1437700      	54339900              	3645900        	746700
5000   	74422300    	5330300    	3261400      	75370600              	5083300        	1004900
5100   	77372200    	4075700    	1518500      	66865800              	3918800        	782200
5200   	85645200    	4307800    	2122300      	64157100              	10238400        	1790500
5300   	61999200    	3838600    	1559800      	60334100              	4488200        	869100
5400   	89536000    	6871100    	2787100      	127195000              	6697900        	1445800
5500   	79582700    	3979500    	1599600      	75691700              	5490700        	1098500
5600   	74403900    	4526500    	1759600      	76107600              	5675700        	1097100
