Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2285100    	111800    	68500      	2812700              	114300        	36100
200   	3343300    	124500    	79700      	3410700              	163200        	46200
300   	7504500    	183600    	89800      	3505400              	166900        	41600
400   	6435300    	293200    	164900      	6049000              	306500        	77100
500   	5982300    	299900    	121900      	5888900              	295600        	69200
600   	7101300    	356400    	148300      	6254200              	327400        	79700
700   	7494300    	376700    	171500      	7357200              	395400        	95500
800   	16026800    	490500    	207900      	9350300              	516300        	115000
900   	14338700    	810400    	324400      	12156500              	675800        	155500
1000   	12974400    	1090200    	424400      	13233200              	749200        	169700
1100   	11836900    	632500    	282800      	12552100              	792700        	148900
1200   	16415600    	701400    	300500      	12934300              	733900        	166000
1300   	16595100    	774000    	329400      	14246500              	847800        	182700
1400   	17960300    	865400    	360400      	14983900              	880200        	197800
1500   	16581600    	913100    	393000      	16125200              	955400        	209700
1600   	17354000    	976200    	419800      	17277900              	1028700        	223600
1700   	21595000    	2537600    	790200      	33163700              	1092000        	240500
1800   	27737700    	1713700    	715500      	25942600              	1764400        	364000
1900   	22859200    	2787100    	503100      	46722000              	1394400        	300600
2000   	27066000    	1389400    	582300      	34232300              	1643900        	354600
2100   	34647800    	1374000    	578800      	22784000              	1394300        	294300
2200   	23919400    	1443400    	586000      	27119900              	1835700        	389100
2300   	51465500    	1892400    	975600      	35096800              	1564400        	329100
2400   	26612500    	1556100    	654000      	26350400              	1694900        	346000
2500   	28480700    	1626600    	674500      	41796800              	2591200        	568300
2600   	36656500    	2266300    	892700      	34288600              	1772400        	379400
2700   	30645600    	1772600    	904300      	33030000              	1857500        	396300
2800   	31708100    	2324300    	960200      	34804400              	1972100        	411100
2900   	37740200    	2588300    	910400      	36791100              	2010700        	424000
3000   	35876500    	2004100    	832400      	39185600              	2108500        	444000
3100   	34480700    	3050500    	859700      	53148700              	2932400        	454300
3200   	40795900    	2407700    	946100      	35338500              	2248300        	469200
3300   	50097600    	2890200    	1189500      	45036400              	3251200        	727500
3400   	46926700    	2312500    	949000      	37828400              	2902900        	497600
3500   	47346500    	3028700    	1230900      	43230000              	2485000        	516600
3600   	55208700    	5687700    	2283600      	52591000              	2579500        	534000
3700   	42250100    	2643100    	1034000      	41138600              	5156100        	544400
3800   	48935300    	3571000    	1275900      	41720600              	2722200        	561400
3900   	72292800    	6148300    	2784900      	56166400              	2799700        	574300
4000   	44917000    	2766700    	1170500      	44463200              	3234000        	631400
4100   	50877100    	2846800    	1190300      	57045400              	2955700        	601400
4200   	46884200    	3049400    	1313500      	50421800              	7614300        	1474500
4300   	61817700    	3088700    	1253000      	61932000              	3510000        	676000
4400   	49618300    	3097700    	1265500      	65024200              	3689700        	710600
4500   	66226100    	3548700    	2545500      	49470100              	3296200        	674800
4600   	60042400    	3244600    	1337800      	70759200              	3637400        	689000
4700   	57925500    	3718400    	1468400      	57448800              	3452500        	705300
4800   	62079900    	3524400    	2307800      	53624400              	3591400        	724300
4900   	55151300    	3514600    	1429600      	71268500              	4065000        	794000
5000   	78008500    	5066700    	2144400      	66907400              	8703900        	2015500
5100   	64781600    	8290800    	3345000      	80854400              	3970800        	816000
5200   	63134800    	4471600    	1982500      	73662700              	3956500        	795900
5300   	64359000    	4247500    	1662400      	80404700              	3975500        	810300
