Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1280500    	41300    	21000      	1070300              	43000        	12800
200   	4151500    	170700    	82800      	3708900              	156600        	43200
300   	5125800    	139700    	65300      	5091300              	170000        	50900
400   	7071400    	294200    	139900      	6270900              	309800        	82900
500   	5243600    	253300    	113700      	5121600              	264400        	64300
600   	11235300    	395000    	176000      	7484900              	371200        	86000
700   	9364800    	474100    	208000      	9380200              	502900        	121900
800   	11867700    	542900    	240700      	8867900              	459500        	108400
900   	14513200    	635500    	278300      	11464400              	527700        	122200
1000   	16776900    	569400    	252300      	10795600              	592700        	133800
1100   	14744600    	803000    	343700      	16381700              	2082100        	350100
1200   	14918400    	1527700    	507900      	25016700              	820100        	178700
1300   	19567100    	1532100    	628400      	24562200              	1627000        	337400
1400   	18797900    	859300    	361200      	16888800              	882100        	197400
1500   	16348800    	908700    	388000      	16146100              	967500        	209200
1600   	28094900    	1407300    	531400      	21161800              	1166400        	239200
1700   	19431300    	1171700    	470700      	21054900              	1781400        	271100
1800   	23415200    	1119800    	474300      	19468800              	1185200        	253900
1900   	40323900    	1336700    	553000      	20934300              	1264600        	267300
2000   	26982400    	2922800    	861200      	34934400              	2995900        	631000
2100   	24124500    	2660200    	1116600      	38852900              	1825200        	419800
2200   	37984100    	1575100    	757900      	24370000              	1459500        	310500
2300   	39792600    	1651700    	662600      	31841000              	1785700        	416000
2400   	31409200    	1741300    	694200      	30190700              	2023900        	431800
2500   	29560500    	1861300    	693700      	37075400              	3026000        	651800
2600   	37057300    	2179500    	775300      	30936300              	2505400        	386900
2700   	33875500    	1984000    	787800      	33300700              	2320500        	498000
2800   	32062200    	1884200    	765000      	40688100              	2499600        	548800
2900   	35519100    	1930300    	797800      	33105200              	2241500        	437300
3000   	34185400    	2248800    	1376500      	44228100              	2684400        	600600
3100   	49943700    	2629400    	1081000      	47367700              	2169600        	453200
3200   	39329900    	2150600    	904800      	38813500              	2711900        	499500
3300   	56900100    	3928700    	2085600      	36411500              	2372400        	507800
3400   	54880400    	2393400    	1058500      	47512900              	3629800        	1007300
3500   	58505900    	2384300    	977700      	38657700              	2478400        	515100
3600   	46701100    	2516500    	1074800      	41151700              	2555800        	529900
3700   	74867300    	3988900    	1626000      	43140000              	3378300        	547200
3800   	58227900    	3144500    	2058700      	54901600              	2745300        	560000
3900   	50241200    	2696100    	1111100      	55568400              	2941600        	640700
4000   	54339600    	4884200    	2008900      	73831700              	3915000        	803800
4100   	46364900    	2911800    	1158000      	64775100              	5533900        	977900
4200   	58804700    	3062300    	1204400      	54604400              	3103700        	619200
4300   	62761100    	4543300    	2170400      	55295500              	3896000        	790000
4400   	53557000    	3108800    	1289500      	48184800              	3205800        	650800
4500   	93360100    	3650500    	1428800      	66118200              	4843500        	1503300
4600   	82754400    	3238600    	1317400      	72021700              	3452100        	688700
4700   	73604800    	4278200    	1803000      	58156000              	3462100        	709200
4800   	55861000    	3466200    	1380000      	57543700              	5282000        	1289700
