Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2043600    	74000    	37300      	1900000              	78800        	24600
200   	2469500    	126700    	63700      	2401000              	101400        	27000
300   	3842900    	173400    	83000      	3783100              	181600        	48000
400   	7600700    	225600    	121500      	8984300              	796300        	66400
500   	8398600    	325800    	136500      	5160100              	264400        	64900
600   	6376300    	315900    	141300      	6448100              	525900        	86100
700   	7838300    	420000    	177200      	8401100              	466300        	102200
800   	12687400    	554500    	268000      	9069400              	462000        	107500
900   	9807300    	504500    	220100      	9497800              	526800        	122500
1000   	10609300    	570100    	243500      	10537300              	592700        	135200
1100   	23863700    	641200    	281400      	11463300              	878100        	148900
1200   	22592800    	1593700    	675300      	25191400              	1875500        	479400
1300   	20897500    	1175400    	496000      	19158300              	1003500        	218400
1400   	32285600    	1105300    	486900      	17967700              	913900        	206800
1500   	20562700    	1157200    	492900      	18709300              	959100        	209200
1600   	17560500    	1101100    	426500      	20228000              	1493100        	694900
1700   	28658700    	1794100    	831800      	27552900              	1452600        	295300
1800   	27846100    	1360700    	511600      	23948100              	1302900        	270700
1900   	27861100    	1668400    	783600      	22690500              	1401600        	266500
2000   	26855700    	1457400    	588400      	27612100              	1517700        	376900
2100   	28228300    	1389800    	685800      	25490900              	1763800        	368200
2200   	28836100    	1450800    	597200      	34750300              	1998500        	331400
2300   	27860700    	1514800    	632200      	29496900              	2139100        	418700
2400   	27667400    	1563100    	647000      	32514600              	1973500        	347100
2500   	32939200    	2440500    	969600      	32000700              	1928000        	397100
2600   	34154300    	2066000    	772700      	40579200              	11397300        	3062400
2700   	50883700    	2046900    	1480200      	38277000              	2371100        	439800
2800   	40543700    	3260000    	1023000      	33794700              	2603800        	417700
2900   	45677100    	2896200    	871000      	57207700              	5699600        	719600
3000   	77036100    	4909300    	1264800      	55787600              	2592600        	475500
3100   	52060400    	3689100    	1224200      	53968800              	2686500        	501000
3200   	65464600    	3125000    	1275500      	49570600              	2929700        	513500
3300   	47624600    	3677900    	1007800      	47235200              	2664600        	528600
3400   	55799600    	3051600    	1412400      	63226400              	4097200        	933600
3500   	53424400    	3448000    	1096700      	56773500              	3734100        	582000
3600   	53431900    	4473000    	1765200      	50137700              	2897500        	572500
3700   	55950400    	2942500    	1284500      	59967400              	3641100        	795600
3800   	59390600    	4005400    	1497600      	56592700              	3274400        	619000
3900   	66166900    	4080500    	1286700      	50101400              	3341100        	578000
4000   	48127500    	3107200    	1249900      	48457100              	2877400        	587900
4100   	60492700    	2846900    	1175600      	45750400              	2962800        	601400
4200   	52281900    	3442500    	1307300      	56844100              	3110100        	616900
4300   	62166700    	3329400    	1301700      	49330400              	3530500        	676000
4400   	49830000    	3093800    	1299600      	59413200              	3203300        	660400
4500   	89588500    	3459000    	1429900      	49958800              	3282300        	729900
4600   	68949200    	3595300    	1329500      	52492600              	3778800        	732900
4700   	67975500    	3332000    	1535900      	73791200              	4380700        	757100
4800   	64871900    	3647200    	1509800      	64840900              	3652200        	736200
4900   	73806200    	3609500    	1528800      	65881400              	3633900        	750400
5000   	71030700    	3859900    	1846100      	67401400              	5547900        	984700
5100   	62696000    	3638900    	1584900      	68876600              	4775200        	1022100
5200   	65592600    	4976700    	1971900      	66314800              	3965000        	794700
5300   	75441200    	3963600    	1567500      	71881500              	4114700        	811600
5400   	86937100    	7134200    	2972400      	135022500              	5912800        	1316700
5500   	90110900    	4127000    	2371000      	68520400              	4170000        	842200
5600   	80675300    	5173700    	2117600      	76514400              	6643500        	1102800
5700   	83789500    	5817300    	2592000      	71354300              	5327500        	874800
5800   	76567700    	14572100    	11020700      	141517300              	6378500        	983400
5900   	89488400    	7415200    	2004100      	84675500              	5433400        	964000
