Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1531100    	49600    	25800      	1339300              	52800        	16500
200   	4464000    	138700    	77800      	3387500              	123000        	34400
300   	4005700    	149500    	69300      	3246200              	153100        	40700
400   	7627300    	247600    	113200      	5294800              	262000        	64800
500   	8517500    	319500    	140900      	5464600              	265800        	64500
600   	7827800    	317700    	139800      	6184600              	343600        	79600
700   	7605000    	376600    	168100      	8992900              	648800        	191200
800   	10518600    	549300    	238300      	11181900              	460200        	107300
900   	10827400    	505900    	220000      	10487900              	527000        	121700
1000   	18770400    	632000    	263400      	12004000              	595000        	134300
1100   	17925600    	633000    	274800      	20381000              	682200        	239500
1200   	25852900    	1500300    	636400      	16740600              	734800        	207800
1300   	21760900    	785300    	337500      	21398300              	1043300        	274400
1400   	22615100    	1113000    	491300      	21359900              	1359800        	292800
1500   	21609900    	1292400    	522800      	18679200              	1187900        	261300
1600   	21998700    	1242800    	520600      	26727000              	1041700        	224000
1700   	27239600    	1048200    	441300      	19222600              	1095000        	239200
1800   	26057800    	2119400    	643200      	24649400              	2015800        	323500
1900   	26041500    	1503500    	633300      	29660500              	1727700        	372200
2000   	25351600    	1810000    	676500      	26344600              	1644800        	352600
2100   	29511600    	1355900    	558400      	25474800              	1398700        	294800
2200   	25712900    	1573000    	625100      	27107100              	1466100        	309900
2300   	28585000    	1651100    	690100      	32931200              	1764400        	354400
2400   	51155100    	2450200    	1078300      	32115500              	1708700        	368000
2500   	41414500    	3519800    	1036400      	42343400              	1712200        	365600
2600   	38743900    	1724600    	725800      	31887600              	1986300        	414600
2700   	38667600    	2218500    	922600      	34566300              	2341700        	494300
2800   	32746800    	2245100    	766900      	46018700              	2423800        	518200
2900   	44270000    	2921500    	1200000      	39909300              	2972900        	599500
3000   	41028600    	2035500    	842900      	36127100              	2340600        	469600
3100   	75168500    	3860700    	1101400      	49456700              	2447800        	498600
3200   	44523700    	2742700    	948500      	45285400              	2311900        	475200
3300   	41084400    	2229200    	917800      	41147900              	2903000        	602800
3400   	45577800    	2330100    	959400      	49701200              	2515400        	553500
3500   	47574300    	2413500    	997800      	54342600              	5602900        	1036300
3600   	68809900    	4058200    	2222700      	57146700              	2668500        	553400
3700   	48900700    	5978800    	2458000      	87117000              	8581600        	798000
3800   	72653600    	4484700    	1557100      	57575200              	5617700        	896300
3900   	65225600    	4539500    	2857700      	64848100              	7210000        	1510600
4000   	97898800    	5549300    	3500600      	77289800              	5274600        	772700
4100   	58608600    	3214300    	1256900      	80374100              	2972100        	617500
4200   	91876300    	5104900    	2399100      	73310200              	4650100        	1019900
4300   	71311400    	3057600    	1252800      	64737500              	4657000        	1441400
4400   	56584400    	3639400    	1315100      	63864600              	4510500        	698800
4500   	53638300    	3569200    	1374600      	93350500              	7271600        	1348800
4600   	72483500    	5796700    	2453900      	71939900              	3639000        	748000
4700   	89567700    	3344100    	1382300      	63506700              	4109600        	1741100
4800   	82581000    	4501400    	1847300      	69710500              	4228400        	815300
4900   	103835100    	4319300    	1620300      	82637800              	3889700        	799200
5000   	72120700    	3967400    	1563700      	78659700              	3743700        	762400
5100   	82610500    	7607700    	1475900      	111010000              	7905500        	1709200
5200   	108614600    	8108700    	3509000      	93276800              	4215000        	851000
5300   	82675700    	3984900    	1641700      	82996500              	4956000        	1015600
5400   	97780100    	4202200    	1672300      	90407700              	6177100        	846000
5500   	70889300    	4986600    	1626800      	79006200              	6079400        	841000
5600   	81948900    	4072500    	1630000      	88349100              	8862400        	2029600
5700   	84351300    	5913100    	2094200      	83779000              	6517800        	1314200
5800   	99199500    	6452200    	2568700      	78668000              	10610300        	2010500
5900   	99974800    	4343400    	1755000      	98359600              	5271500        	1031900
6000   	105041000    	5302200    	1827400      	89245200              	5940300        	1015500
6100   	84820700    	5748600    	1826400      	81972600              	7042200        	1166600
6200   	90341000    	6267300    	2756800      	98057100              	5098900        	1165100
6300   	101193700    	4956400    	2282200      	109832600              	6741100        	1190000
6400   	116623400    	10247700    	3452600      	112386100              	4925100        	995800
6500   	79837900    	8593800    	1958600      	119389800              	7668600        	1640300
6600   	105985700    	7063800    	3575500      	97713500              	10840800        	2304300
6700   	99504800    	8214300    	2009200      	105458900              	9696100        	1851600
6800   	126411700    	5111200    	3295900      	92738700              	5320600        	1047000
6900   	110271800    	10954800    	2078100      	128283100              	6086400        	1218000
7000   	124830400    	5277600    	2181900      	107760600              	10177200        	1925900
7100   	111393400    	6666600    	2672000      	117569100              	11789500        	1102600
7200   	115242700    	9928800    	2853100      	105719300              	8385900        	1821300
7300   	128052700    	8914500    	5261000      	114229900              	7142200        	1378000
7400   	124317000    	8599200    	2324600      	148505500              	7202300        	1280900
7500   	141056400    	9496300    	3012300      	106848100              	6056800        	1239400
7600   	117537600    	7480900    	2975500      	142441700              	12590100        	2242600
7700   	118186800    	9076900    	2306400      	164591500              	13737000        	2340500
7800   	129088400    	9615800    	4125000      	138904100              	9809200        	1284800
7900   	123613600    	9234100    	3990300      	151522500              	10633100        	2219600
8000   	127394700    	6385800    	2419900      	138578700              	7062300        	1399900
8100   	111531800    	8068600    	3951600      	160123400              	8401700        	1639800
8200   	112586100    	13268100    	2626900      	131298500              	12256200        	2901400
8300   	124060200    	14518400    	5252900      	160845600              	14116600        	2926400
8400   	149131000    	7418300    	3007300      	127157000              	13275300        	2453500
8500   	129814800    	7275900    	6140300      	111812000              	10429500        	3092100
8600   	170813200    	8752000    	3604800      	123636500              	6796100        	1533000
8700   	138485000    	12063700    	7660800      	141458000              	8812200        	3134200
8800   	185713000    	14175900    	6394800      	157552700              	6966300        	1597600
8900   	142787100    	7847700    	2952800      	138142100              	7119900        	1404200
9000   	177007500    	7843900    	3850400      	124340900              	8064600        	1428300
9100   	185765000    	11768600    	4466500      	160433400              	8428500        	1633200
9200   	147034100    	7202200    	2830900      	122231400              	11746300        	1578700
9300   	188865700    	8128500    	4897900      	148589900              	13391400        	1493900
9400   	163860600    	7367500    	2916600      	152356500              	7773400        	1506200
9500   	161797400    	11375000    	6746600      	134865500              	9731400        	1965700
9600   	143427500    	7390600    	3021700      	144889300              	11756900        	2142800
9700   	146756900    	9620400    	3712500      	155382100              	7808200        	1569100
9800   	138451000    	18480600    	7075800      	169774000              	8343400        	2362700
9900   	142410900    	7926700    	3199300      	151489900              	10029400        	1601700
10000   	176126000    	8114600    	3232600      	132417600              	19625000        	1671400
