Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	3370900    	131000    	68200      	2677500              	87700        	27800
200   	4584700    	194300    	93900      	4534400              	213800        	56100
300   	8629400    	163600    	139300      	3395300              	163200        	42800
400   	8972700    	310200    	132200      	5378700              	230400        	55100
500   	10221400    	281600    	123400      	7812800              	296300        	68900
600   	7429800    	353800    	147900      	8684000              	496400        	120800
700   	8409400    	824500    	264200      	8636500              	395700        	97300
800   	13010200    	667400    	285900      	11275800              	593600        	137100
900   	12456600    	752200    	272500      	10999800              	545600        	122000
1000   	14371400    	797800    	259800      	11119900              	593300        	135300
1100   	21947600    	808000    	345100      	16202000              	728000        	157700
1200   	28499100    	898700    	374500      	14080800              	926200        	207600
1300   	19535500    	774200    	328600      	15654800              	931200        	227800
1400   	20325000    	938100    	355100      	21911600              	1103900        	248100
1500   	16468200    	928900    	382000      	28671300              	966000        	212700
1600   	18350000    	983100    	410500      	27425900              	1149400        	240400
1700   	22031200    	1195500    	473500      	22992300              	1098700        	239700
1800   	22874900    	1644600    	840800      	21667400              	1167500        	262700
1900   	25259700    	1492800    	627500      	22856300              	1519800        	268100
2000   	38420800    	1601300    	660100      	33225400              	2042400        	356600
2100   	36823000    	2120200    	758400      	28125500              	1556100        	314600
2200   	32979100    	1510400    	618000      	23863200              	1465000        	311700
2300   	82639400    	6694300    	710400      	31702400              	1806000        	371400
2400   	33477900    	1910200    	942900      	33018700              	1662300        	430300
2500   	46991500    	5664600    	1029600      	36535000              	1934700        	396000
2600   	36359800    	2293300    	710400      	34349500              	1788000        	380900
2700   	33021200    	1776700    	740300      	40712300              	2417200        	727900
2800   	40293900    	1891100    	805700      	43450900              	3138800        	661000
2900   	38339700    	2908100    	1205100      	52452300              	3624600        	745800
3000   	47391400    	3360400    	1217900      	40130900              	3141400        	658100
3100   	49013800    	5213800    	1669600      	53000200              	2177000        	452200
3200   	50463300    	2816000    	1146100      	42789300              	2820700        	598300
3300   	80497200    	2327300    	954900      	56919700              	3214800        	646600
3400   	58996300    	4818600    	1522400      	65869800              	4337800        	954300
3500   	54050100    	4984500    	2106700      	52262400              	2569300        	533400
3600   	52968000    	6246700    	2457000      	54422300              	2599200        	530600
3700   	49228800    	2606100    	1044500      	40732900              	2708600        	547600
3800   	52349600    	2727700    	1763800      	63148800              	3058200        	561400
3900   	57447000    	2744700    	1329900      	43003800              	2887500        	576100
4000   	82087600    	4430800    	2098700      	56005100              	2894600        	588700
