Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1232100    	46900    	23600      	1208200              	39300        	12100
200   	2551400    	109500    	52100      	2487000              	91900        	25200
300   	5029100    	169900    	80200      	3597100              	167600        	42100
400   	4881800    	197700    	89500      	4780900              	264200        	82700
500   	5582900    	267900    	115400      	6073100              	275500        	64700
600   	7432300    	475200    	209600      	7108700              	416500        	101800
700   	8801900    	398100    	167100      	7728500              	398300        	95500
800   	8515500    	505100    	190900      	10088400              	464400        	107200
900   	9739400    	506200    	221800      	9540400              	529100        	125100
1000   	10766200    	570800    	248400      	10630000              	594700        	134600
1100   	12483600    	1006000    	395000      	15050500              	665600        	149100
1200   	12940600    	702000    	302000      	12826800              	784600        	166900
1300   	17212000    	782600    	334000      	14956800              	816500        	268600
1400   	16761200    	856400    	354800      	15943600              	879000        	198100
1500   	17301400    	909200    	415000      	16176200              	1023200        	212700
1600   	17743400    	980500    	416300      	19688000              	1052600        	229300
1700   	21181700    	1194600    	473200      	21366300              	1093500        	238800
1800   	25196100    	1515400    	477300      	22073700              	1561700        	384800
1900   	21191100    	1192600    	501000      	20565200              	1238500        	268600
2000   	23765800    	1493100    	533000      	21567100              	1308500        	280800
2100   	48179700    	1485400    	601200      	31293700              	1421300        	388500
2200   	24061200    	1407700    	585200      	26057100              	1464500        	312900
2300   	28690500    	1518800    	633100      	31847100              	1721700        	351300
2400   	26397100    	1548700    	658700      	26039400              	1615800        	345200
2500   	33271600    	2073200    	799900      	30949500              	1939700        	433300
2600   	31448500    	1737500    	751200      	29481700              	1776000        	379300
2700   	30497000    	2606000    	828600      	33506300              	1872000        	411700
2800   	33677300    	1923100    	798700      	32803200              	2206800        	452800
2900   	32607800    	1932900    	796000      	35028000              	2026200        	424000
3000   	35068700    	2012200    	832800      	43842500              	3129400        	779500
3100   	53026300    	3120300    	1298600      	41551200              	2471600        	490600
3200   	43353800    	4015800    	1743600      	42334400              	3080600        	467600
