Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2025900    	66700    	29200      	1403100              	57700        	16500
200   	3218200    	141100    	70800      	2874500              	101100        	36400
300   	6337900    	235200    	89400      	3411000              	146000        	39400
400   	5053100    	201300    	90400      	5188900              	307400        	66300
500   	7202000    	258200    	116100      	6361100              	515400        	76000
600   	8734900    	352000    	149200      	8187000              	554500        	100400
700   	7580100    	378500    	168700      	8365800              	442500        	102300
800   	10648000    	521600    	209600      	9419800              	532200        	115100
900   	12284500    	628600    	288600      	11972600              	532600        	122700
1000   	13692400    	712800    	316000      	12337700              	591900        	137200
1100   	13795200    	636300    	272700      	11970400              	975300        	248900
1200   	22420300    	941000    	568500      	17425300              	733800        	166200
1300   	15211000    	1194900    	497000      	20397800              	1230200        	931600
1400   	20078300    	1126000    	479500      	18792900              	1145400        	252600
1500   	23911500    	1408000    	593900      	21605000              	1258600        	269700
1600   	17970100    	983300    	409900      	18760600              	1280900        	279300
1700   	30961100    	1576700    	682300      	22530500              	1960000        	428600
1800   	28821500    	2847300    	1206500      	32882000              	1596400        	350300
1900   	26939400    	1335100    	568300      	24444300              	1295300        	279400
2000   	28869800    	2653900    	1432200      	29240600              	1312100        	281400
2100   	27813000    	1766200    	701800      	33316600              	2529200        	784300
2200   	33133400    	1760700    	733100      	26446400              	1644200        	334200
2300   	36205800    	2084400    	832700      	34282200              	1922500        	412800
2400   	39617400    	1564300    	650200      	35850500              	3715300        	860100
2500   	38946400    	2050000    	846700      	30853400              	2059100        	452100
2600   	34292100    	1742500    	725600      	31901800              	2224200        	478300
2700   	32319300    	1771800    	738300      	32394800              	2503500        	497900
2800   	39083400    	2311100    	949700      	43746000              	2909100        	616000
2900   	35744600    	1947700    	791300      	33767800              	2290900        	454000
3000   	42420700    	4541900    	1050600      	73282600              	2534500        	931900
3100   	59486600    	3388800    	1399400      	49295700              	3529700        	689500
3200   	52101800    	3220000    	1300400      	47707200              	2880800        	599600
3300   	44799200    	3377500    	1473300      	50603900              	2552300        	495200
3400   	45375300    	3462500    	1431800      	42923700              	3415900        	531200
3500   	59715400    	6834800    	1350100      	61090100              	2939500        	750800
3600   	64186500    	2515600    	1012500      	49338300              	2593700        	537600
3700   	47972900    	2540700    	1038300      	47071500              	3438800        	547500
3800   	51851500    	3287400    	1743700      	50727400              	3570800        	727200
3900   	64079000    	4394100    	1830900      	58879300              	3327700        	576200
4000   	49106500    	2780000    	1156100      	65911600              	4774100        	961000
4100   	65531900    	2877200    	1207200      	52623500              	4438700        	902600
4200   	84879800    	3118500    	1873500      	63271000              	3420900        	665400
4300   	76109800    	3049000    	1240600      	76180900              	3243000        	935800
4400   	86451700    	4328600    	1549000      	56459100              	3638100        	697800
4500   	85956400    	3379800    	1378100      	88827700              	8504400        	1375200
4600   	85782800    	3546500    	1342000      	65501900              	3483200        	1088300
4700   	95850900    	4394000    	1784600      	61216700              	5230000        	1064400
4800   	76559700    	3441400    	1399000      	91884500              	6731500        	1502700
4900   	70284600    	3569900    	1425200      	85784000              	5973400        	745800
5000   	102382900    	4169800    	1713800      	78260400              	3724000        	762800
5100   	79074400    	5878500    	2271000      	105586600              	8019400        	1153000
5200   	79381800    	5369500    	2071300      	74968400              	4859100        	992900
5300   	73348200    	5523700    	1973600      	79062400              	7120100        	1465300
5400   	87284800    	5213900    	1971600      	91662500              	5215900        	957900
5500   	92726200    	8820700    	2570800      	110340300              	7422900        	1900500
5600   	106720200    	5856000    	2473600      	99920000              	8511500        	2058900
5700   	100166400    	6419100    	2126700      	72223500              	4620900        	873600
5800   	97262200    	8972100    	2975500      	93745300              	9034500        	1561500
5900   	107316600    	4359500    	2118000      	96297300              	4866300        	2244500
6000   	99459200    	5134200    	2522300      	110262100              	5076300        	974500
6100   	107198700    	6402700    	2428900      	98270800              	14317800        	1283700
6200   	92265100    	5745100    	2307800      	129734800              	11625500        	1680600
6300   	88413100    	6319500    	1860300      	90086600              	8640100        	1454300
6400   	89030800    	6236300    	2594600      	96491500              	5075000        	1008400
6500   	108654400    	9868200    	4493200      	96214500              	10391000        	1364900
6600   	110040400    	5420800    	1979000      	114086000              	6635800        	1060500
6700   	110697500    	7698700    	2161200      	87218800              	10694700        	2347300
6800   	119306200    	8200800    	3652800      	87589800              	7866900        	1577000
6900   	168076300    	5733100    	2276100      	92961100              	9354700        	1871700
7000   	129082600    	5252600    	2093700      	103424300              	13806700        	1631900
7100   	111021900    	7114600    	2680300      	144702000              	6688500        	1806600
7200   	95321200    	8108100    	2704700      	110606400              	7015400        	1952100
7300   	110739500    	6831500    	2738200      	111669600              	5774300        	1149600
7400   	134165500    	6014000    	2405100      	150698600              	8653100        	1250500
7500   	122465000    	7851300    	3181000      	111414500              	6174600        	1233900
7600   	114198600    	12130600    	6064700      	137160000              	11386600        	1962100
7700   	148129700    	6978600    	2862100      	118875400              	6027800        	1338700
7800   	138899600    	7763100    	4773900      	110213300              	6140400        	1214800
7900   	147053500    	13249700    	5339100      	168085100              	7188200        	1468600
8000   	126935000    	7361400    	5211800      	94977000              	7442500        	1872200
8100   	132623600    	8458000    	3228000      	127927400              	12863900        	2079900
8200   	130032000    	13421700    	3468100      	147941500              	6683600        	1338400
