Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
8800   	128771200    	7083900    	3809100      	127663600              	7344200        	1446400
8900   	177545500    	13668300    	3302100      	123484500              	7638800        	1406200
9000   	182812600    	14991700    	4061800      	180238200              	8657800        	1796300
9100   	177441400    	12394100    	3500900      	125678300              	7295200        	1457400
9200   	203093800    	9379700    	4769700      	158183600              	17133300        	3197000
9300   	140986400    	9827000    	2864500      	130821800              	8350600        	1580700
9400   	126337000    	7244600    	3041600      	131636900              	9686600        	1512000
9500   	147466400    	7423400    	2917800      	152001200              	17897800        	3452000
9600   	153467300    	8569700    	3210900      	149716500              	19640100        	3787100
9700   	172333100    	7711100    	2979700      	114384600              	11974200        	1656600
9800   	167129000    	17040400    	3050200      	123276900              	20297000        	2405300
9900   	170883800    	8008900    	3152600      	153039900              	9056400        	1705800
10000   	183626100    	9920600    	4887500      	158623400              	8403000        	2810700
