Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2347100    	54800    	26900      	1148200              	43400        	13200
200   	2233900    	96300    	43700      	2207200              	107200        	26500
300   	5459700    	209600    	96000      	4609300              	144900        	39000
400   	6737300    	293100    	135500      	5727800              	207100        	53600
500   	6002500    	281500    	121900      	6350300              	331300        	81600
600   	7117800    	351200    	149100      	7702600              	410900        	100600
700   	8724300    	376800    	170300      	7318300              	399100        	95400
800   	10688400    	553700    	243300      	10008900              	460900        	107300
900   	10803800    	636700    	278000      	10627500              	532000        	128700
1000   	10725300    	591600    	246200      	11677500              	593100        	134600
1100   	11799400    	712300    	271900      	11570200              	661300        	150600
1200   	16057300    	786900    	338400      	17230800              	1412400        	261000
1300   	20259900    	773400    	331100      	14511700              	806900        	183300
1400   	16030100    	937500    	377700      	16690100              	888500        	197200
1500   	19091300    	907300    	379500      	18356100              	951900        	213300
1600   	19622600    	980000    	412100      	17751800              	1025900        	224400
1700   	19507900    	1052200    	437800      	19794800              	1136400        	239700
1800   	33971600    	2775100    	3582500      	33371100              	1334200        	272400
1900   	28670800    	1616600    	581000      	36768200              	1415700        	344300
2000   	27783800    	1434900    	573000      	33955600              	1517900        	322800
2100   	26361400    	1486800    	595300      	26944000              	1497200        	300600
2200   	27482000    	1507000    	601800      	31126200              	2069600        	508100
2300   	27490300    	1692700    	672300      	31436800              	2413400        	513600
2400   	31317600    	1618100    	668000      	27196700              	1616000        	346200
2500   	35379400    	1628200    	679500      	32409900              	1706700        	400300
2600   	30449000    	1813200    	711500      	34574800              	3488700        	668300
2700   	36545200    	2307000    	928600      	34201000              	2156800        	454700
2800   	35695100    	1935700    	783500      	31426800              	1938300        	406300
2900   	42295400    	2000900    	964800      	36196400              	2098100        	436000
3000   	35416500    	3952600    	1039400      	34093300              	2659800        	547300
3100   	43776700    	2197100    	894400      	44698800              	2724900        	932000
3200   	44319500    	2461100    	961600      	42451000              	2693600        	566500
3300   	39033000    	2281500    	915100      	41967000              	2333600        	483100
3400   	47783700    	2689700    	958600      	39845300              	2701000        	532100
3500   	41499200    	2449500    	998200      	38346900              	2482000        	519100
3600   	67496900    	2717100    	1091400      	46964100              	3303800        	672800
3700   	47334700    	2603200    	1052000      	43229700              	2646300        	544700
3800   	49515400    	2683400    	1079000      	44823600              	3495600        	699300
3900   	57126700    	3487500    	1495900      	43526700              	2875300        	579500
4000   	53048200    	3612500    	1412700      	51647600              	2980900        	740600
4100   	47092200    	4916900    	1567300      	59190400              	4867700        	1022800
4200   	49152000    	4471700    	1197900      	52398900              	5446300        	936000
4300   	59257500    	3215600    	1221600      	49259500              	3158300        	634800
4400   	56304800    	3110100    	1260100      	50494700              	3579900        	657400
4500   	71648300    	6484500    	2491000      	65802700              	3491600        	690700
4600   	54813300    	3421700    	1397700      	58929100              	3851200        	687800
4700   	61866800    	4242600    	1872000      	57866400              	3513600        	749000
4800   	103419100    	6938900    	2334700      	71316000              	4101700        	802900
4900   	66335600    	5681700    	1772800      	61387800              	4070300        	794500
5000   	64449600    	4531200    	1780500      	73594700              	4687100        	952900
5100   	65385900    	3652700    	1511900      	57825400              	3826300        	782100
5200   	79693300    	4762000    	1918300      	66406200              	3931600        	796800
5300   	89030500    	4415000    	2196800      	70018800              	4082800        	814200
5400   	78106300    	4930000    	1971100      	77198000              	6067200        	942600
5500   	66058000    	4479900    	1713400      	70867600              	9096900        	849700
5600   	88494200    	5095700    	2164900      	63839100              	4395200        	860200
5700   	82070200    	4133600    	1666700      	71437400              	4318500        	872300
5800   	90994700    	4387700    	1707700      	82946300              	4452300        	893600
5900   	81206100    	4450300    	2282400      	70515700              	4773600        	995300
6000   	85577300    	13214500    	1773500      	84923200              	4698000        	1013200
6100   	74236300    	4991900    	1922200      	84134300              	5924100        	1185900
6200   	85244300    	5969900    	2367900      	92836400              	4985800        	1044300
6300   	79360400    	7010700    	2801700      	70461200              	4895700        	1003600
6400   	115948200    	8449900    	3338200      	78522100              	6438400        	1144700
6500   	107146200    	4867700    	1959200      	78041500              	6650200        	1461500
6600   	94302900    	5319800    	1997900      	79672500              	5077100        	1016500
6700   	87716300    	5553400    	2134300      	96016100              	5646000        	1106300
6800   	131176500    	7604600    	3083100      	87239900              	9202700        	1195400
6900   	92696200    	7687800    	3112300      	87599900              	6042000        	1179900
7000   	110253400    	7327800    	3171200      	98622500              	6635100        	1157500
