Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2511000    	84200    	43600      	2038000              	77600        	24300
200   	3084200    	127800    	61100      	3028000              	135400        	37600
300   	4212200    	139500    	65000      	3017500              	148300        	38700
400   	4119800    	194500    	87900      	4086700              	440200        	51600
500   	7480300    	321000    	141900      	6858500              	333700        	81300
600   	7870200    	393600    	173900      	7301200              	328400        	80100
700   	7571800    	375800    	169100      	9237800              	572200        	119700
800   	11865900    	500300    	202000      	10203100              	461300        	106900
900   	12067300    	506100    	219800      	12090300              	660900        	176200
1000   	13982300    	571100    	245600      	11046600              	611000        	134700
1100   	12421900    	661100    	276100      	12305500              	1016600        	392700
1200   	15891000    	1074800    	550000      	16413200              	838900        	177700
1300   	16384000    	779900    	327600      	16486300              	821800        	187100
1400   	21983800    	1319000    	470800      	20718000              	1269300        	273900
1500   	18993100    	927600    	390000      	16096700              	954800        	211100
1600   	21217200    	975700    	419000      	21743400              	1294000        	293100
1700   	24531600    	1367300    	550300      	23573900              	1583300        	322600
1800   	28340500    	1169800    	700000      	24830800              	1162700        	254300
1900   	25559100    	1490500    	630200      	25815900              	1666900        	379100
2000   	26971400    	1489300    	564900      	25357900              	1643300        	352400
2100   	27674300    	1668300    	700000      	31140700              	1384400        	294300
2200   	27903200    	2106400    	891600      	26738800              	1464600        	309600
2300   	26040300    	1714000    	685000      	24683700              	1537200        	328600
2400   	33755900    	1729700    	688900      	29487000              	1805800        	370000
2500   	52945700    	2485400    	1027500      	36649500              	3933600        	837100
2600   	35437500    	1699900    	710300      	36957500              	2314400        	568200
2700   	34050900    	2016100    	944900      	40217200              	2115200        	427900
2800   	33835300    	1849700    	768500      	32539200              	2193000        	439300
2900   	37133300    	2152400    	868400      	32215800              	2125400        	426300
3000   	47853200    	2696800    	1314400      	45541800              	2616900        	547500
3100   	44275600    	3139700    	1307500      	50687400              	2407100        	510900
3200   	40749200    	2161700    	890000      	43373300              	2243800        	466900
3300   	48115200    	2498600    	1125100      	36796000              	2322800        	484100
3400   	52109800    	2315400    	970700      	38234600              	2410900        	497400
3500   	65213600    	2392000    	986800      	38569400              	2483300        	517200
