Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	2416000    	51300    	26100      	1606300              	53900        	17700
200   	7260400    	111800    	57600      	2435700              	125300        	34000
300   	3714200    	214400    	99700      	4344400              	148900        	38800
400   	5180200    	224000    	104600      	4085400              	205200        	51900
500   	5815500    	295900    	121600      	6339500              	647600        	104200
600   	11467500    	718100    	251100      	8049900              	369000        	85400
700   	8318700    	384300    	166300      	7295000              	393400        	95400
800   	10230100    	553900    	255200      	9444100              	460300        	107400
900   	13740600    	511400    	219800      	9539800              	522500        	122800
1000   	11288300    	568700    	257500      	10557500              	594500        	135100
1100   	12199800    	632100    	272300      	12022300              	1071000        	228000
1200   	18767400    	919500    	376200      	15149700              	805500        	167000
1300   	15126000    	783600    	328700      	14230100              	814800        	185600
1400   	29953300    	1296500    	544300      	20576500              	963400        	223100
1500   	17316800    	909300    	395900      	15991100              	951400        	294000
1600   	32356300    	2043300    	849300      	33820200              	2870900        	577300
1700   	19384400    	1110000    	442700      	18252900              	1092100        	243100
1800   	26642400    	1962400    	850800      	22895100              	2068500        	443500
1900   	32002000    	1576100    	658000      	25048600              	1319800        	269800
2000   	36087200    	2903800    	1191000      	28852700              	2625500        	563000
2100   	27466800    	1607700    	697100      	22613800              	1389500        	299700
2200   	36712700    	1407400    	582200      	24975500              	1652700        	334300
2300   	46322900    	2975100    	1366500      	40859200              	2014500        	344500
2400   	33171100    	1993700    	848900      	33209700              	3651300        	782600
2500   	39065200    	1628600    	697600      	46851500              	2637000        	545400
2600   	29801800    	1943200    	717600      	30386000              	1796100        	385800
2700   	33741900    	1779000    	747600      	29999000              	1859100        	393500
2800   	42404400    	2318400    	955600      	40856200              	2949700        	621500
2900   	37987900    	1941400    	808600      	31781500              	2038100        	423600
3000   	33230700    	2024900    	840700      	41082600              	5064000        	1054600
3100   	41105900    	2080200    	854900      	33825700              	2173800        	452900
3200   	81906400    	5371300    	2073900      	73368500              	3654700        	754600
3300   	55906800    	2444400    	1024100      	37969500              	2331300        	483800
3400   	49141500    	2975900    	1270200      	54787200              	3014800        	624900
3500   	56863600    	2389800    	983300      	38650700              	2567300        	513800
3600   	48305500    	3803700    	1884500      	55822700              	2606500        	540600
3700   	95641500    	3452800    	1442600      	62945500              	3410700        	860400
3800   	47774900    	2615700    	1097400      	42357500              	2730700        	594400
3900   	72215800    	3680200    	1660800      	45309100              	2805800        	578600
4000   	49651200    	3768400    	1758700      	52894600              	3771500        	589900
4100   	61100600    	2850200    	1293100      	69415000              	4151600        	834800
4200   	49002600    	2947600    	1198200      	60477500              	4638100        	926300
4300   	58346400    	3013500    	1232200      	46978800              	3131800        	638000
4400   	60440500    	3499400    	1439300      	74778100              	3684800        	892700
4500   	55419900    	3250400    	1396500      	50654600              	3578100        	675500
4600   	100567600    	4708900    	2073500      	93645500              	5555500        	715100
4700   	87298100    	3646000    	1501900      	52925400              	3468700        	710400
4800   	70136600    	3630900    	1497700      	77281400              	5914300        	1274700
4900   	108493600    	4800700    	1700000      	66144400              	3644800        	754300
5000   	69917500    	3988400    	1598500      	87505800              	5183000        	1870800
5100   	59955700    	3647700    	1507100      	57418000              	6492200        	837500
5200   	66192500    	3734100    	1511600      	58229300              	3890800        	792500
5300   	83013600    	5559300    	3267200      	65596700              	4481700        	864300
5400   	63125400    	4427400    	1682400      	72416500              	4599400        	886100
5500   	63435200    	4036600    	1613800      	61470700              	4148700        	843400
5600   	91060600    	4064600    	1638100      	62606500              	10046900        	863100
5700   	86882100    	7792800    	4187000      	91998000              	4420600        	874000
5800   	77014000    	9818500    	3891000      	73289100              	5978500        	1035600
5900   	74076600    	4813100    	1870800      	111137000              	5047100        	950100
6000   	75580400    	4890000    	1897900      	82660600              	5124300        	983300
