Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
4800   	78261500    	5830500    	1545900      	69320600              	6058100        	988900
4900   	70717100    	3689700    	2059000      	60238700              	4619800        	825900
5000   	67712300    	3981800    	1563100      	62474900              	3718300        	761600
5100   	67818700    	5893800    	2614200      	63602800              	3910700        	778200
5200   	83610100    	3955800    	1640800      	71138000              	3916900        	792300
5300   	80754100    	5216600    	2998500      	72384800              	5598400        	826700
5400   	89075800    	4044000    	1647800      	87804900              	9345000        	1888200
5500   	84669600    	6564300    	2812400      	87786500              	4416700        	2054400
5600   	83018200    	6678200    	3758800      	79373500              	4269300        	869200
5700   	90943400    	4200800    	1718500      	88697700              	4937900        	933100
5800   	85074300    	4669900    	1727700      	76617900              	5485900        	1184900
5900   	86034800    	4372400    	1737900      	74505900              	5199400        	964400
6000   	75575700    	5045000    	2273300      	88627500              	7665000        	1449200
6100   	79578300    	4456800    	1794600      	83377600              	5168000        	1135400
6200   	100125000    	8731400    	2478500      	90553100              	5562900        	953400
6300   	86017900    	5862500    	2329000      	79764300              	10687100        	1459100
6400   	98423600    	7219800    	2413300      	104299700              	4997500        	1018200
6500   	92844400    	5474900    	2413000      	72543400              	4978100        	999500
6600   	89868600    	4868300    	1954800      	81836700              	9050900        	1782300
6700   	98324800    	6975700    	4033000      	110168800              	12139200        	2562100
6800   	125902300    	6242200    	2196000      	87309700              	5239300        	1048200
6900   	87345200    	5170400    	2069600      	97436300              	5659200        	1065000
7000   	100707700    	5199600    	2138900      	99626700              	6232400        	1215100
7100   	102787200    	5369100    	2133100      	95865000              	8057300        	1126200
7200   	118275500    	12512400    	5317300      	114465200              	5804200        	1119100
7300   	84796800    	5494000    	2221800      	101821100              	5672700        	1130700
7400   	88601400    	5625200    	2210500      	107923800              	6057200        	1226500
7500   	144241400    	11321200    	5084800      	143767100              	9260300        	2041800
7600   	122965400    	5802700    	2285200      	112440800              	6949000        	1396300
7700   	97783800    	5850700    	2368900      	98482300              	10770100        	2105300
7800   	98038000    	5859600    	2401300      	136709300              	7147400        	1964600
7900   	138784000    	11102300    	3347000      	99469400              	6219900        	1243800
8000   	110762700    	8591800    	2499400      	104551800              	7051400        	1244800
8100   	107261600    	6109400    	2672300      	118349800              	6400300        	1270000
8200   	106835800    	6259600    	2496000      	107871000              	11324900        	1280900
8300   	126334600    	7034100    	2735100      	119548600              	8819800        	1707200
8400   	118982600    	11182100    	4843000      	116271200              	6627000        	1313800
8500   	115163900    	6546900    	2754100      	99213900              	6784300        	1336700
8600   	131764500    	7483500    	2886600      	119139200              	7800800        	1714400
8700   	116140300    	8267600    	2674900      	122699900              	10079400        	1485700
8800   	140021900    	8782700    	2923100      	107735500              	9569200        	1383700
8900   	119905400    	6953800    	2917000      	115258300              	7540100        	1622100
9000   	116960300    	9227500    	3505000      	122746900              	7274200        	1423100
9100   	157862800    	12383900    	3436700      	235402000              	11291700        	1598500
9200   	139713600    	7242300    	2896200      	126157900              	9169800        	1567100
9300   	158547600    	12741200    	5665700      	145785300              	9835300        	1710200
9400   	131007000    	8826200    	3200900      	113513800              	7555500        	1638000
9500   	135662500    	7400700    	2892700      	118459800              	12578400        	3904100
9600   	129456400    	8436300    	3224300      	129684500              	8364400        	1560200
9700   	126311300    	8929700    	3294200      	128474400              	8046300        	1553400
9800   	236724500    	26284100    	4144400      	168915700              	10635700        	1911100
9900   	129624700    	8698000    	3269700      	136944900              	7984500        	1584200
10000   	169170400    	8729800    	3338900      	132752200              	8133100        	1608800
