Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1653500    	55100    	29200      	1441400              	57700        	18300
200   	3269300    	130200    	61100      	3043600              	201200        	48000
300   	4593500    	212800    	94700      	4208600              	182400        	48100
400   	4345400    	195600    	90400      	4216600              	205700        	51600
500   	7527400    	258200    	134200      	6070300              	268500        	65000
600   	7982800    	395700    	173800      	7456600              	454000        	81200
700   	7584900    	376500    	166400      	7431000              	433200        	95500
800   	13678300    	552700    	241400      	10996300              	535400        	135700
900   	11804700    	635000    	282900      	10775300              	526200        	124000
1000   	12070300    	568600    	248700      	10619100              	592200        	134400
1100   	12441700    	634400    	274700      	11509500              	704500        	149900
1200   	20374400    	704800    	302400      	12950200              	731500        	166700
1300   	21113400    	794000    	332100      	14916500              	1013800        	229300
1400   	17995600    	865800    	358500      	17346500              	1095900        	250700
1500   	16733800    	912000    	382800      	19507900              	979500        	210400
1600   	17514800    	981600    	413800      	18203100              	1023700        	225500
1700   	30214500    	1334400    	662200      	19441300              	1093000        	238900
1800   	29981800    	1468200    	468700      	26648600              	2477800        	575300
1900   	26183000    	1186200    	501500      	30242900              	1236600        	267200
2000   	24152200    	1390700    	525800      	21812600              	1307600        	279500
2100   	36495400    	1332300    	561500      	33361100              	2530700        	441100
2200   	36129700    	1445300    	604000      	26641300              	1463500        	313600
2300   	36682700    	2151900    	834800      	30723400              	2988200        	441600
2400   	29083500    	1551400    	648500      	31127500              	2068300        	451900
2500   	30065800    	1631400    	699500      	27735300              	1696100        	363800
2600   	33980500    	1717500    	744000      	31115800              	2800500        	573700
2700   	36874200    	2278600    	997500      	38498100              	1893100        	403000
2800   	36464100    	2252500    	831300      	31557600              	1931000        	415900
2900   	41513600    	2431200    	882900      	32491900              	2020800        	496600
3000   	46507000    	2003600    	839900      	34673100              	2087600        	437600
3100   	39243500    	2076500    	914500      	33743400              	2199700        	450700
3200   	49437200    	2595600    	1126200      	36204000              	2282400        	505900
3300   	43473700    	2664600    	1004600      	43627800              	3759400        	483400
