Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1437200    	52300    	27000      	1413300              	55800        	16300
200   	2716500    	119400    	42400      	2026500              	91600        	25600
300   	3739800    	318800    	65100      	3679600              	148500        	40100
400   	5241400    	280700    	116700      	6315800              	305400        	52800
500   	6119500    	259200    	116100      	5524100              	266300        	65200
600   	8060100    	317600    	142400      	6273400              	329700        	80800
700   	8628200    	394200    	167000      	7988500              	516800        	118800
800   	9359100    	439400    	189900      	9501200              	465000        	109100
900   	11299200    	713700    	295000      	10357800              	669400        	123300
1000   	15312600    	950500    	365300      	12276500              	603700        	138400
1100   	12174900    	647800    	275500      	12874800              	680800        	170000
1200   	15228800    	790300    	326300      	17173800              	832400        	179500
1300   	17923000    	993100    	740000      	18181900              	816800        	184600
1400   	22191500    	1054700    	364900      	16481000              	1090900        	321000
1500   	17261500    	917300    	391600      	21705100              	1118200        	286700
1600   	20733900    	998600    	420200      	19359100              	1160700        	238700
1700   	26692200    	1498200    	744200      	21659000              	1113800        	239200
1800   	21088700    	1123000    	476800      	23217700              	1681500        	335500
1900   	26692600    	1349500    	535900      	28546000              	1277100        	278600
2000   	28242000    	1271400    	525200      	25097500              	1610400        	325300
2100   	28407200    	1429900    	584400      	28370400              	1968500        	397000
2200   	30097300    	1413600    	612700      	28759800              	1855500        	395200
2300   	36254000    	2121700    	950900      	30425400              	2288700        	442300
2400   	30724100    	1769900    	827300      	30695700              	1639900        	350900
2500   	32880600    	1854400    	721500      	31714000              	2274900        	508100
2600   	36816700    	2180800    	974900      	34115900              	2066400        	414500
2700   	40198800    	2071300    	811200      	37794000              	3369800        	530300
2800   	41255900    	1965000    	857500      	35297000              	2647800        	516100
2900   	41006000    	2174400    	886000      	44851100              	2334500        	470000
3000   	46578900    	2119700    	901200      	46446000              	2208600        	458200
3100   	45596700    	2420200    	959500      	44697200              	2491600        	497200
3200   	43080900    	2211600    	916400      	47898700              	2878300        	588000
3300   	50246800    	3306900    	1231800      	43995200              	2944100        	604200
3400   	45192000    	3401500    	1396900      	53003000              	3599000        	706000
3500   	52049800    	2618200    	1077900      	42463600              	2696000        	521800
3600   	48422000    	2590400    	1045900      	53279700              	3525900        	534300
3700   	47788100    	2754300    	1073800      	51172500              	3871600        	749100
3800   	50754000    	3547100    	1107800      	52244600              	3171800        	933500
3900   	51781500    	3277800    	1135100      	53352400              	3196400        	626800
4000   	54751700    	3133500    	1407100      	54693600              	2933900        	785400
4100   	50720200    	2941300    	1360200      	56122300              	3365900        	645300
4200   	61276700    	4502200    	1598100      	60082300              	4499000        	782500
4300   	57857800    	5060100    	1286600      	70999200              	4135100        	800200
4400   	58808700    	3112800    	1275100      	61234200              	3288300        	667600
4500   	64203100    	5759900    	1600600      	58524000              	4256200        	682100
4600   	84265900    	71087300    	4002900      	104592500              	4683600        	1039800
4700   	69401500    	4537400    	2154900      	64330600              	3508800        	772700
4800   	69328400    	5264500    	1423400      	75711400              	5043000        	984800
4900   	67846100    	3499800    	1469800      	142818200              	22229600        	1804100
5000   	92806600    	5574600    	1682800      	87229300              	5509800        	1413000
5100   	75147400    	3798900    	1507000      	73103900              	3833600        	781000
5200   	77437400    	3768900    	1500300      	100247400              	6807600        	2925700
5300   	85335000    	5385000    	2327000      	77098000              	4376000        	1080200
5400   	84710600    	6519700    	3625700      	77736800              	6258500        	1235400
5500   	77167500    	4450800    	1715000      	77779600              	4441800        	920100
5600   	79024900    	5215700    	2061400      	76398900              	4863300        	1079400
5700   	80580400    	5323500    	2505200      	88466300              	5169900        	2089900
5800   	85150500    	4282800    	1715400      	99592200              	9235600        	2434900
5900   	101236800    	8153500    	3321600      	107200700              	5015700        	1362000
6000   	99227000    	8410700    	3344300      	107941900              	7373900        	1417300
6100   	90583800    	4633200    	1929300      	103531500              	5015200        	936600
6200   	98591400    	8463600    	3358400      	88058300              	5961400        	1200200
6300   	107229800    	6061900    	2262500      	86150600              	6041000        	1614900
6400   	80844300    	8438500    	3394600      	106720600              	11872500        	2334800
6500   	101177600    	8106700    	2519400      	97657300              	6495700        	1259300
6600   	89194500    	7028400    	2486100      	94020500              	5110000        	1037400
6700   	99416500    	5218600    	2127200      	112097100              	8040400        	1346800
6800   	88756900    	5086800    	2028400      	106650500              	7991900        	1431500
6900   	101943500    	8533800    	2198300      	98800600              	6425700        	1730100
7000   	107287800    	7344700    	3874900      	92790200              	6796300        	1350700
