Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	1526800    	71200    	40500      	1117000              	39000        	12400
200   	4060400    	156200    	59300      	2195400              	90400        	25200
300   	3904300    	153600    	75500      	3891700              	149300        	39800
400   	4752900    	222400    	95800      	4636900              	208600        	52500
500   	6012500    	283200    	121300      	5903600              	520000        	117700
600   	7407300    	350400    	149800      	6938100              	328900        	80100
700   	9385800    	482200    	208600      	8486600              	396800        	95800
800   	8556300    	441700    	208000      	8617000              	462300        	108100
900   	12177400    	638200    	274900      	11857700              	583600        	125900
1000   	10684700    	570200    	243600      	12885100              	743900        	168000
1100   	13834100    	653300    	272500      	12628300              	663700        	149100
1200   	15662200    	700500    	300500      	14007400              	917400        	211300
1300   	19980800    	980300    	419600      	19936300              	823100        	186400
1400   	22461100    	1116200    	484800      	17631000              	895600        	202100
1500   	33971600    	1668200    	712300      	26075100              	1029500        	229400
1600   	25765700    	1495100    	779400      	25469000              	1637500        	364000
1700   	28116400    	1620000    	647300      	27444000              	1341400        	297400
1800   	27122600    	1593900    	736000      	24236300              	1168400        	254200
1900   	28046800    	1194000    	502100      	21837700              	2286300        	341900
2000   	24296200    	1643300    	664000      	29824900              	1563100        	356000
2100   	27250400    	1361200    	557000      	27030800              	1755600        	372200
2200   	28741600    	1851300    	755100      	33423600              	1463200        	312000
2300   	28573700    	1864700    	774700      	28067900              	1550100        	329700
2400   	31429700    	1548600    	660400      	47898900              	3063400        	653400
2500   	58613500    	1836300    	765900      	39331400              	1702100        	362400
2600   	35004900    	1721000    	722900      	31678800              	1889300        	397400
2700   	36417400    	2204600    	920400      	34609200              	2300500        	428000
2800   	32894800    	2319100    	983400      	33761300              	2434600        	511800
2900   	45652500    	2170200    	1092400      	32872600              	2029700        	425500
3000   	52801300    	3312000    	1444400      	40002800              	3622200        	825900
3100   	36136600    	2078700    	863500      	43486600              	2172400        	455700
3200   	46787900    	3453700    	884800      	56306200              	3955200        	822600
3300   	49743600    	2520000    	994600      	52118500              	5807600        	853100
3400   	45327400    	2329400    	972000      	58866600              	2646000        	1269100
3500   	72448300    	2788000    	1146300      	62668900              	2536400        	529200
3600   	54771000    	2529300    	1046700      	45030600              	2565400        	533500
3700   	48918800    	4743200    	1042000      	68640500              	2904300        	582200
3800   	55024800    	3195000    	1071800      	52507900              	3050100        	602700
3900   	68225300    	4050200    	1194700      	78827800              	5281300        	1132700
4000   	77646900    	3201600    	1328000      	58945100              	3211100        	920200
4100   	64053200    	2986800    	1249100      	71410400              	2955900        	601900
4200   	53131300    	5111700    	2091600      	87623200              	3720900        	769600
4300   	79398100    	6298800    	2391700      	73016100              	3325200        	688100
4400   	84832700    	6031100    	2230000      	59070400              	3698600        	671600
4500   	57366500    	5691500    	1744500      	75530200              	4710400        	1002400
4600   	70451700    	4350900    	1849600      	65833700              	3806100        	1078300
4700   	76395200    	7213100    	1353900      	60920500              	6215500        	1663600
4800   	68148500    	5555000    	1814400      	76973900              	8430300        	1666300
4900   	63348900    	3670700    	1457100      	68140400              	9298600        	929000
5000   	71999900    	8243700    	3501600      	70882300              	5323900        	1288400
5100   	77938600    	5122800    	1967600      	71966100              	3817200        	834800
5200   	70522800    	4932700    	1536500      	83083300              	3999400        	806500
5300   	88154800    	8852800    	1653500      	78644800              	4076500        	812600
5400   	77089800    	3935200    	1597600      	72024600              	4171200        	987800
5500   	105216700    	6617800    	1769200      	81722300              	7258800        	1474200
5600   	94889900    	4269000    	1634900      	94147600              	6578800        	857800
5700   	85777100    	4331100    	1671300      	95930300              	6265000        	873300
5800   	90218400    	6656100    	1736700      	80635100              	7658500        	1574600
5900   	85878800    	5391200    	2287400      	89629300              	6530800        	2547300
6000   	84302800    	10076500    	1783700      	100898200              	5796200        	998600
6100   	117090300    	8106400    	3870900      	117623100              	6404800        	1413300
6200   	105435900    	5035100    	2082600      	105297500              	6292400        	1575600
6300   	95356600    	4803600    	1947700      	84586700              	6030400        	989800
6400   	90281800    	8137600    	2808900      	102495600              	7689900        	1049100
6500   	107584700    	7009200    	2918900      	102935200              	6504500        	1087800
6600   	107041800    	9164500    	3410600      	100048200              	6693800        	1015500
6700   	131565100    	7568600    	2473700      	92174000              	5189900        	1039300
6800   	132628300    	15878300    	2327300      	130152700              	7337400        	1807500
6900   	140276600    	12456700    	3121300      	132831900              	6277300        	1265900
7000   	197564800    	18739300    	9762500      	113357800              	7008400        	1444900
7100   	109710200    	11928500    	3893100      	125755800              	10489800        	2131200
7200   	102813900    	6452900    	2322100      	113868200              	7699000        	1432500
