Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
7500   	111902200    	5704800    	2255100      	89245000              	7447000        	1268800
7600   	94348500    	5711300    	2300900      	109280800              	10975100        	2380200
7700   	120750500    	8735800    	3448100      	135054800              	10105300        	2115900
7800   	144414900    	7854800    	3065700      	116299200              	9641900        	1272100
7900   	102430200    	6035300    	2556000      	96269400              	8306300        	1302700
8000   	113202200    	6027900    	3130900      	110109700              	6340900        	1251600
8100   	143257100    	7943800    	6390200      	100922800              	6481600        	1261200
8200   	151165500    	6183300    	2500100      	91506900              	6527500        	1286400
8300   	142853700    	7407500    	2990800      	101033700              	6775900        	1301400
8400   	120511300    	6362400    	2552300      	102119400              	7492700        	1467300
8500   	105362600    	7396000    	2837800      	132918300              	9306000        	1803700
8600   	139464000    	9130300    	3529800      	107461600              	8397200        	1405600
8700   	145978300    	6652000    	2672900      	125609000              	14908300        	3289400
8800   	106266100    	6815300    	2700300      	115949700              	7800000        	1472200
8900   	124580800    	10144400    	6665700      	120672200              	7064100        	1402400
9000   	150565900    	6925600    	2762400      	113197200              	7154300        	1438200
9100   	120917200    	7386400    	2797800      	145585200              	7396900        	1635300
9200   	144140300    	10001400    	4597800      	124798000              	12269100        	1785100
9300   	111315200    	12610100    	5073700      	129538200              	8493700        	1876500
9400   	122085900    	16810400    	3663500      	113263100              	8655300        	1594900
9500   	114285500    	7382800    	2902200      	107016800              	8623300        	1597900
9600   	115410600    	7417900    	2987200      	130829200              	7721500        	1533800
9700   	110611300    	7515400    	3015000      	116766400              	7829700        	1552200
9800   	117583300    	8903200    	3270500      	151448700              	9936000        	1965000
9900   	127062600    	7730000    	3098700      	148266100              	8028900        	2116200
10000   	133048600    	12099200    	3103800      	114294800              	9091200        	1707700
