Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	3225600    	131100    	64500      	3211700              	88100        	27700
200   	4314200    	129500    	61200      	2725300              	112700        	30800
300   	7165800    	313100    	144800      	7163500              	290900        	78000
400   	4789400    	224100    	94000      	4548000              	228700        	55000
500   	5211600    	253300    	113100      	5232900              	267300        	64900
600   	6300300    	313300    	139900      	6425200              	328200        	80800
700   	13230700    	383700    	164000      	7323200              	398500        	96000
800   	12666100    	1199300    	241400      	16119300              	705800        	160800
900   	9788300    	509000    	220100      	9576000              	532100        	121500
1000   	12315500    	643400    	263400      	11942700              	663700        	143500
1100   	11777600    	636200    	281200      	11688000              	663200        	149300
1200   	26132100    	1620900    	684200      	16895300              	845800        	183600
1300   	26069300    	1222200    	515300      	24093000              	1165600        	261700
1400   	29048900    	1061100    	477500      	17563600              	883400        	198700
1500   	18777900    	1013800    	425100      	18644200              	1062200        	224400
1600   	35357700    	2241600    	952000      	30516900              	1881300        	320200
1700   	21993200    	1172800    	569200      	24270300              	1529600        	319400
1800   	25440100    	1251100    	496000      	19713900              	1166600        	255100
1900   	45432000    	2195800    	935500      	27456200              	1422600        	302100
2000   	27985900    	1297800    	545300      	21815900              	1321000        	372300
2100   	33315600    	2338100    	1004600      	24374700              	1413000        	295800
2200   	24105600    	1401900    	593100      	25660500              	1866400        	396200
2300   	45904400    	1530000    	638000      	24970600              	2038300        	329700
2400   	35481900    	1737000    	687300      	28979300              	1817200        	371700
2500   	45822200    	1814000    	769800      	30771400              	1925800        	389900
2600   	33574900    	2113700    	717500      	31754900              	2036800        	476700
2700   	34969600    	1795300    	737100      	30000100              	1855600        	397900
2800   	40634400    	2393100    	981400      	36415300              	2128400        	412300
2900   	32853400    	2155300    	852300      	41983600              	2258100        	458100
3000   	49523100    	4557300    	1912500      	34318700              	2125700        	445700
3100   	66216500    	3027700    	1201900      	66439000              	3449800        	679300
3200   	46572400    	2639500    	1332100      	41439200              	3211500        	603700
3300   	45021900    	2864000    	1157600      	41329700              	2830600        	605600
3400   	42403900    	2375800    	946500      	40761300              	2703700        	538300
3500   	42200300    	2453800    	978200      	43740500              	2518400        	526300
3600   	58872200    	2866200    	1390500      	41929900              	2601100        	535300
3700   	86140100    	5565000    	1868000      	65216900              	3179600        	614900
3800   	67337500    	3584200    	1655800      	50742800              	4543700        	842400
3900   	47028900    	2692200    	1099900      	61532200              	2865700        	608200
4000   	77872400    	4322100    	1913500      	50446900              	2926600        	586200
4100   	48203400    	2860600    	1161800      	47816800              	3319700        	643000
4200   	58880200    	2931600    	1207000      	83585200              	3360900        	690600
4300   	62625100    	3009700    	1250000      	53264500              	3128700        	643200
4400   	69330600    	6337800    	2929900      	63129700              	3413800        	654400
4500   	86808900    	4424300    	1730000      	53793900              	3777400        	718100
4600   	84660700    	3633900    	1422300      	55316800              	3774900        	737000
4700   	57877900    	3719400    	1443100      	69405000              	5245000        	856500
4800   	83604200    	6395300    	3005200      	73318300              	5756600        	1084700
4900   	77496900    	3498700    	1421800      	58989500              	3661400        	748600
5000   	66374600    	7085100    	1447700      	74477800              	3725800        	764900
5100   	58097900    	3776200    	1494100      	72166400              	6922900        	1918300
5200   	88935100    	3754700    	1536600      	58458700              	3953800        	793400
5300   	82713400    	4325300    	1773100      	77450600              	3987700        	813800
5400   	81783000    	7487500    	3235900      	98480800              	4812100        	963900
5500   	74255700    	7042800    	2808600      	74111800              	4250000        	841000
5600   	67264100    	4109300    	1660400      	74033100              	4484300        	916300
5700   	95015400    	6658500    	2857900      	71350400              	6157900        	879500
5800   	83432200    	4277900    	1710600      	80918500              	5529300        	1110000
5900   	108866500    	4333100    	1727500      	78849100              	5639600        	1143200
6000   	70840400    	6651200    	2342800      	77641000              	4647000        	924000
6100   	90517200    	4557100    	1795600      	102978600              	5194900        	1005800
6200   	123697300    	6880500    	4351600      	103839500              	6438300        	1796600
6300   	80577000    	5246600    	1978400      	99373400              	6571900        	1505000
6400   	89042100    	5913400    	2031500      	76981500              	4932400        	991800
6500   	129080700    	7227400    	3050600      	88352900              	5007700        	1005200
6600   	105854600    	4892400    	2098400      	80372000              	5088700        	1020000
6700   	110459200    	7648600    	3156200      	87156300              	5169800        	1038300
6800   	101295300    	5797500    	2222500      	83808900              	5260900        	1052100
6900   	88760600    	6668300    	2622800      	79746300              	5319000        	1068300
7000   	95197600    	5494400    	2083200      	88414300              	8324900        	1960000
7100   	87398500    	9366600    	4158300      	98254000              	5890100        	1103900
7200   	89829700    	9784400    	3727300      	94591000              	10226500        	1500700
7300   	89821500    	5601600    	2191600      	90214700              	5692000        	1136900
7400   	108980900    	6252700    	2386800      	98602400              	9054100        	2027300
7500   	106052300    	6452400    	2872700      	87981200              	6212300        	1170000
7600   	119606300    	6031800    	2443800      	85910500              	6012800        	1176600
