Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
4300   	81494500    	3634400    	2518800      	80230300              	4854800        	957300
4400   	60648800    	3490000    	1342700      	81748200              	3794000        	750100
4500   	76693000    	6287600    	2595400      	80815100              	7027700        	777100
4600   	63768100    	3271200    	1402400      	67853900              	4667100        	905600
4700   	91410600    	4681400    	2070800      	85517900              	5190300        	1486300
4800   	70371500    	5995600    	1399300      	93077100              	6366900        	1434000
4900   	84616400    	6310800    	2708800      	94483900              	4571200        	1035800
5000   	86450500    	8179900    	1565600      	83113800              	4345500        	808600
5100   	106722600    	7855600    	2596900      	80080400              	3884400        	779700
5200   	85447200    	4519400    	2265200      	67790600              	8379800        	815700
5300   	86501800    	4119300    	1669100      	70836000              	4281700        	907100
5400   	87114800    	7898000    	3584000      	75645100              	4763200        	901500
5500   	86274700    	5077400    	1745700      	83334500              	4147300        	1656300
5600   	111157600    	4094600    	1644700      	76935900              	4258800        	863400
5700   	107099000    	4145600    	1708400      	78066800              	4349400        	901900
5800   	77083300    	5474600    	2159100      	74544000              	4965800        	1087300
5900   	81875900    	5449600    	2557900      	80511100              	5072600        	967000
6000   	95268900    	5665300    	2235000      	84162300              	4686600        	961000
6100   	97601800    	11403500    	4212100      	94419900              	4668500        	944200
6200   	102438700    	7801600    	1957500      	100208400              	6986400        	1920200
6300   	92926200    	10455600    	4437300      	99322300              	10243700        	2057300
6400   	119934800    	5275900    	2737100      	86534700              	11407900        	2228800
6500   	103023200    	5166600    	2409100      	85899900              	5680200        	1080100
6600   	98560300    	4857800    	3406200      	115057400              	9869800        	2461000
6700   	107957700    	5239900    	2613200      	82434100              	5230300        	1027300
6800   	119297000    	9986100    	2631000      	113600600              	5619300        	1642100
6900   	108576900    	9909900    	2920500      	113366400              	9490800        	1066900
7000   	145063300    	11048900    	4316900      	116303100              	10126100        	1110300
7100   	117398500    	5339600    	2134500      	114148400              	8303700        	1768500
7200   	115201100    	5499700    	2167600      	96438700              	8509800        	1115800
7300   	111848400    	8254300    	3177200      	98025200              	8545500        	1645600
7400   	99149600    	7562300    	2515900      	98810700              	6519400        	1564300
7500   	112142700    	8065600    	2596900      	128064600              	7321300        	1523300
7600   	129465500    	8310000    	3698700      	119928100              	6378900        	1281600
7700   	138795400    	6103800    	2401000      	110291800              	9722400        	2321100
7800   	123325600    	10514400    	5448900      	143975000              	11441300        	2694500
7900   	131089400    	6130300    	5206300      	136005000              	16104400        	1894700
8000   	125722800    	6341900    	3381200      	123572700              	12448700        	1303000
8100   	159230100    	8502800    	3424200      	136195900              	7986300        	1484000
8200   	145072900    	7426900    	3124300      	155098900              	7351700        	1474900
8300   	157402500    	9517600    	3976800      	96828200              	7436300        	1678600
8400   	137357400    	12312700    	5357900      	113405100              	14498500        	1319300
8500   	196436500    	7873300    	4336000      	141492200              	11754100        	2655200
8600   	135452400    	7804600    	2728000      	144089300              	7609900        	1534900
8700   	155984500    	9051900    	4396000      	140944800              	8672200        	1713000
8800   	145801200    	7634800    	3178800      	160297300              	11724400        	2532500
8900   	125438700    	7072100    	3391800      	113250100              	10032300        	2201100
9000   	133322300    	8961100    	3340600      	137690900              	9715100        	1867200
9100   	149077300    	8033600    	3092200      	124311600              	13035500        	3301800
9200   	141720400    	10868400    	3733500      	124388000              	8253300        	1476200
9300   	167109700    	8731300    	2856300      	128392300              	8339000        	1582000
9400   	212558800    	15888100    	6628500      	154466300              	9344200        	1663400
9500   	161258600    	7358500    	3124200      	152256500              	49628400        	3697100
9600   	135223200    	7775200    	4106800      	129627100              	13960600        	3741000
9700   	154839400    	16007500    	3011500      	144343000              	12275700        	1943200
9800   	136585900    	13483300    	5967500      	151266000              	12095600        	1829400
9900   	194240700    	11336700    	4524600      	136647600              	10972300        	2036200
10000   	138818500    	12929200    	6313800      	169789500              	12180100        	3648000
