Size	Mergesort	Heapsort	Quiksort	Mergesort_Sorted	HeapSort	QuickSort_Sorted
100   	3389900    	84000    	54300      	2480700              	88400        	27900
200   	2241200    	94500    	44500      	2205300              	100700        	26600
300   	3225500    	141500    	64300      	3014600              	145000        	38700
400   	4092500    	193600    	87900      	5200200              	205100        	52000
500   	5187700    	253100    	114300      	5254900              	263900        	64400
600   	6325700    	315200    	139100      	6322100              	383500        	79800
700   	11613100    	657200    	362000      	10819100              	1438400        	294200
800   	8859200    	441200    	191100      	8481800              	460200        	107500
900   	18321300    	756200    	329100      	12691200              	673600        	156000
1000   	13340500    	849100    	350000      	12120100              	609500        	137100
1100   	13633500    	639800    	277200      	11709300              	663100        	149300
1200   	13078900    	703900    	308600      	12755800              	892200        	166100
1300   	17765700    	976000    	411500      	15901200              	1016300        	229000
1400   	17100000    	846300    	355000      	15507200              	936200        	198000
1500   	16295200    	977800    	383000      	16042700              	949600        	208100
1600   	19446700    	1091600    	452500      	20704700              	1145500        	240300
1700   	31271100    	1058800    	442400      	18171600              	1111800        	238800
1800   	19745700    	1119900    	471400      	19491200              	1184700        	253600
1900   	47190200    	2320900    	1025600      	31387700              	1485900        	306100
2000   	27854500    	1310400    	554900      	23946300              	1309700        	281100
2100   	30378800    	2025500    	850000      	36067900              	3060800        	844600
2200   	33819500    	2103100    	913300      	51200100              	2672300        	550800
2300   	35679500    	1693400    	718000      	32173200              	2360300        	496200
2400   	47217400    	1662000    	769100      	36152100              	2024300        	432800
2500   	28572900    	2729700    	891100      	36123800              	1699000        	368700
2600   	29524900    	1707200    	706000      	30644600              	2309000        	624600
2700   	33702100    	1801900    	742300      	30097300              	1858700        	397400
2800   	31543000    	1901600    	767500      	32110200              	1981900        	412000
2900   	36151300    	2155600    	853500      	33622500              	2021500        	424400
3000   	49909100    	2018900    	868300      	53271500              	2358300        	489700
3100   	66645400    	2499300    	1015500      	45953200              	3463100        	450800
3200   	49354700    	4485600    	2020500      	35574100              	2244000        	468500
3300   	39715300    	2274200    	927200      	37362000              	3645500        	869900
3400   	46759400    	2298700    	965000      	37661500              	2408300        	499200
3500   	75943000    	2721900    	1129200      	54900800              	2814800        	547300
3600   	56603300    	2462200    	1016000      	47473800              	2735200        	530600
3700   	59896900    	5996900    	1271900      	79785100              	4782900        	1273700
3800   	56516600    	7491100    	1144400      	52297600              	3681700        	811500
3900   	48638900    	2701300    	1106700      	43521600              	2807900        	572600
4000   	50153600    	2775600    	1224300      	50975400              	6347000        	1338600
4100   	67143100    	2839600    	1172500      	45285000              	2969600        	601500
4200   	50822400    	4161000    	1201500      	56563900              	3479600        	660400
